nquest,Y,YL,YL1,YL2,YT,YTP,YTP1,YTP2,YTA,YTA1,YTA2,YTA3,YTA31,YTA32,YM,YMA1,YMA2,YC,YCA,YCA1,YCA2,YCF,YCF1,YCF2,YCF3,YCF4
29678,20347.314768,0,0,0,14300,14300,14300,0,0,0,0,0,0,0,0,0,0,6047.3147682,6000,0,6000,47.314768208,47.314768208,0,0,0
29680,32724.493505,24000,24000,0,-1500,0,0,0,-1500,0,0,-1500,0,1500,6000,6000,0,4224.4935046,4200,0,4200,24.493504561,24.493504561,0,0,0
29737,72159.94301,62000,62000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10159.94301,7200,0,7200,2959.9430095,328.74300951,0,2631.2,0
29742,72370,51600,51600,0,8770,10270,10270,0,-1500,0,0,-1500,0,1500,0,0,0,12000,12000,0,12000,0,0,0,0,0
29798,35116.161108,0,0,0,28600,28600,28600,0,0,0,0,0,0,0,0,0,0,6516.1611077,6000,0,6000,516.16110772,516.16110772,0,0,0
29823,33908.602685,24000,24000,0,3900,3900,3900,0,0,0,0,0,0,0,0,0,0,6008.6026851,6000,0,6000,8.6026851287,8.6026851287,0,0,0
31092,40880.846308,39000,39000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1880.8463078,1100,0,1100,780.84630776,172.05370257,608.79260518,0,0
31093,102003.75663,0,0,0,0,0,0,0,0,0,0,0,0,0,56000,0,56000,46003.756629,43200,0,43200,2803.7566295,94.629536416,1187.1455801,1521.981513,0
31219,13202.580806,0,0,0,9600,9600,9600,0,0,0,0,0,0,0,0,0,0,3602.5808055,3600,0,3600,2.5808055386,2.5808055386,0,0,0
31220,62968.262677,0,0,0,24720,24720,24720,0,0,0,0,0,0,0,1000,1000,0,37248.262677,33200,20000,13200,4048.2626772,68.82148103,0,3979.4411962,0
31221,56730.109398,0,0,0,26700,26700,26700,0,0,0,0,0,0,0,0,0,0,30030.109398,30000,0,30000,30.109397951,30.109397951,0,0,0
31246,40817.329163,0,0,0,32565,32565,32565,0,0,0,0,0,0,0,0,0,0,8252.329163,3600,0,3600,4652.329163,25.222546636,0,4627.1066164,0
31304,32790.031033,0,0,0,24700,24700,24700,0,0,0,0,0,0,0,0,0,0,8090.0310334,7200,0,7200,890.03103341,129.04027693,0,760.99075648,0
31448,34985.210294,0,0,0,26000,26000,26000,0,0,0,0,0,0,0,0,0,0,8985.2102939,7200,0,7200,1785.2102939,129.04027693,821.87001699,834.3,0
31625,51207.73345,25000,25000,0,9360,9360,9360,0,0,0,0,0,0,0,0,0,0,16847.73345,16700,0,16700,147.73344988,147.73344988,0,0,0
31652,49497.506656,0,0,0,41600,41600,41600,0,0,0,0,0,0,0,0,0,0,7897.5066557,7480,2880,4600,417.50665566,83.601708324,0,333.90494733,0
31665,21612.0241,0,0,0,14300,14300,14300,0,0,0,0,0,0,0,0,0,0,7312.0240997,7200,0,7200,112.02409965,112.02409965,0,0,0
31671,31763.493986,0,0,0,24700,24700,24700,0,0,0,0,0,0,0,0,0,0,7063.4939865,6000,0,6000,1063.4939865,249.47786873,243.51704207,570.49907565,0
31695,59709.696665,52200,52200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7509.6966646,7200,0,7200,309.69666463,309.69666463,0,0,0
31724,73460.218796,43000,43000,0,20900,20800,20800,0,100,100,0,0,0,0,0,0,0,9560.2187959,9500,0,9500,60.218795901,60.218795901,0,0,0
31757,14527.658008,0,0,0,10010,10010,10010,0,0,0,0,0,0,0,0,0,0,4517.6580077,4200,0,4200,317.65800767,43.013425644,274.64458203,0,0
31799,32352.880935,0,0,0,26520,26520,26520,0,0,0,0,0,0,0,0,0,0,5832.8809349,4800,0,4800,1032.8809349,12.214120003,1020.6668149,0,0
31860,40580.514285,35000,35000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5580.5142853,6000,0,6000,-419.4857147,51.616110772,0,0,471.1018255
31912,24473.013426,0,0,0,19630,19630,19630,0,0,0,0,0,0,0,0,0,0,4843.0134256,4800,0,4800,43.013425644,43.013425644,0,0,0
32001,28804.435542,0,0,0,22800,22800,22800,0,0,0,0,0,0,0,0,0,0,6004.4355417,6000,0,6000,4.4355417181,4.4355417181,0,0,0
32034,20433.641908,0,0,0,15600,15600,15600,0,0,0,0,0,0,0,0,0,0,4833.6419082,4800,0,4800,33.641908248,33.641908248,0,0,0
32044,7569.6295364,0,0,0,7475,7475,7475,0,0,0,0,0,0,0,0,0,0,94.629536416,0,0,0,94.629536416,94.629536416,0,0,0
32052,31215.484833,0,0,0,25200,25200,25200,0,0,0,0,0,0,0,0,0,0,6015.4848332,6000,0,6000,15.484833232,15.484833232,0,0,0
32057,32824.501409,0,0,0,13200,13200,13200,0,0,0,0,0,0,0,10000,10000,0,9624.5014087,9600,0,9600,24.501408742,24.501408742,0,0,0
32190,19331.088332,0,0,0,16250,16250,16250,0,0,0,0,0,0,0,0,0,0,3081.0883323,2400,0,2400,681.08833232,154.84833232,0,526.24,0
32209,20865.238464,0,0,0,15280,17680,17680,0,-2400,0,0,-2400,0,2400,0,0,0,5585.2384639,5400,0,5400,185.23846387,185.23846387,0,0,0
32210,17731.673401,0,0,0,17680,17680,17680,0,0,0,0,0,0,0,0,0,0,51.673401486,0,0,0,51.673401486,51.673401486,0,0,0
32288,35550.755842,0,0,0,0,0,0,0,0,0,0,0,0,0,35500,35500,0,50.755842259,0,0,0,50.755842259,50.755842259,0,0,0
32318,17817.20537,0,0,0,13000,13000,13000,0,0,0,0,0,0,0,0,0,0,4817.2053703,4800,0,4800,17.205370257,17.205370257,0,0,0
32320,71835.181988,65593.205954,65000,593.20595434,0,0,0,0,0,0,0,0,0,0,0,0,0,6241.9760339,7200,0,7200,-958.0239661,43.013425644,0,765.59445389,1766.6318456
32470,39344.032329,0,0,0,20800,20800,20800,0,0,0,0,0,0,0,10000,10000,0,8544.0323286,8400,0,8400,144.03232859,144.03232859,0,0,0
32471,11684.39599,0,0,0,8060,8060,8060,0,0,0,0,0,0,0,0,0,0,3624.3959898,3600,0,3600,24.395989786,24.395989786,0,0,0
32524,109935.39476,0,0,0,56160,56160,56160,0,0,0,0,0,0,0,0,0,0,53775.39476,11500,0,11500,42275.39476,911.88462364,5326.9352953,36036.574841,0
32556,20584.065912,0,0,0,16900,16900,16900,0,0,0,0,0,0,0,0,0,0,3684.0659121,3600,0,3600,84.065912082,32.371381014,0,51.694531069,0
32668,18700,0,0,0,16900,16900,16900,0,0,0,0,0,0,0,0,0,0,1800,1800,0,1800,0,0,0,0,0
32703,25758.065639,0,0,0,25740,25740,25740,0,0,0,0,0,0,0,0,0,0,18.06563877,0,0,0,18.06563877,18.06563877,0,0,0
32709,116202.47093,36000,36000,0,25350,25350,25350,0,0,0,0,0,0,0,7500,0,7500,47352.470929,31400,17000,14400,15952.470929,1482.969085,0,14469.501844,0
32729,51443.013426,0,0,0,0,0,0,0,0,0,0,0,0,0,35000,35000,0,16443.013426,16400,0,16400,43.013425644,43.013425644,0,0,0
32733,17983.875184,0,0,0,10543,10543,10543,0,0,0,0,0,0,0,0,0,0,7440.8751836,7200,0,7200,240.8751836,240.8751836,0,0,0
32734,21860.218796,22000,22000,0,-200,0,0,0,-200,0,0,-200,0,200,0,0,0,60.218795901,0,0,0,60.218795901,60.218795901,0,0,0
32742,40174.91481,0,0,0,32500,32500,32500,0,0,0,0,0,0,0,0,0,0,7674.9148103,6000,0,6000,1674.9148103,688.2148103,0,986.7,0
32751,27623.508804,0,0,0,18200,18200,18200,0,0,0,0,0,0,0,0,0,0,9423.5088039,9000,0,9000,423.50880388,43.013425644,0,380.49537824,0
32765,57640.132134,46300,45000,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,11340.132134,11000,0,11000,340.13213362,111.83490667,0,228.29722694,0
32772,30449.620203,0,0,0,20800,20800,20800,0,0,0,0,0,0,0,0,0,0,9649.6202035,8400,0,8400,1249.6202035,32.690203489,0,1216.93,0
32810,12314.072776,0,0,0,9490,9490,9490,0,0,0,0,0,0,0,0,0,0,2824.0727758,2800,0,2800,24.072775766,24.072775766,0,0,0
32822,40330.109398,13000,13000,0,27300,27300,27300,0,0,0,0,0,0,0,0,0,0,30.109397951,0,0,0,30.109397951,30.109397951,0,0,0
32839,25218.424126,0,0,0,19630,19630,19630,0,0,0,0,0,0,0,0,0,0,5588.424126,4800,0,4800,788.42412603,788.42412603,0,0,0
32861,53004.004182,15000,15000,0,31200,31200,31200,0,0,0,0,0,0,0,0,0,0,6804.0041821,6000,0,6000,804.00418212,43.013425644,0,760.99075648,0
32887,111800,20000,20000,0,0,0,0,0,0,0,0,0,0,0,75000,75000,0,16800,16800,0,16800,0,0,0,0,0
32987,22615.013426,0,0,0,22572,22572,22572,0,0,0,0,0,0,0,0,0,0,43.013425644,0,0,0,43.013425644,43.013425644,0,0,0
33036,10400,0,0,0,10400,10400,10400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33038,28454.433508,12340,12340,0,0,0,0,0,0,0,0,0,0,0,12000,12000,0,4114.4335084,4080,0,4080,34.433508362,34.433508362,0,0,0
33275,45282.322215,0,0,0,37050,37050,37050,0,0,0,0,0,0,0,0,0,0,8232.3222154,7200,0,7200,1032.3222154,1032.3222154,0,0,0
33303,41735.154028,0,0,0,32500,32500,32500,0,0,0,0,0,0,0,0,0,0,9235.1540277,8400,0,8400,835.15402769,12.904027693,0,822.25,0
33335,72955.968847,47000,47000,0,0,0,0,0,0,0,0,0,0,0,4000,4000,0,21955.968847,23400,0,23400,-1444.031153,322.60069233,0,0,1766.6318456
33336,26937.314768,0,0,0,12090,12090,12090,0,0,0,0,0,0,0,10000,10000,0,4847.3147682,4800,0,4800,47.314768208,47.314768208,0,0,0
33348,40836.026851,0,0,0,24550,24550,24550,0,0,0,0,0,0,0,0,0,0,16286.026851,16200,0,16200,86.026851287,86.026851287,0,0,0
33451,31643.013426,22000,22000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9643.0134256,9600,0,9600,43.013425644,43.013425644,0,0,0
33455,37137.553965,0,0,0,19500,19500,19500,0,0,0,0,0,0,0,0,0,0,17637.553965,15300,4500,10800,2337.5539646,2337.5539646,0,0,0
33479,44786.026851,0,0,0,35100,35100,35100,0,0,0,0,0,0,0,0,0,0,9686.0268513,9600,0,9600,86.026851287,86.026851287,0,0,0
33644,28929.164837,13500,13500,0,13520,13520,13520,0,0,0,0,0,0,0,0,0,0,1909.1648369,1800,0,1800,109.16483693,109.16483693,0,0,0
33751,62864.232715,0,0,0,48200,49400,49400,0,-1200,0,0,-1200,0,1200,0,0,0,14664.232715,14600,0,14600,64.232715129,51.616110772,760.99075648,0,748.37415212
33761,75967.0031,0,0,0,46800,46800,46800,0,0,0,0,0,0,0,0,0,0,29167.0031,26800,9000,17800,2367.0031004,61.012343956,0,2305.9907565,0
33773,26329.174497,15600,15600,0,6500,6500,6500,0,0,0,0,0,0,0,0,0,0,4229.1744967,4200,0,4200,29.174496661,29.174496661,0,0,0
33823,36406.623374,0,0,0,24700,24700,24700,0,0,0,0,0,0,0,0,0,0,11706.623374,7200,0,7200,4506.6233737,43.013425644,0,4463.6099481,0
33839,15521.616111,0,0,0,7670,7670,7670,0,0,0,0,0,0,0,0,0,0,7851.6161108,7800,0,7800,51.616110772,51.616110772,0,0,0
33877,53700.218796,45240,45000,240,2400,0,0,0,2400,2400,0,0,0,0,0,0,0,6060.2187959,6000,0,6000,60.218795901,60.218795901,0,0,0
33882,23378.167453,0,0,0,16250,16250,16250,0,0,0,0,0,0,0,0,0,0,7128.1674533,6250,0,6250,878.16745334,55.917453337,0,822.25,0
33937,23529.040277,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,15000,0,8529.0402769,8400,0,8400,129.04027693,129.04027693,0,0,0
33983,54886.05171,47200,46000,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,7686.0517098,7200,0,7200,486.05170977,486.05170977,0,0,0
33985,223997.30823,23000,23000,0,0,0,0,0,0,0,0,0,0,0,186000,36000,150000,14997.308231,12000,0,12000,2997.3082309,447.23443883,0,2550.0737921,0
33994,40835.808055,4000,4000,0,28110,19110,19110,0,9000,9000,0,0,0,0,0,0,0,8725.8080554,8700,0,8700,25.808055386,25.808055386,0,0,0
34059,36926.439813,0,0,0,27000,39000,39000,0,-12000,0,0,-12000,0,12000,0,0,0,9926.4398129,9000,0,9000,926.43981288,774.24166158,0,152.1981513,0
34252,17615.067128,0,0,0,15600,15600,15600,0,0,0,0,0,0,0,0,0,0,2015.0671282,1800,0,1800,215.06712822,215.06712822,0,0,0
34396,29000,16000,16000,0,13000,13000,13000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34732,21036.026851,0,0,0,14300,14300,14300,0,0,0,0,0,0,0,0,0,0,6736.0268513,6650,0,6650,86.026851287,86.026851287,0,0,0
34778,25125.808055,15000,15000,0,6500,6500,6500,0,0,0,0,0,0,0,0,0,0,3625.8080554,3600,0,3600,25.808055386,25.808055386,0,0,0
34793,25650,13000,13000,0,8450,8450,8450,0,0,0,0,0,0,0,0,0,0,4200,4200,0,4200,0,0,0,0,0
34825,41742.34444,32000,32000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9742.3444398,8550,350,8200,1192.3444398,946.29536416,0,246.04907565,0
34900,36804.830184,29500,29500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7304.8301843,7200,0,7200,104.83018425,104.83018425,0,0,0
35005,25413.587015,0,0,0,21801,21801,21801,0,0,0,0,0,0,0,0,0,0,3612.5870152,3600,0,3600,12.587015154,12.587015154,0,0,0
35022,10051.906018,8000,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2051.9060179,4800,0,4800,-2748.093982,0,0,0,2748.0939821
35032,63747.559148,57100,56100,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,6647.5591483,6500,0,6500,147.5591483,198.59517939,0,0,51.036031096
35234,24704.301343,0,0,0,18700,18700,18700,0,0,0,0,0,0,0,0,0,0,6004.3013426,6000,0,6000,4.3013425644,4.3013425644,0,0,0
35319,19086.789631,0,0,0,13000,13000,13000,0,0,0,0,0,0,0,0,0,0,6086.7896311,6000,0,6000,86.789631085,86.789631085,0,0,0
35322,17890.85908,0,0,0,11960,11960,11960,0,0,0,0,0,0,0,0,0,0,5930.8590804,5900,0,5900,30.859080441,30.859080441,0,0,0
35323,19671.616111,0,0,0,14820,14820,14820,0,0,0,0,0,0,0,0,0,0,4851.6161108,4800,0,4800,51.616110772,51.616110772,0,0,0
35326,40218.29935,0,0,0,35100,35100,35100,0,0,0,0,0,0,0,0,0,0,5118.2993498,4800,0,4800,318.29934976,318.29934976,0,0,0
35340,6798.7120831,0,0,0,6760,6760,6760,0,0,0,0,0,0,0,0,0,0,38.712083079,0,0,0,38.712083079,38.712083079,0,0,0
35349,21922.053703,0,0,0,17550,17550,17550,0,0,0,0,0,0,0,0,0,0,4372.0537026,4200,0,4200,172.05370257,172.05370257,0,0,0
35355,10327.424166,0,0,0,8450,8450,8450,0,0,0,0,0,0,0,0,0,0,1877.4241662,1800,0,1800,77.424166158,77.424166158,0,0,0
35370,12103.336648,0,0,0,8450,8450,8450,0,0,0,0,0,0,0,0,0,0,3653.3366478,3600,0,3600,53.336647798,53.336647798,0,0,0
35372,41925.285924,16000,16000,0,21450,21450,21450,0,0,0,0,0,0,0,0,0,0,4475.2859241,4200,0,4200,275.28592412,275.28592412,0,0,0
35374,31601.616111,0,0,0,27950,27950,27950,0,0,0,0,0,0,0,0,0,0,3651.6161108,3600,0,3600,51.616110772,51.616110772,0,0,0
35379,23000,0,0,0,18200,18200,18200,0,0,0,0,0,0,0,0,0,0,4800,4800,0,4800,0,0,0,0,0
35502,20343.013426,9000,9000,0,2700,0,0,0,2700,2700,0,0,0,0,0,0,0,8643.0134256,8600,0,8600,43.013425644,43.013425644,0,0,0
35507,46087.513426,19500,19500,0,19500,19500,19500,0,0,0,0,0,0,0,0,0,0,7087.5134256,5400,0,5400,1687.5134256,43.013425644,0,1644.5,0
35508,4400,0,0,0,2000,2000,2000,0,0,0,0,0,0,0,0,0,0,2400,2400,0,2400,0,0,0,0,0
35518,30429.713426,0,0,0,22200,22200,22200,0,0,0,0,0,0,0,0,0,0,8229.7134256,7200,0,7200,1029.7134256,43.013425644,0,986.7,0
35600,14786.928333,0,0,0,12350,12350,12350,0,0,0,0,0,0,0,0,0,0,2436.9283334,2400,0,2400,36.928333357,36.928333357,0,0,0
35640,43867.20537,0,0,0,31850,31850,31850,0,0,0,0,0,0,0,0,0,0,12017.20537,12000,0,12000,17.205370257,17.205370257,0,0,0
35682,34074.19053,0,0,0,28100,15600,15600,0,12500,12500,0,0,0,0,0,0,0,5974.1905297,5900,0,5900,74.19052974,12.383822449,61.806707291,0,0
35788,52824.496362,21300,19500,1800,17810,17810,17810,0,0,0,0,0,0,0,0,0,0,13714.496362,12000,0,12000,1714.4963622,1714.4963622,0,0,0
35968,47219.158055,0,0,0,19700,19700,19700,0,0,0,0,0,0,0,0,0,0,27519.158055,27000,0,27000,519.15805539,25.808055386,0,493.35,0
36067,34059.665109,10000,10000,0,19200,19200,19200,0,0,0,0,0,0,0,0,0,0,4859.6651095,4800,0,4800,59.665109458,59.665109458,0,0,0
36130,38612.904028,35000,35000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3612.9040277,3600,0,3600,12.904027693,12.904027693,0,0,0
36148,17729.301343,0,0,0,8125,8125,8125,0,0,0,0,0,0,0,0,0,0,9604.3013426,9600,0,9600,4.3013425644,4.3013425644,0,0,0
36164,23337.841145,20000,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3337.8411454,3000,0,3000,337.8411454,0,337.8411454,0,0
36186,17277.065611,6100,6100,0,8140,3640,3640,0,4500,4500,0,0,0,0,0,0,0,3037.0656107,3000,0,3000,37.065610706,37.065610706,0,0,0
36250,31812.904028,15000,15000,0,0,0,0,0,0,0,0,0,0,0,12000,12000,0,4812.9040277,4800,0,4800,12.904027693,12.904027693,0,0,0
36311,26648.175037,20000,20000,0,1800,0,0,0,1800,0,1800,0,0,0,0,0,0,4848.1750367,4800,0,4800,48.175036721,48.175036721,0,0,0
36321,42551.161992,0,0,0,37700,37700,37700,0,0,0,0,0,0,0,0,0,0,4851.1619919,4200,0,4200,651.16199192,651.16199192,0,0,0
36333,21403.232222,6000,6000,0,0,0,0,0,0,0,0,0,0,0,2300,2300,0,13103.232222,13000,0,13000,103.23222154,103.23222154,0,0,0
36378,40978.593219,7000,7000,0,25220,25220,25220,0,0,0,0,0,0,0,0,0,0,8758.5932189,8400,0,8400,358.5932189,54.196916311,0,304.39630259,0
36403,14597.933135,0,0,0,14300,14300,14300,0,0,0,0,0,0,0,0,0,0,297.93313544,0,0,0,297.93313544,297.93313544,0,0,0
36409,61604.263895,39000,39000,0,15600,15600,15600,0,0,0,0,0,0,0,0,0,0,7004.2638954,6000,0,6000,1004.2638954,23.901909868,980.36198555,0,0
36443,38905.060928,16400,16400,0,15600,15600,15600,0,0,0,0,0,0,0,0,0,0,6905.0609285,6600,0,6600,305.06092848,137.64296206,0,167.41796642,0
36450,64483.060935,33000,33000,0,20410,20410,20410,0,0,0,0,0,0,0,0,0,0,11073.060935,10500,0,10500,573.06093543,86.026851287,0,487.03408415,0
36522,49753.329329,42000,42000,0,0,0,0,0,0,0,0,0,0,0,500,500,0,7253.3293289,6400,0,6400,853.32932891,516.16110772,0,337.16822118,0
36524,53130.134256,0,0,0,45500,45500,45500,0,0,0,0,0,0,0,0,0,0,7630.1342564,7200,0,7200,430.13425644,430.13425644,0,0,0
36697,20553.013426,17000,17000,0,3510,3510,3510,0,0,0,0,0,0,0,0,0,0,43.013425644,0,0,0,43.013425644,43.013425644,0,0,0
36774,6631,0,0,0,6631,6331,6331,0,300,0,0,300,300,0,0,0,0,0,0,0,0,0,0,0,0,0
36893,41613.072032,0,0,0,18200,18200,18200,0,0,0,0,0,0,0,15000,15000,0,8413.0720318,8400,0,8400,13.072031823,13.072031823,0,0,0
37001,52717.20537,17000,17000,0,27300,27300,27300,0,0,0,0,0,0,0,0,0,0,8417.2053703,8400,0,8400,17.205370257,17.205370257,0,0,0
37011,50632.292131,0,0,0,41470,41470,41470,0,0,0,0,0,0,0,0,0,0,9162.2921308,8400,0,8400,762.2921308,301.09397951,152.1981513,309,0
37042,61112.89398,27000,27000,0,25350,25350,25350,0,0,0,0,0,0,0,0,0,0,8762.8939795,8400,0,8400,362.89397951,301.09397951,0,61.8,0
37299,31000,16000,16000,0,0,0,0,0,0,0,0,0,0,0,15000,15000,0,0,0,0,0,0,0,0,0,0
37459,26417.20537,7500,7500,0,7500,0,0,0,7500,7500,0,0,0,0,0,0,0,11417.20537,11400,0,11400,17.205370257,17.205370257,0,0,0
37521,29236.526699,0,0,0,22100,22100,22100,0,0,0,0,0,0,0,0,0,0,7136.5266986,7200,0,7200,-63.47330136,103.23222154,304.39630259,0,471.1018255
37665,61899.066806,46000,46000,0,7800,7800,7800,0,0,0,0,0,0,0,0,0,0,8099.0668058,10800,0,10800,-2700.933194,125.67775883,0,0,2826.610953
37677,33667.612083,0,0,0,26100,27300,27300,0,-1200,0,0,-1200,0,1200,0,0,0,7567.6120831,7200,0,7200,367.61208308,38.712083079,0,328.9,0
37721,30981.040277,0,0,0,24852,24852,24852,0,0,0,0,0,0,0,0,0,0,6129.0402769,6000,0,6000,129.04027693,129.04027693,0,0,0
37810,8925.8080554,0,0,0,6500,6500,6500,0,0,0,0,0,0,0,0,0,0,2425.8080554,2400,0,2400,25.808055386,25.808055386,0,0,0
38014,32992.844771,5000,5000,0,23400,23400,23400,0,0,0,0,0,0,0,0,0,0,4592.8447706,4800,0,4800,-207.1552294,35.659789596,0,0,242.81501904
38095,25200,21000,21000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4200,4200,0,4200,0,0,0,0,0
38106,60780.437592,0,0,0,36660,36660,36660,0,0,0,0,0,0,0,0,0,0,24120.437592,24000,0,24000,120.4375918,120.4375918,0,0,0
38112,51462.629543,21000,21000,0,0,0,0,0,0,0,0,0,0,0,17500,0,17500,12962.629543,12600,0,12600,362.62954336,43.013425644,0,319.61611772,0
38135,16401.032322,10400,10400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6001.0323222,6000,0,6000,1.0323222154,1.0323222154,0,0,0
38255,25030.109398,16000,16000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9030.109398,9000,0,9000,30.109397951,30.109397951,0,0,0
38261,26493.560415,0,0,0,22100,22100,22100,0,0,0,0,0,0,0,0,0,0,4393.5604154,4200,0,4200,193.5604154,193.5604154,0,0,0
38272,32482.136961,0,0,0,18200,18200,18200,0,0,0,0,0,0,0,0,0,0,14282.136961,15800,0,15800,-1517.863039,52.476379285,0,0,1570.3394183
38316,93660.700594,3000,3000,0,0,0,0,0,0,0,0,0,0,0,64000,64000,0,26660.700594,25100,0,25100,1560.7005936,619.95582301,940.74477063,0,0
38319,27481.834183,20000,20000,0,-1000,0,0,0,-1000,0,0,-1000,0,1000,0,0,0,8481.8341828,8400,0,8400,81.834182758,81.834182758,0,0,0
38349,61605.139353,22000,22000,0,28600,28600,28600,0,0,0,0,0,0,0,0,0,0,11005.139353,10800,0,10800,205.13935258,129.04027693,76.099075648,0,0
38554,21600,18900,18900,0,2700,0,0,0,2700,2700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38800,28743.065135,0,0,0,19500,19500,19500,0,0,0,0,0,0,0,0,0,0,9243.0651354,8300,3500,4800,943.06513539,943.06513539,0,0,0
38877,27454.848332,0,0,0,27300,27300,27300,0,0,0,0,0,0,0,0,0,0,154.84833232,0,0,0,154.84833232,154.84833232,0,0,0
38885,38742.288775,0,0,0,21610,25610,25610,0,-4000,0,0,-4000,0,4000,10000,10000,0,7132.2887746,6800,0,6800,332.28877457,332.28877457,0,0,0
38939,54643.013426,0,0,0,13000,13000,13000,0,0,0,0,0,0,0,33000,33000,0,8643.0134256,8600,0,8600,43.013425644,43.013425644,0,0,0
38940,37654.629536,0,0,0,32760,32760,32760,0,0,0,0,0,0,0,0,0,0,4894.6295364,4800,0,4800,94.629536416,94.629536416,0,0,0
38957,23704.301343,0,0,0,19500,19500,19500,0,0,0,0,0,0,0,0,0,0,4204.3013426,4200,0,4200,4.3013425644,4.3013425644,0,0,0
38979,20680.218796,0,0,0,12220,12220,12220,0,0,0,0,0,0,0,0,0,0,8460.2187959,8400,0,8400,60.218795901,60.218795901,0,0,0
38992,107853.71616,0,0,0,54600,54600,54600,0,0,0,0,0,0,0,9000,9000,0,44253.716163,40500,16500,24000,3753.7161628,86.026851287,1217.5852104,2450.1041011,0
38995,33788.013426,0,0,0,23400,23400,23400,0,0,0,0,0,0,0,0,0,0,10388.013426,8800,0,8800,1588.0134256,43.013425644,0,1545,0
39056,50547.599648,40000,39000,1000,-6000,0,0,0,-6000,0,0,-6000,0,6000,0,0,0,16547.599648,15600,3600,12000,947.59964829,34.410740515,0,913.18890777,0
39058,22943.013426,0,0,0,16900,16900,16900,0,0,0,0,0,0,0,0,0,0,6043.0134256,6000,0,6000,43.013425644,43.013425644,0,0,0
39086,49103.112501,0,0,0,30784,30784,30784,0,0,0,0,0,0,0,3000,3000,0,15319.112501,15200,8000,7200,119.11250129,43.013425644,76.099075648,0,0
39095,45986.732728,37178.069097,36000,1178.069097,0,0,0,0,0,0,0,0,0,0,0,0,0,8808.6636311,7200,0,7200,1608.6636311,1353.9861311,0,254.67750003,0
39218,30782.85206,0,0,0,24700,24700,24700,0,0,0,0,0,0,0,0,0,0,6082.8520603,6000,0,6000,82.852060283,82.852060283,0,0,0
39227,15073.518717,0,0,0,10140,10140,10140,0,0,0,0,0,0,0,0,0,0,4933.5187172,4800,0,4800,133.51871722,133.51871722,0,0,0
39284,77168.998789,18000,18000,0,41990,41990,41990,0,0,0,0,0,0,0,0,0,0,17178.998789,15900,0,15900,1278.9987891,287.95718691,0,991.04160219,0
39317,43255.932104,36000,36000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7255.9321044,7200,0,7200,55.932104446,55.932104446,0,0,0
39318,109928.35127,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,0,100000,9928.3512723,9600,0,9600,328.3512723,328.3512723,0,0,0
39351,16250.860269,0,0,0,16250,16250,16250,0,0,0,0,0,0,0,0,0,0,0.8602685129,0,0,0,0.8602685129,0.8602685129,0,0,0
39488,32584.520138,0,0,0,26520,26520,26520,0,0,0,0,0,0,0,0,0,0,6064.5201385,6000,0,6000,64.520138465,64.520138465,0,0,0
39491,47687.513426,0,0,0,36400,36400,36400,0,0,0,0,0,0,0,0,0,0,11287.513426,9600,0,9600,1687.5134256,43.013425644,0,1644.5,0
39697,54954.007838,20800,20800,0,27300,27300,27300,0,0,0,0,0,0,0,0,0,0,6854.0078381,7200,0,7200,-345.9921619,50.518541251,0,0,396.51070313
50052,7923.3609749,0,0,0,7882,8294,8294,0,-412,0,0,-412,0,412,0,0,0,41.360974885,0,0,0,41.360974885,41.360974885,0,0,0
50060,37086.026851,0,0,0,28600,28600,28600,0,0,0,0,0,0,0,0,0,0,8486.0268513,8400,0,8400,86.026851287,86.026851287,0,0,0
50085,23708.602685,12000,12000,0,11700,11700,11700,0,0,0,0,0,0,0,0,0,0,8.6026851287,0,0,0,8.6026851287,8.6026851287,0,0,0
50135,28481.08778,0,0,0,11990,13390,13390,0,-1400,0,0,-1400,0,1400,0,0,0,16491.08778,16100,0,16100,391.08777977,223.66981335,167.41796642,0,0
50150,28267.050897,27000,27000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1267.0508968,1200,0,1200,67.050896839,67.050896839,0,0,0
