nquest,nord,YL1,YL2,YTP1,YTP2,YTA1,YTA2,YTA31,YTA32,YL,YTP,YTA3,YTA,YT,YM,YCA1,YCA2,YCA,YCF1,YCF2,YCF3,YCF4,YCF,YC,Y,YMA1,YMA2
891990,2,0,0,14300,0,0,0,0,0,0,14300,0,0,14300,0,0,0,0,0,0,0,0,0,0,14300,0,0
891992,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.88102498,0,0,0,23.88102498,23.88102498,23.88102498,0,0
891993,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.861459391,0,0,0,61.861459391,61.861459391,61.861459391,0,0
892023,1,0,0,19000,0,0,0,0,0,0,19000,0,0,19000,0,0,20200,20200,111.83490667,0,0,0,111.83490667,20311.834907,39311.834907,0,0
892023,2,0,0,12350,0,0,0,0,0,0,12350,0,0,12350,0,0,0,0,0,0,0,0,0,0,12350,0,0
892023,3,16900,0,0,0,0,0,0,0,16900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16900,0,0
892070,1,0,0,13000,0,0,0,0,0,0,13000,0,0,13000,0,0,6300,6300,129.04027693,0,0,0,129.04027693,6429.0402769,19429.040277,0,0
892071,1,0,0,8190,0,0,0,0,0,0,8190,0,0,8190,0,0,4800,4800,132.69809327,0,1661.5295176,0,1794.2276108,6594.2276108,14784.227611,0,0
892072,1,0,0,7800,1200,0,0,0,0,0,9000,0,0,9000,0,0,3000,3000,12.291677252,0,0,0,12.291677252,3012.2916773,12012.291677,0,0
892074,1,0,0,6500,0,0,0,0,0,0,6500,0,0,6500,0,0,3600,3600,0,0,0,0,0,3600,10100,0,0
892075,1,0,0,9100,0,0,0,0,0,0,9100,0,0,9100,0,0,3600,3600,55.057184824,0,0,0,55.057184824,3655.0571848,12755.057185,0,0
892076,1,0,0,35100,0,0,0,0,0,0,35100,0,0,35100,0,0,16800,16800,1000.1351969,0,1920.8126923,0,2920.9478892,19720.947889,54820.947889,0,0
892076,2,0,0,31200,0,0,0,0,0,0,31200,0,0,31200,0,0,0,0,0,0,0,0,0,0,31200,0,0
892085,1,0,0,9490,0,0,0,0,0,0,9490,0,0,9490,0,0,6000,6000,0,0,0,0,0,6000,15490,0,0
892085,3,0,0,9100,0,0,0,0,0,0,9100,0,0,9100,0,0,0,0,0,0,0,0,0,0,9100,0,0
892086,1,17000,0,0,0,0,0,0,0,17000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17000,0,0
892086,2,10000,0,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,0
892089,1,19000,0,0,0,0,0,0,0,19000,0,0,0,0,0,0,0,0,17.205370257,0,0,0,17.205370257,17.205370257,19017.20537,0,0
892090,1,0,0,9490,0,0,0,0,0,0,9490,0,0,9490,0,0,4800,4800,148.53842218,0,0,0,148.53842218,4948.5384222,14438.538422,0,0
892093,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3600,3600,0,0,0,0,0,3600,3600,0,0
892104,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3600,3600,0,0,0,0,0,3600,3600,0,0
892106,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12000,0,8400,8400,0,0,0,3533.2636912,-3533.263691,4866.7363088,16866.736309,12000,0
892108,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8900,0,0,0,0,0,0,0,0,0,8900,8900,0
892110,1,0,0,11310,0,0,0,0,0,0,11310,0,0,11310,0,0,7200,7200,60.218795901,0,0,0,60.218795901,7260.2187959,18570.218796,0,0
892119,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7200,0,0,0,0,0,0,0,0,0,7200,7200,0
892126,1,17000,0,0,0,0,0,0,0,17000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17000,0,0
892126,2,0,0,5590,0,0,0,0,0,0,5590,0,0,5590,0,0,0,0,0,0,0,0,0,0,5590,0,0
892127,1,0,0,8060,0,0,0,0,0,0,8060,0,0,8060,0,0,0,0,0,0,0,0,0,0,8060,0,0
892129,1,0,0,5720,0,0,0,0,0,0,5720,0,0,5720,0,0,7200,7200,0,0,0,0,0,7200,12920,0,0
892132,1,0,0,6760,0,0,0,0,0,0,6760,0,0,6760,0,0,2400,2400,0,0,0,0,0,2400,9160,0,0
892133,1,0,0,9100,0,0,0,0,0,0,9100,0,0,9100,0,0,3600,3600,43.247867863,0,0,0,43.247867863,3643.2478679,12743.247868,0,0
892133,2,0,0,6890,0,0,0,0,0,0,6890,0,0,6890,0,0,0,0,0,0,0,0,0,0,6890,0,0
892136,1,0,0,6240,0,0,0,0,0,0,6240,0,0,6240,0,0,0,0,0,0,0,0,0,0,6240,0,0
892140,1,16000,0,0,0,0,0,0,0,16000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16000,0,0
892140,2,0,0,5590,0,0,0,0,0,0,5590,0,0,5590,0,0,0,0,0,0,0,0,0,0,5590,0,0
892140,4,4000,0,0,0,0,0,0,0,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,0,0
892149,1,21000,0,0,0,0,0,0,0,21000,0,0,0,0,0,0,8400,8400,43.087053422,0,0,0,43.087053422,8443.0870534,29443.087053,0,0
892167,2,12000,0,0,0,0,0,0,0,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12000,0,0
892173,1,0,0,7800,0,0,0,0,0,0,7800,0,0,7800,0,0,0,0,17.205370257,0,0,0,17.205370257,17.205370257,7817.2053703,0,0
892173,2,15000,0,0,0,0,0,0,0,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,0,0
892177,1,0,0,26000,0,0,0,0,0,0,26000,0,0,26000,0,0,6000,6000,326.90203489,0,0,0,326.90203489,6326.9020349,32326.902035,0,0
892181,1,0,0,13000,0,0,0,0,0,0,13000,0,0,13000,0,0,6000,6000,25.808055386,0,0,0,25.808055386,6025.8080554,19025.808055,0,0
892181,2,0,0,5980,0,0,0,0,0,0,5980,0,0,5980,0,0,0,0,0,0,0,0,0,0,5980,0,0
892181,3,0,0,6110,0,0,0,0,0,0,6110,0,0,6110,0,0,0,0,0,0,0,0,0,0,6110,0,0
892191,1,0,0,14950,0,0,0,0,0,0,14950,0,0,14950,0,0,10200,10200,50.755842259,0,2269.41,0,2320.1658423,12520.165842,27470.165842,0,0
892191,2,0,0,6500,0,0,0,0,0,0,6500,0,0,6500,0,0,0,0,0,0,0,0,0,0,6500,0,0
892193,1,29000,1000,0,0,0,0,0,0,30000,0,0,0,0,0,0,9600,9600,120.4375918,213.07741181,463.5,0,797.01500362,10397.015004,40397.015004,0,0
892193,2,24000,1000,0,0,0,0,0,0,25000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25000,0,0
892197,1,24000,0,0,0,0,0,0,0,24000,0,0,0,0,0,0,17000,17000,86.026851287,0,1553.9410527,785.16970916,854.79819478,17854.798195,41854.798195,0,0
892197,2,15000,0,0,0,0,0,0,0,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,0,0
892199,1,23000,0,0,0,0,0,0,0,23000,0,0,0,0,0,0,7200,7200,240.8751836,0,1890.4796642,0,2131.3548479,9331.3548479,32331.354848,0,0
892220,1,0,0,12857,0,0,0,0,0,0,12857,0,0,12857,0,0,0,0,109.2598168,0,0,0,109.2598168,109.2598168,12966.259817,0,0
892221,1,0,0,4030,0,0,0,0,0,0,4030,0,0,4030,0,0,4800,4800,24.08751836,0,2821.4431974,0,2845.5307157,7645.5307157,11675.530716,0,0
892221,2,0,0,10270,0,0,0,0,0,0,10270,0,0,10270,0,0,0,0,0,0,0,0,0,0,10270,0,0
892225,1,0,0,21710,0,0,0,0,0,0,21710,0,0,21710,0,0,16200,16200,1500.0334994,0,1550.4995243,0,3050.5330237,19250.533024,40960.533024,0,0
892226,1,0,0,20540,0,0,0,0,0,0,20540,0,0,20540,0,0,3600,3600,13.764296206,0,866.02141648,0,879.78571269,4479.7857127,25019.785713,0,0
892227,1,0,0,16250,0,0,0,0,0,0,16250,0,0,16250,0,0,3840,3840,322.47810223,0,0,0,322.47810223,4162.4781022,20412.478102,0,0
892228,1,0,0,17030,0,0,0,0,0,0,17030,0,0,17030,0,0,6600,6600,24.62803397,0,0,0,24.62803397,6624.628034,23654.628034,0,0
892228,2,21450,0,0,0,0,0,0,0,21450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21450,0,0
892230,1,0,0,17875,0,0,0,0,0,0,17875,0,0,17875,0,0,6600,6600,1291.0792825,0,0,0,1291.0792825,7891.0792825,25766.079283,0,0
892230,2,0,0,17420,0,0,0,0,0,0,17420,0,0,17420,0,0,0,0,0,0,0,0,0,0,17420,0,0
892231,1,0,0,5070,0,0,0,0,0,0,5070,0,0,5070,0,0,0,0,8.6026851287,0,0,0,8.6026851287,8.6026851287,5078.6026851,0,0
892231,2,0,0,10920,0,0,0,0,0,0,10920,0,0,10920,0,0,0,0,0,0,0,0,0,0,10920,0,0
892232,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.882148103,0,0,0,6.882148103,6.882148103,6.882148103,0,0
892232,2,0,0,7020,0,0,0,0,0,0,7020,0,0,7020,0,0,0,0,0,0,0,0,0,0,7020,0,0
892232,3,9500,0,0,0,0,0,0,0,9500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9500,0,0
892233,1,0,0,17680,0,0,0,0,0,0,17680,0,0,17680,0,0,3000,3000,36.787547239,0,0,0,36.787547239,3036.7875472,20716.787547,0,0
892238,1,17600,0,0,0,0,0,0,0,17600,0,0,0,0,0,0,0,0,12.04375918,0,0,0,12.04375918,12.04375918,17612.043759,0,0
892244,1,0,0,13468,0,0,0,0,0,0,13468,0,0,13468,0,0,0,0,14.624564719,0,0,0,14.624564719,14.624564719,13482.624565,0,0
892244,2,0,0,10205,0,0,0,0,0,0,10205,0,0,10205,0,0,0,0,0,0,0,0,0,0,10205,0,0
892247,1,0,0,17680,0,0,0,0,0,0,17680,0,0,17680,0,0,4800,4800,361.42297235,0,0,0,361.42297235,5161.4229724,22841.422972,0,0
892252,1,17500,0,0,0,0,0,0,0,17500,0,0,0,0,0,0,0,0,103.74789267,289.18377137,0,0,392.93166404,392.93166404,17892.931664,0,0
892252,2,21700,0,0,0,0,0,0,0,21700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21700,0,0
892254,1,0,0,0,0,0,0,0,0,0,0,0,0,0,57000,0,0,0,110.83333158,1200.7316794,0,0,1311.565011,1311.565011,58311.565011,57000,0
892254,2,0,0,0,0,0,0,0,0,0,0,0,0,0,61000,0,0,0,0,0,0,0,0,0,61000,61000,0
892257,1,22400,0,0,0,0,0,0,0,22400,0,0,0,0,0,0,4800,4800,97.944536091,0,942.19135389,0,1040.13589,5840.13589,28240.13589,0,0
892257,2,16200,0,0,0,0,0,0,0,16200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16200,0,0
892271,1,16000,0,0,0,0,0,0,0,16000,0,0,0,0,0,0,4200,4200,25.808055386,0,0,2355.5091275,-2329.701072,1870.2989279,17870.298928,0,0
892273,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5400,5400,111.83490667,0,0,0,111.83490667,5511.8349067,5511.8349067,0,0
892273,2,0,0,15600,0,0,0,0,0,0,15600,0,0,15600,0,0,0,0,0,0,0,0,0,0,15600,0,0
892274,1,0,0,7150,0,0,0,0,0,0,7150,0,0,7150,0,0,4800,4800,43.013425644,0,0,0,43.013425644,4843.0134256,11993.013426,0,0
892276,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5400,5400,68.82148103,0,0,0,68.82148103,5468.821481,5468.821481,0,0
892276,2,0,0,14300,0,0,0,0,0,0,14300,0,0,14300,0,0,0,0,0,0,0,0,0,0,14300,0,0
892291,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,6000,51.616110772,0,0,2355.5091275,-2303.893017,3696.1069833,3696.1069833,0,0
892291,2,0,0,0,0,0,0,0,0,0,0,0,0,0,18000,0,0,0,0,0,0,0,0,0,18000,18000,0
892321,1,0,0,11700,0,0,0,0,0,0,11700,0,0,11700,0,0,7200,7200,263.53736692,0,0,0,263.53736692,7463.5373669,19163.537367,0,0
892322,1,10000,0,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,0
892326,1,0,0,11830,0,0,0,0,0,0,11830,0,0,11830,0,0,9600,9600,89.531589421,0,0,0,89.531589421,9689.5315894,21519.531589,0,0
892326,2,15000,0,0,0,0,0,0,0,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,0,0
892326,3,22000,0,0,0,0,0,0,0,22000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22000,0,0
892326,4,20000,0,0,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,0,0
892331,1,0,0,20800,0,0,0,0,0,0,20800,0,0,20800,0,0,16200,16200,82.841673561,0,0,0,82.841673561,16282.841674,37082.841674,0,0
892331,2,0,0,14300,0,0,0,0,0,0,14300,0,0,14300,0,0,0,0,0,0,0,0,0,0,14300,0,0
892336,1,0,0,18850,0,0,0,0,0,0,18850,0,0,18850,0,0,4800,4800,208.34717338,89.859594535,265.86821786,0,564.07498578,5364.0749858,24214.074986,0,0
892337,1,20000,0,0,0,0,0,0,0,20000,0,0,0,0,0,0,6900,6900,228.98640142,0,0,0,228.98640142,7128.9864014,27128.986401,0,0
892337,2,0,0,0,0,0,0,0,0,0,0,0,0,0,17000,0,0,0,0,0,0,0,0,0,17000,17000,0
892338,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6800,6800,0,0,0,0,0,6800,6800,0,0
892338,2,0,0,8190,0,0,0,0,0,0,8190,0,0,8190,0,0,0,0,0,0,0,0,0,0,8190,0,0
892339,1,7600,0,0,0,5400,0,0,0,7600,0,0,5400,5400,0,0,7800,7800,85.232466897,0,0,0,85.232466897,7885.2324669,20885.232467,0,0
892339,2,21000,0,0,0,0,0,0,0,21000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21000,0,0
892341,1,0,0,15600,0,0,0,0,0,0,15600,0,0,15600,0,0,7000,7000,44.454631074,0,0,0,44.454631074,7044.4546311,22644.454631,0,0
892341,2,0,0,9100,0,0,0,0,0,0,9100,0,0,9100,0,0,0,0,0,0,0,0,0,0,9100,0,0
892343,1,0,0,13130,0,0,0,0,0,0,13130,0,0,13130,0,0,4800,4800,5.14628897,0,0,0,5.14628897,4805.146289,17935.146289,0,0
892346,1,24000,1200,0,0,0,0,0,0,25200,0,0,0,0,0,4000,12000,16000,62.217639416,0,0,0,62.217639416,16062.217639,41262.217639,0,0
892346,2,20000,1300,0,0,0,0,0,0,21300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21300,0,0
892371,1,0,0,11830,0,0,0,0,0,0,11830,0,0,11830,0,0,0,0,34.410740515,0,22.829722694,0,57.240463209,57.240463209,11887.240463,0,0
892374,1,0,0,16250,0,0,0,0,0,0,16250,0,0,16250,0,0,0,0,86.026851287,0,0,0,86.026851287,86.026851287,16336.026851,0,0
892378,1,0,0,11310,0,0,0,0,0,0,11310,0,0,11310,0,0,0,0,103.23222154,0,30.439630259,0,133.6718518,133.6718518,11443.671852,0,0
892378,2,15210,3000,0,0,0,0,0,0,18210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18210,0,0
892379,1,0,0,16380,0,0,0,0,0,0,16380,0,0,16380,0,0,0,0,60.218795901,0,68.489168083,0,128.70796398,128.70796398,16508.707964,0,0
892383,1,0,0,11700,0,0,0,0,0,0,11700,0,0,11700,0,0,3600,3600,43.013425644,0,0,0,43.013425644,3643.0134256,15343.013426,0,0
892384,1,40000,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,8400,8400,165.22067345,0,155.80874949,0,321.02942294,8721.0294229,48721.029423,0,0
892384,2,14400,0,0,0,0,0,0,0,14400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14400,0,0
892387,1,0,0,20280,0,0,0,0,0,0,20280,0,0,20280,0,0,0,0,0,0,45.659445389,0,45.659445389,45.659445389,20325.659445,0,0
892387,2,0,0,0,0,0,0,300,0,0,0,300,300,300,0,0,0,0,0,0,0,0,0,0,300,0,0
892388,1,0,0,16900,0,0,0,0,0,0,16900,0,0,16900,0,0,6000,6000,61.807708035,0,0,0,61.807708035,6061.807708,22961.807708,0,0
892390,1,0,0,16640,0,0,0,0,0,0,16640,0,0,16640,0,0,4800,4800,232.70263273,0,0,0,232.70263273,5032.7026327,21672.702633,0,0
892392,1,18460,600,0,0,0,0,0,0,19060,0,0,0,0,0,0,7200,7200,68.82148103,760.99075648,0,0,829.81223751,8029.8122375,27089.812238,0,0
892396,1,0,0,16575,0,0,0,0,0,0,16575,0,0,16575,0,0,7200,7200,145.38537868,0,0,0,145.38537868,7345.3853787,23920.385379,0,0
892396,2,17160,0,0,0,0,0,0,0,17160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17160,0,0
892399,1,0,0,11700,0,0,0,0,0,0,11700,0,0,11700,0,0,0,0,0,0,0,0,0,0,11700,0,0
892399,2,0,0,3900,0,0,0,0,0,0,3900,0,0,3900,0,0,0,0,0,0,0,0,0,0,3900,0,0
892399,7,0,0,13000,0,0,0,0,0,0,13000,0,0,13000,0,0,0,0,0,0,0,0,0,0,13000,0,0
892405,1,0,0,15340,0,0,0,0,0,0,15340,0,0,15340,0,0,7200,7200,258.08055386,0,0,0,258.08055386,7458.0805539,22798.080554,0,0
892405,2,18200,3000,0,0,0,0,0,0,21200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21200,0,0
892405,3,0,0,14300,0,0,0,0,0,0,14300,0,0,14300,0,0,0,0,0,0,0,0,0,0,14300,0,0
892407,1,0,0,12350,0,0,0,0,0,0,12350,0,0,12350,0,0,4800,4800,86.026851287,0,38.049537824,0,124.07638911,4924.0763891,17274.076389,0,0
892413,1,0,0,28600,0,0,0,0,0,0,28600,0,0,28600,0,0,8400,8400,68.82148103,760.99075648,0,0,829.81223751,9229.8122375,37829.812238,0,0
892415,1,0,0,18200,0,0,0,0,0,0,18200,0,0,18200,0,0,7200,7200,86.026851287,0,0,0,86.026851287,7286.0268513,25486.026851,0,0
892418,1,0,0,17550,0,0,0,0,0,0,17550,0,0,17550,0,0,8400,8400,8.086524021,0,1415.442807,0,1423.5293311,9823.5293311,27373.529331,0,0
892423,1,0,0,14400,0,0,0,0,700,0,14400,-700,-700,13700,0,0,3600,3600,8.6026851287,0,0,0,8.6026851287,3608.6026851,17308.602685,0,0
892427,1,0,0,21450,0,0,0,0,0,0,21450,0,0,21450,0,0,7200,7200,129.04027693,0,0,0,129.04027693,7329.0402769,28779.040277,0,0
892428,1,0,0,10920,0,0,0,0,0,0,10920,0,0,10920,0,0,0,0,301.09397951,0,0,0,301.09397951,301.09397951,11221.09398,0,0
892428,2,0,0,11960,0,0,0,0,0,0,11960,0,0,11960,0,0,0,0,0,0,0,0,0,0,11960,0,0
892437,1,0,0,17160,0,0,0,0,0,0,17160,0,0,17160,0,0,12000,12000,103.23222154,152.1981513,0,0,255.43037284,12255.430373,29415.430373,0,0
892437,2,0,0,13000,0,0,0,0,0,0,13000,0,0,13000,0,0,0,0,0,0,0,0,0,0,13000,0,0
892439,1,0,0,14300,0,0,0,0,0,0,14300,0,0,14300,0,0,6000,6000,2.3781215632,0,0,0,2.3781215632,6002.3781216,20302.378122,0,0
892440,1,0,0,18200,0,0,0,0,0,0,18200,0,0,18200,0,0,8700,8700,254.24311325,0,0,0,254.24311325,8954.2431132,27154.243113,0,0
892440,2,0,0,16900,0,0,0,0,0,0,16900,0,0,16900,0,0,0,0,0,0,0,0,0,0,16900,0,0
892441,1,8000,0,0,0,0,0,0,0,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8000,0,0
892442,1,0,0,10530,0,0,0,0,0,0,10530,0,0,10530,0,0,0,0,25.808055386,0,0,0,25.808055386,25.808055386,10555.808055,0,0
892442,2,0,0,3211,0,0,0,0,0,0,3211,0,0,3211,0,0,0,0,0,0,0,0,0,0,3211,0,0
892447,1,0,0,10790,0,0,0,0,0,0,10790,0,0,10790,0,0,0,0,34.410740515,0,15.21981513,0,49.630555644,49.630555644,10839.630556,0,0
892449,1,0,0,22100,0,0,0,0,400,0,22100,-400,-400,21700,0,0,7200,7200,215.06712822,0,0,0,215.06712822,7415.0671282,29115.067128,0,0
892461,1,0,0,17940,0,0,0,0,0,0,17940,0,0,17940,0,0,6000,6000,16.000994339,0,882.74927751,0,898.75027185,6898.7502719,24838.750272,0,0
892462,1,18000,0,0,0,0,0,0,0,18000,0,0,0,0,0,0,5400,5400,368.78456234,0,0,0,368.78456234,5768.7845623,23768.784562,0,0
892466,1,17500,0,0,0,0,0,0,250,17500,0,-250,-250,-250,0,0,0,0,13.683156204,0,0,0,13.683156204,13.683156204,17263.683156,0,0
892466,2,0,0,0,0,0,0,1300,0,0,0,1300,1300,1300,0,0,0,0,0,0,0,0,0,0,1300,0,0
892467,1,23660,2000,0,0,0,0,0,0,25660,0,0,0,0,0,0,7200,7200,215.06712822,0,0,0,215.06712822,7415.0671282,33075.067128,0,0
892467,2,21450,2000,0,0,0,0,0,0,23450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23450,0,0
892496,1,21190,2000,0,0,0,0,0,0,23190,0,0,0,0,0,0,4800,4800,43.013425644,0,0,0,43.013425644,4843.0134256,28033.013426,0,0
892502,1,28600,3000,0,0,0,0,0,0,31600,0,0,0,0,0,0,7200,7200,34.410740515,0,0,0,34.410740515,7234.4107405,38834.410741,0,0
892502,2,10400,0,0,0,0,0,0,0,10400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10400,0,0
892505,1,21700,0,0,0,0,0,0,0,21700,0,0,0,0,0,0,6000,6000,318.40299046,0,240.54907565,0,558.95206611,6558.9520661,28258.952066,0,0
892524,1,16250,0,0,0,0,0,0,350,16250,0,-350,-350,-350,0,0,0,0,13.506215652,0,0,0,13.506215652,13.506215652,15913.506216,0,0
892529,2,14400,0,0,0,0,0,0,0,14400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14400,0,0
892553,1,14000,0,0,0,0,0,0,6000,14000,0,-6000,-6000,-6000,0,0,9600,9600,24.08751836,0,0,0,24.08751836,9624.0875184,17624.087518,0,0
892610,1,15990,0,0,0,0,0,0,0,15990,0,0,0,0,0,0,0,0,47.314768208,0,304.39630259,0,351.7110708,351.7110708,16341.711071,0,0
892610,2,14950,0,0,0,0,0,0,0,14950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14950,0,0
892627,1,17550,0,0,0,0,0,0,0,17550,0,0,0,0,0,0,10800,10800,34.410740515,76.099075648,380.49537824,0,491.0051944,11291.005194,28841.005194,0,0
892627,2,16640,0,0,0,0,0,0,0,16640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16640,0,0
892640,1,16900,0,0,0,0,0,0,0,16900,0,0,0,0,0,0,0,0,38.712083079,0,258.7368572,0,297.44894028,297.44894028,17197.44894,0,0
892640,2,16650,0,0,0,0,0,0,400,16650,0,-400,-400,-400,0,0,0,0,0,0,0,0,0,0,16250,0,0
892670,1,0,0,14300,0,0,0,0,0,0,14300,0,0,14300,0,0,0,0,8.6026851287,0,0,0,8.6026851287,8.6026851287,14308.602685,0,0
892673,1,0,0,20800,0,0,0,0,0,0,20800,0,0,20800,0,0,12000,12000,68.82148103,0,0,0,68.82148103,12068.821481,32868.821481,0,0
892673,2,0,0,15600,0,0,0,0,0,0,15600,0,0,15600,0,0,0,0,0,0,0,0,0,0,15600,0,0
892676,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,0,12000,12000,309.69666463,0,0,0,309.69666463,12309.696665,27309.696665,15000,0
892676,2,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,0,0,0,0,0,0,0,0,0,15000,15000,0
892676,3,0,0,8840,0,0,0,0,0,0,8840,0,0,8840,0,0,0,0,0,0,0,0,0,0,8840,0,0
892676,4,0,0,0,0,0,0,0,0,0,0,0,0,0,7000,0,0,0,0,0,0,0,0,0,7000,7000,0
892684,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.23222154,0,76.099075648,0,179.33129719,179.33129719,179.33129719,0,0
892684,2,26000,1155,0,0,0,0,0,0,27155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27155,0,0
892696,1,0,0,3029,0,4000,0,0,0,0,3029,0,4000,7029,0,0,0,0,0,0,0,0,0,0,7029,0,0
892696,3,13000,0,0,0,0,0,0,0,13000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13000,0,0
892696,5,15000,0,0,0,0,0,0,0,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,0,0
892699,1,0,0,16900,0,0,0,0,0,0,16900,0,0,16900,0,0,7100,7100,602.18795901,1065.3870591,0,0,1667.5750181,8767.5750181,25667.575018,0,0
892699,2,0,0,65000,0,0,0,0,0,0,65000,0,0,65000,0,0,0,0,0,0,0,0,0,0,65000,0,0
892701,1,24000,0,0,0,1200,0,0,0,24000,0,0,1200,1200,0,0,15600,15600,0,0,0,8260.8393142,-8260.839314,7339.1606858,32539.160686,0,0
892701,2,17000,1400,0,0,0,0,0,0,18400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18400,0,0
892703,1,0,0,21749,0,0,0,0,0,0,21749,0,0,21749,0,0,10800,10800,0,0,0,0,0,10800,32549,0,0
892710,1,10000,0,0,0,10000,0,0,0,10000,0,0,10000,10000,0,0,9600,9600,34.410740515,0,0,3533.2636912,-3498.852951,6101.1470493,26101.147049,0,0
892710,2,20000,0,0,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,0,0
892725,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3600,3600,0,0,0,0,0,3600,3600,0,0
892727,1,0,0,15600,0,0,0,0,0,0,15600,0,0,15600,0,0,3600,3600,0,0,0,0,0,3600,19200,0,0
892736,1,0,0,5850,0,0,0,0,0,0,5850,0,0,5850,0,0,4200,4200,0,0,0,0,0,4200,10050,0,0
892737,1,0,0,9750,0,0,0,0,0,0,9750,0,0,9750,0,0,3600,3600,0,0,0,0,0,3600,13350,0,0
892738,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5400,5400,0,0,0,0,0,5400,5400,0,0
892739,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,6000,0,0,0,0,0,6000,6000,0,0
892741,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,3000,0,0,0,0,0,3000,3000,0,0
892741,2,0,0,4550,0,0,0,0,0,0,4550,0,0,4550,0,0,0,0,0,0,0,0,0,0,4550,0,0
892745,1,14000,0,0,0,0,0,0,0,14000,0,0,0,0,0,0,4800,4800,0,0,0,0,0,4800,18800,0,0
892746,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4800,4800,0,0,0,0,0,4800,4800,0,0
892746,4,10000,0,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,0
892750,1,10000,0,0,0,0,0,0,0,10000,0,0,0,0,0,0,6000,6000,0,0,0,0,0,6000,16000,0,0
892750,2,9000,0,0,0,0,0,0,0,9000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9000,0,0
892753,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4800,4800,0,0,0,0,0,4800,4800,0,0
892753,2,13000,0,0,0,0,0,0,0,13000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13000,0,0
892753,6,5000,0,5135,0,0,0,0,0,5000,5135,0,0,5135,0,0,0,0,0,0,0,0,0,0,10135,0,0
