nquest,Y,CN,CD1,CD2,CD,C,S
885077,20800,15000,0,0,0,15000,5800
885078,24068.830084,16800,0,0,0,16800,7268.8300837
885186,19372.497046,18000,0,0,0,18000,1372.4970464
885202,17862.690247,16800,0,0,0,16800,1062.6902471
885203,12759.86267,14640,0,0,0,14640,-1880.13733
885219,18021.89838,20160,0,0,0,20160,-2138.10162
885227,49036.596611,22800,0,0,0,22800,26236.596611
885305,34412.95778,24000,0,0,0,24000,10412.95778
885318,54164.111482,37200,0,400,400,37600,16564.111482
885327,23537.642962,18036,0,4500,4500,22536,1001.6429621
885342,85905.087247,56700,0,300,300,57000,28905.087247
885346,20451.616111,19200,0,0,0,19200,1251.6161108
885353,48803.365756,38400,0,0,0,38400,10403.365756
885364,57104.33878,31200,0,0,0,31200,25904.33878
885384,64872.783325,38400,0,0,0,38400,26472.783325
885388,34716.026851,19200,0,0,0,19200,15516.026851
885390,9604.2911021,13200,0,0,0,13200,-3595.708898
885393,18800,22200,0,500,500,22700,-3900
885422,46963.310741,27600,0,0,0,27600,19363.310741
885434,25658.821481,19200,0,0,0,19200,6458.821481
885502,25206.775717,18000,0,0,0,18000,7206.7757173
885504,45269.126581,33000,500,0,500,33500,11769.126581
885505,19844.410741,21600,0,0,0,21600,-1755.589259
885516,44937.572663,31200,0,0,0,31200,13737.572663
885551,22303.812562,19200,0,700,700,19900,2403.8125619
885580,24152.075158,10800,0,0,0,10800,13352.075158
885584,14047.428402,10200,0,0,0,10200,3847.4284019
885596,20013.615678,20880,0,0,0,20880,-866.3843219
885609,38766.703646,19200,-1500,0,-1500,17700,21066.703646
885625,33283.576709,36720,0,0,0,36720,-3436.423291
885633,25834.249596,20400,0,0,0,20400,5434.2495963
885634,42034.410741,24000,0,0,0,24000,18034.410741
885639,48157.787406,22800,0,0,0,22800,25357.787406
885646,51317.20537,36000,0,0,0,36000,15317.20537
885652,14300,17400,0,200,200,17600,-3300
885659,12650,12000,0,0,0,12000,650
885661,38004.301343,39600,0,0,0,39600,-1595.698657
885668,16143.013426,15500,0,0,0,15500,643.01342564
885672,134876.5315,42600,0,3000,3000,45600,89276.531504
885688,10612.904028,11400,0,0,0,11400,-787.0959723
885693,23460.218796,14400,0,0,0,14400,9060.2187959
885697,26136.026851,25450,0,0,0,25450,686.02685129
885698,15925.808055,15000,0,0,0,15000,925.80805539
885709,100845.30689,52800,0,0,0,52800,48045.306893
885732,50001.405733,44400,0,500,500,44900,5101.4057327
885736,45403.051877,23400,0,0,0,23400,22003.051877
885745,42423.297872,26400,0,0,0,26400,16023.297872
885746,24593.420915,22193.420915,0,0,0,22193.420915,2400
885779,108444.72151,29200,0,500,500,29700,78744.721514
885795,38592.908999,24000,0,0,0,24000,14592.908999
885802,12500,6420,0,0,0,6420,6080
885803,14038.712083,16800,0,0,0,16800,-2761.287917
885811,17617.20537,16800,0,0,0,16800,817.20537026
885822,32053.568796,26400,0,0,0,26400,5653.5687959
885835,48420.148015,28800,0,0,0,28800,19620.148015
885841,17520.385285,4800,0,0,0,4800,12720.385285
885865,16908.602685,18600,0,0,0,18600,-1691.397315
885867,23925.808055,21600,0,0,0,21600,2325.8080554
885868,198103.69839,54000,0,8000,8000,62000,136103.69839
885878,27300,8760,0,0,0,8760,18540
885887,75260.508703,38000,37000,0,37000,75000,260.50870306
885931,84600,19200,0,0,0,19200,65400
885935,11008.602685,9600,-6000,0,-6000,3600,7408.6026851
885952,7808.6026851,5196,0,0,0,5196,2612.6026851
885956,38063.807071,24100,0,0,0,24100,13963.807071
886051,14025.808055,15600,0,0,0,15600,-1574.191945
886052,14069.139006,8004,1000,0,1000,9004,5065.1390057
886062,60010.154097,41600,0,0,0,41600,18410.154097
886098,19643.013426,15600,0,1200,1200,16800,2843.0134256
886112,20455.420181,15000,0,0,0,15000,5455.4201806
886113,20320,12600,0,0,0,12600,7720
886121,12375.808055,9000,0,0,0,9000,3375.8080554
886125,22540.823464,8400,0,0,0,8400,14140.823464
886130,20125,9600,0,0,0,9600,10525
886141,26385.201385,9000,0,0,0,9000,17385.201385
886151,9605.1616111,9000,0,0,0,9000,605.16161108
886172,31746.131278,21600,0,2000,2000,23600,8146.1312775
886202,30280.189455,21000,0,1650,1650,22650,7630.1894546
886226,43280.402744,34800,0,500,500,35300,7980.4027436
886229,35458.080554,27200,0,0,0,27200,8258.0805539
886232,30739.592207,35400,0,1000,1000,36400,-5660.407793
886233,7220.2163101,7200,0,0,0,7200,20.216310052
886234,24516.345102,15600,14000,200,14200,29800,-5283.654898
886273,29201.515011,24000,0,0,0,24000,5201.5150106
886282,26341.96571,22800,0,800,800,23600,2741.9657102
886302,17716.834907,16800,0,0,0,16800,916.83490667
886325,24977.533564,22800,0,0,0,22800,2177.5335641
886328,40738.520138,29000,0,0,0,29000,11738.520138
886342,34017.20537,31200,0,0,0,31200,2817.2053703
886347,130471.43319,19200,0,0,0,19200,111271.43319
886365,65337.642962,18000,0,0,0,18000,47337.642962
886367,13094.629536,9036,0,0,0,9036,4058.6295364
886419,26011.939333,12934,0,600,600,13534,12477.939333
886427,187888.3994,75600,0,5000,5000,80600,107288.3994
886436,63754.623408,35600,20000,0,20000,55600,8154.6234076
886443,188841.45799,93000,0,0,0,93000,95841.457993
886451,16583.916347,14400,0,0,0,14400,2183.9163469
886457,55194.06954,38450,0,1200,1200,39650,15544.06954
886466,34168.603459,22800,0,0,0,22800,11368.603459
886517,39717.20537,21600,0,0,0,21600,18117.20537
886529,18714.419343,13120,0,2000,2000,15120,3594.4193432
886533,17020.983517,16800,0,0,0,16800,220.98351656
886567,14000,12600,1500,0,1500,14100,-100
886570,20707.298193,17400,0,0,0,17400,3307.2981935
886581,28835.11445,20400,0,0,0,20400,8435.1144505
886603,38963.29304,28150,0,0,0,28150,10813.29304
886604,29666.088826,24594.839936,0,600,600,25194.839936,4471.2488894
886606,52627.072001,33600,1500,0,1500,35100,17527.072001
886608,39848.30074,25800,0,150,150,25950,13898.30074
886629,4800,3120,0,0,0,3120,1680
886636,57950.389755,26400,0,0,0,26400,31550.389755
886654,18000,14580,0,40,40,14620,3380
886656,16007.94173,14460,0,0,0,14460,1547.9417303
886662,12734.469696,10800,0,0,0,10800,1934.4696963
886668,14648.25766,10800,0,0,0,10800,3848.2576604
886682,17831.446117,16800,0,0,0,16800,1031.4461168
886698,18942.733163,11900,0,0,0,11900,7042.7331635
886721,30308.602685,27900,0,0,0,27900,2408.6026851
886740,18700,17400,60,80,140,17540,1160
886741,32688.602685,17200,0,0,0,17200,15488.602685
886744,68249.410159,32200,0,0,0,32200,36049.410159
886748,58269.204616,22800,0,0,0,22800,35469.204616
886780,23979.376851,22296,0,500,500,22796,1183.3768513
886782,27729.040277,16200,0,1200,1200,17400,10329.040277
886789,31072.053703,26400,0,0,0,26400,4672.0537026
886797,43613.798833,22800,0,0,0,22800,20813.798833
886817,14311.909295,20400,0,0,0,20400,-6088.090705
886822,28987.20537,21600,0,0,0,21600,7387.2053703
886851,69390.000553,33600,0,0,0,33600,35790.000553
886862,8400.720537,12000,0,0,0,12000,-3599.279463
886884,45191.356824,33600,0,0,0,33600,11591.356824
886887,39566.639655,34200,0,0,0,34200,5366.6396551
886914,37758.669452,19800,0,2500,2500,22300,15458.669452
886915,26155.114957,20400,0,0,0,20400,5755.1149568
886918,27459.978658,18000,0,0,0,18000,9459.978658
886923,49205.041803,34800,19000,0,19000,53800,-4594.958197
886932,25558.712083,20640,0,0,0,20640,4918.7120831
886938,50507.422145,48200,0,0,0,48200,2307.4221452
886976,25087.504298,14400,0,0,0,14400,10687.504298
886986,72028.782482,31200,0,0,0,31200,40828.782482
886993,36644.450382,34800,0,0,0,34800,1844.4503821
887021,30343.013426,18000,0,0,0,18000,12343.013426
887063,27531,21000,0,500,500,21500,6031
887068,24150,14400,0,1000,1000,15400,8750
887092,12617.20537,12000,0,0,0,12000,617.20537026
887122,1800,7200,0,0,0,7200,-5400
887130,17808.602685,16800,0,0,0,16800,1008.6026851
887158,22925.808055,20400,0,0,0,20400,2525.8080554
887175,6200,7560,1200,0,1200,8760,-2560
887235,80415.265996,33600,0,1000,1000,34600,45815.265996
887236,3600,9600,0,0,0,9600,-6000
887238,29259.298478,15600,0,0,0,15600,13659.298478
887244,15249.52576,10200,0,0,0,10200,5049.5257604
887245,21900.959962,14400,0,500,500,14900,7000.9599618
887251,16586.026851,12000,0,0,0,12000,4586.0268513
887267,11730.940601,14640,0,0,0,14640,-2909.059399
887282,13028.565762,16200,0,0,0,16200,-3171.434238
887287,49640.531824,30000,0,0,0,30000,19640.531824
887294,23415.841858,18600,0,0,0,18600,4815.8418583
887298,25012.735376,21600,0,0,0,21600,3412.7353759
887302,18017.603438,16200,0,0,0,16200,1817.6034381
887307,18022.898071,17400,0,0,0,17400,622.89807079
887332,10970.437592,10200,0,0,0,10200,770.4375918
887347,12847.314768,12600,0,0,0,12600,247.31476821
887355,12200,12600,0,0,0,12600,-400
887357,14433.341619,13200,0,0,0,13200,1233.3416195
887372,65430.134256,15600,12000,0,12000,27600,37830.134256
887377,22049.477869,14400,0,0,0,14400,7649.4778687
887388,14615.067128,13200,0,0,0,13200,1415.0671282
887397,6477.4241662,9960,0,0,0,9960,-3482.575834
887438,10400,7800,0,0,0,7800,2600
887444,10000,4200,0,0,0,4200,5800
887460,78986.858721,51700,0,1200,1200,52900,26086.858721
887462,53293.024166,39000,0,1200,1200,40200,13093.024166
887467,52159.174533,40200,0,0,0,40200,11959.174533
887470,29070.323222,27600,0,0,0,27600,1470.3232222
887478,26940.624565,25926,0,0,0,25926,1014.6245647
887486,13610.323222,14112,0,0,0,14112,-501.6767778
887489,45514.733963,40400,0,0,0,40400,5114.7339627
887498,69531.2,67900,0,0,0,67900,1631.2
887519,28085.088728,24900,200,1000,1200,26100,1985.0887283
887557,24862.953624,19200,0,0,0,19200,5662.9536238
887562,43933.340181,33600,0,0,0,33600,10333.340181
887564,15967.259564,18600,0,0,0,18600,-2632.740436
887573,21036.157972,20400,0,0,0,20400,636.15797157
887611,31890.119341,27600,0,1200,1200,28800,3090.1193413
887614,9000,9600,0,0,0,9600,-600
887632,34914.562788,21400,0,0,0,21400,13514.562788
887639,17900,9600,0,0,0,9600,8300
887650,10923.638284,10200,0,0,0,10200,723.63828361
887655,12025.808055,15000,0,0,0,15000,-2974.191945
887667,16550,11400,0,0,0,11400,5150
887671,33929.205533,19200,0,10000,10000,29200,4729.2055325
887679,25304.728332,16800,0,0,0,16800,8504.7283316
887684,18504.447595,13200,0,500,500,13700,4804.4475953
887700,52458.602685,34776,0,900,900,35676,16782.602685
887701,21273.902758,20400,0,190,190,20590,683.9027582
887711,5364.4908725,9600,0,0,0,9600,-4235.509127
887712,25051.616111,15600,0,0,0,15600,9451.6161108
887722,34346.535554,24000,950,0,950,24950,9396.5355543
887734,42277.424166,31200,0,100,100,31300,10977.424166
887736,55768.096611,39200,0,0,0,39200,16568.096611
887738,20334.893022,12000,0,300,300,12300,8034.8930222
887755,17260.630248,12000,0,0,0,12000,5260.6302481
887762,19108.602685,13200,12000,0,12000,25200,-6091.397315
887770,31268.821481,21600,0,0,0,21600,9668.821481
887773,40599.040277,21600,0,0,0,21600,18999.040277
887782,7473.0134256,18000,0,0,0,18000,-10526.98657
887785,17000,21600,0,0,0,21600,-4600
887787,35268.821481,25200,0,1500,1500,26700,8568.821481
887801,55220.356797,37200,0,500,500,37700,17520.356797
887818,47378.550455,33600,0,0,0,33600,13778.550455
887821,114721.12552,60000,0,0,0,60000,54721.125525
887835,915.27253982,15000,0,0,0,15000,-14084.72746
887859,23401.881759,23400,0,0,0,23400,1.8817589158
887863,36124.429725,28800,0,0,0,28800,7324.4297254
887877,49837.385691,13200,0,0,0,13200,36637.385691
887885,78533.695674,29600,8900,0,8900,38500,40033.695674
887915,20800,10800,2000,0,2000,12800,8000
887964,46100,14400,0,0,0,14400,31700
888046,47267.028837,34800,0,0,0,34800,12467.028837
888065,57630.282091,13200,0,0,0,13200,44430.282091
888068,45198.749437,15000,0,0,0,15000,30198.749437
888073,35700,16800,0,0,0,16800,18900
888110,10000,6960,0,0,0,6960,3040
888112,21475.19404,15600,0,2000,2000,17600,3875.1940403
888113,11400,10800,0,0,0,10800,600
888122,19814,11760,0,0,0,11760,8054
888142,10270,7740,0,0,0,7740,2530
888166,16500,14400,0,0,0,14400,2100
888178,18000,19200,1000,0,1000,20200,-2200
888185,60000,24000,0,0,0,24000,36000
888259,6000,9360,0,0,0,9360,-3360
888269,19723.307232,16200,0,0,0,16200,3523.3072321
888272,20886.640337,17400,0,0,0,17400,3486.6403374
888284,13005.695599,16200,0,0,0,16200,-3194.304401
888292,3600,9600,0,0,0,9600,-6000
888297,13243.013426,13200,0,0,0,13200,43.013425644
888304,13967.20537,12840,0,0,0,12840,1127.2053703
888314,11627.424166,12600,0,0,0,12600,-972.5758338
888359,12958.080554,10800,0,0,0,10800,2158.0805539
888363,19272.053703,18000,0,0,0,18000,1272.0537026
888377,37200,37200,0,0,0,37200,0
888390,17640,11040,0,0,0,11040,6600
888400,60534.689338,20400,0,0,0,20400,40134.689338
888403,31698.64987,24000,0,0,0,24000,7698.64987
888404,17750,15000,0,0,0,15000,2750
888413,41057.399369,22194.703262,0,0,0,22194.703262,18862.696107
888416,45330,27830,0,0,0,27830,17500
888425,40660.218796,21228,0,0,0,21228,19432.218796
888430,55264.819303,34195.997822,0,0,0,34195.997822,21068.821481
888436,17668.821481,15600,0,0,0,15600,2068.821481
888448,34100.526669,19191.923984,0,0,0,19191.923984,14908.602685
888450,38660.218796,28800,0,0,0,28800,9860.2187959
888451,45709.761216,22792.555846,0,13000,13000,35792.555846,9917.2053703
888452,43329.040277,26200,0,11000,11000,37200,6129.0402769
888455,79382.090452,31790.597943,22000,600,22600,54390.597943,24991.492509
888465,29800,25620,0,5000,5000,30620,-820
888515,19987.455673,12430,0,0,0,12430,7557.4556727
888517,51379.288915,39500,0,0,0,39500,11879.288915
888606,51439.844079,36000,0,0,0,36000,15439.844079
888623,25860.434255,19800,0,0,0,19800,6060.4342548
888640,9643.6012781,9000,0,0,0,9000,643.60127814
888678,53594.067128,40800,0,0,0,40800,12794.067128
888692,13815.831524,12000,0,0,0,12000,1815.8315243
888695,43450,33600,0,0,0,33600,9850
888699,20317.20537,10800,0,0,0,10800,9517.2053703
888723,15236.499541,17040,0,0,0,17040,-1803.500459
888729,3500,6840,0,0,0,6840,-3340
888747,6500,18600,-6900,0,-6900,11700,-5200
888748,48007.907107,39650,0,970,970,40620,7387.9071066
888772,69640.496647,51000,0,2300,2300,53300,16340.496647
888773,47175.583803,39600,0,780,780,40380,6795.5838032
888778,26664.087518,23400,0,0,0,23400,3264.0875184
888779,29375.071729,20400,0,400,400,20800,8575.0717286
888782,15700,15384,0,0,0,15384,316
888786,14313.441074,10200,0,0,0,10200,4113.4410741
888787,12318.172551,14160,0,0,0,14160,-1841.827449
888806,36916.826022,47200,0,0,0,47200,-10283.17398
888823,21759.01094,19200,0,0,0,19200,2559.0109398
888843,28838.832685,19200,4000,0,4000,23200,5638.8326851
888848,59760.178305,25600,20500,1500,22000,47600,12160.178305
888861,7843.0134256,13200,0,290,290,13490,-5646.986574
888864,14146.904028,12000,0,300,300,12300,1846.9040277
888865,21398.930879,16600,0,100,100,16700,4698.930879
888873,10932.904028,10200,0,650,650,10850,82.904027693
888989,11708.602685,11400,0,0,0,11400,308.60268513
888997,14580,10200,0,0,0,10200,4380
889010,18008.602685,20400,0,0,0,20400,-2391.397315
889014,38324.345687,25200,0,0,0,25200,13124.345687
889047,31300,25200,0,250,250,25450,5850
889075,11314.936403,8640,0,0,0,8640,2674.9364033
889079,11315.571922,8160,0,0,0,8160,3155.5719223
889095,8092.892801,10192.892801,0,0,0,10192.892801,-2100
889103,21736.868187,14400,0,0,0,14400,7336.8681873
889109,15625.808055,11400,0,0,0,11400,4225.8080554
889121,8120,4104,0,0,0,4104,4016
889123,26172.752083,15600,0,0,0,15600,10572.752083
889169,51401.776207,38600,0,0,0,38600,12801.776207
889172,11500,11400,0,0,0,11400,100
889173,32238.962345,19200,0,0,0,19200,13038.962345
889192,23638.712083,19200,0,0,0,19200,4438.7120831
889199,17800,15600,0,700,700,16300,1500
889202,30123.888609,21000,0,450,450,21450,8673.8886092
889204,13073.122824,16800,0,0,0,16800,-3726.877176
889210,11600,13200,0,0,0,13200,-1600
889213,23947.105916,22800,0,1200,1200,24000,-52.8940843
889217,66714.022866,35000,0,5000,5000,40000,26714.022866
889251,53740.753972,31200,0,0,0,31200,22540.753972
889253,39393.774004,30000,0,0,0,30000,9393.7740043
889266,72156.348556,30000,0,0,0,30000,42156.348556
889284,18015.148815,15600,0,0,0,15600,2415.1488154
889292,15346.694659,14400,0,0,0,14400,946.6946591
889293,21738.662828,18000,0,0,0,18000,3738.6628277
889294,200101.65211,31200,0,0,0,31200,168901.65211
889312,0,8400,0,0,0,8400,-8400
889348,36205.007088,19200,0,0,0,19200,17005.007088
889377,45173.232222,21000,0,0,0,21000,24173.232222
889378,28434.410741,16400,-300,3000,2700,19100,9334.4107405
889392,36884.546952,23391.444374,0,0,0,23391.444374,13493.102578
889402,57203.788413,28100,0,0,0,28100,29103.788413
889403,13228.602685,9600,0,0,0,9600,3628.6026851
889407,36034.410741,16560,0,0,0,16560,19474.410741
889478,238642.09412,47000,0,0,0,47000,191642.09412
889497,41774.634508,30000,0,0,0,30000,11774.634508
889512,19586.026851,15600,0,0,0,15600,3986.0268513
889537,26000,24708,0,0,0,24708,1292
889576,20796.430122,16800,0,0,0,16800,3996.4301225
889577,21526,20400,0,0,0,20400,1126
889583,58551.751726,33600,0,0,0,33600,24951.751726
889587,27942.639927,20400,0,0,0,20400,7542.639927
889614,24300,22800,0,0,0,22800,1500
889616,81154.856935,84000,0,0,0,84000,-2845.143065
889618,23858.909711,18000,0,0,0,18000,5858.9097111
889623,39031.374866,36000,0,0,0,36000,3031.3748659
889662,11790,11160,0,0,0,11160,630
889702,7612.615699,14400,0,0,0,14400,-6787.384301
889704,17142.832833,10800,0,0,0,10800,6342.8328327
889706,30063.021828,32760,0,0,0,32760,-2696.978172
889707,22902.334589,24500,0,0,0,24500,-1597.665411
889709,30690,17500,4000,0,4000,21500,9190
889710,30208.602685,18600,0,2500,2500,21100,9108.6026851
889711,7600,8400,0,0,0,8400,-800
889712,14400,14400,0,0,0,14400,0
889713,12000,14076,0,0,0,14076,-2076
889714,37843.013426,28800,0,1000,1000,29800,8043.0134256
889715,32212.904028,24000,0,700,700,24700,7512.9040277
889716,24351.642546,16200,8000,500,8500,24700,-348.3574541
889717,42144.326745,16200,0,0,0,16200,25944.326745
889719,23992.17064,18587.869297,0,0,0,18587.869297,5404.3013426
889720,35008.602685,22800,0,0,0,22800,12208.602685
889721,47591.122824,39700,0,3000,3000,42700,4891.1228236
889722,38693.870568,42000,0,2500,2500,44500,-5806.129432
889724,48349.436678,28600,0,10000,10000,38600,9749.4366778
889725,28971.232222,26100,0,200,200,26300,2671.2322215
889726,27732.115859,25000,0,0,0,25000,2732.1158591
889727,43413.125435,30000,18000,0,18000,48000,-4586.874565
889728,16230.109398,19200,0,0,0,19200,-2969.890602
889729,33950.23656,28400,0,1000,1000,29400,4550.2365599
889732,42530.134256,33100,0,0,0,33100,9430.1342564
889733,30218.818995,23400,1500,0,1500,24900,5318.8189952
889734,15019.268331,15500,0,800,800,16300,-1280.731669
889735,24238.099302,24000,0,1000,1000,25000,-761.900698
889738,18758.602685,22800,0,0,0,22800,-4041.397315
889739,59412.477988,30400,0,1500,1500,31900,27512.477988
889740,10417.20537,13560,0,0,0,13560,-3142.79463
889741,17131.621082,9000,0,1000,1000,10000,7131.6210825
889742,17200,13800,0,0,0,13800,3400
889743,19754.848332,14400,0,0,0,14400,5354.8483323
889745,2400,3600,0,0,0,3600,-1200
889746,8500,7500,0,0,0,7500,1000
889752,15000,10200,0,0,0,10200,4800
889753,29577.911806,27600,0,0,0,27600,1977.9118058
890002,25408.602685,16800,0,0,0,16800,8608.6026851
890008,5.5679161576,10320,0,1000,1000,11320,-11314.43208
890016,83727.76087,31000,0,0,0,31000,52727.76087
890021,25046.00537,13200,0,0,0,13200,11846.00537
890022,31164.680442,26400,0,0,0,26400,4764.6804421
890030,21094.3053,22140,0,0,0,22140,-1045.6947
890034,23010,27240,0,0,0,27240,-4230
890041,16000,14400,0,0,0,14400,1600
890042,52176.123401,33900,0,550,550,34450,17726.123401
890046,11070,13440,0,0,0,13440,-2370
890052,12277.013426,8640,0,0,0,8640,3637.0134256
