nquest,nord,INTPER,attivp,partime,contratt,tuttanno,mesilav,dimaz,oretot,pstra,orestra,ylm,integ,ylnm
904242,2,1,1,1,1,1,12,6,40,1,8,27000,1,
904243,1,1,1,2,3,2,4,1,5,2,,800,2,0
904243,1,1,1,2,3,3,,6,36,2,,900,2,0
904245,1,1,1,1,2,2,2,3,40,2,,2000,2,0
904245,2,1,1,1,2,2,10,3,40,2,,10000,2,0
904246,2,1,1,1,2,3,,4,40,1,10,1400,2,0
904252,1,1,1,1,1,1,12,1,40,2,,13000,2,0
904252,2,2,1,1,1,1,12,5,60,1,10,11000,2,0
904260,1,1,1,1,1,1,12,7,38,2,,35000,2,0
904260,2,1,1,1,1,1,12,6,34,2,,22000,2,0
904262,1,1,1,1,2,2,6,2,55,2,,6000,2,0
904267,3,3,1,1,1,1,12,2,50,2,,12000,2,0
904316,1,1,1,1,1,1,12,1,36,2,,24000,2,0
904316,3,2,2,2,2,2,3,3,20,2,,2000,2,0
904323,1,1,1,1,1,1,12,7,38,1,1,20000,2,0
904323,2,1,1,1,2,1,12,4,36,2,,15000,2,0
904323,3,1,1,1,2,2,5,5,39,2,,6500,2,0
904339,1,1,1,1,1,1,12,6,40,1,1,28000,2,0
904352,1,1,1,1,1,1,12,2,45,2,,14000,2,0
904420,3,1,1,1,1,1,12,8,32,2,,18000,2,0
904420,4,1,1,1,1,1,12,2,40,2,,17000,2,0
904432,1,1,1,1,1,1,12,8,36,2,,19000,2,0
904436,1,1,1,1,2,3,,1,20,1,0,700,2,0
904438,1,1,1,1,1,1,12,6,40,2,,18000,2,0
904438,2,1,1,1,1,1,12,8,40,2,,20000,2,0
904440,1,1,1,1,1,1,12,6,40,2,,33000,2,0
904448,1,1,1,1,1,1,12,5,40,2,,15000,2,0
904451,1,1,1,1,1,1,12,5,40,2,,20000,2,0
904451,2,2,1,1,1,1,12,4,35,2,,14000,2,0
904453,1,1,1,2,1,1,12,1,12,2,,4200,2,0
904453,2,1,1,1,1,1,12,5,40,2,,16500,2,0
904454,1,1,1,1,1,1,12,1,50,1,4,12350,2,0
904478,1,1,1,2,1,1,12,2,36,2,,8200,2,0
904488,2,1,1,1,1,1,12,6,40,2,,21000,2,0
904489,1,1,1,1,1,1,12,6,40,2,,21000,2,0
904491,1,1,1,1,1,1,12,5,36,2,,14500,2,0
904492,1,1,1,1,1,1,12,6,40,2,,21500,2,0
904492,2,1,1,1,1,1,12,8,36,2,,18200,2,0
904495,1,1,1,1,1,1,12,1,50,2,,10800,2,0
904498,1,1,1,1,1,1,12,1,50,2,,14000,2,0
904502,1,1,1,2,2,1,12,3,40,2,,11800,2,0
904506,1,1,1,1,1,1,12,6,40,2,,16000,2,0
904512,1,1,1,1,1,1,12,5,40,2,,17500,2,0
904513,1,1,1,1,1,1,12,2,45,2,,17500,2,0
904515,4,1,1,1,1,1,12,2,38,2,,18000,1,
904516,1,1,1,2,1,1,12,1,20,2,,15000,2,0
904516,4,1,1,1,1,1,12,8,36,2,,20000,2,0
904517,2,1,1,1,1,1,12,8,36,2,,20000,2,0
904523,1,1,1,1,2,1,12,4,40,1,10,30000,2,0
904567,1,1,1,1,1,2,8,2,36,2,,12800,2,0
904569,3,1,1,1,1,1,12,2,40,2,,13000,2,0
904577,2,2,1,2,1,1,12,6,35,2,,13000,2,0
904580,4,1,1,1,1,1,12,1,40,2,,13000,2,0
904581,2,1,1,1,2,1,12,8,18,2,,20800,2,0
904583,1,1,1,1,1,1,12,8,36,2,,19500,2,0
904585,2,2,1,1,1,1,12,8,42,1,6,24000,1,840
904585,4,2,1,1,2,2,8,8,60,2,,8000,2,0
904646,2,1,1,1,1,1,12,8,30,2,,39000,2,0
904655,1,1,1,1,2,1,12,2,30,2,,15600,2,0
904656,1,1,1,1,1,1,12,1,38,2,,12500,2,0
904661,1,1,1,1,1,1,12,2,30,2,,14300,2,0
904661,2,1,1,1,1,1,12,4,30,2,,15600,2,0
904715,2,1,1,1,1,1,12,1,40,2,,20000,2,0
904726,1,1,1,2,1,1,12,2,40,2,,20000,2,0
904726,2,1,1,1,1,1,12,2,40,2,,20000,2,0
904728,2,1,1,1,1,1,12,4,40,2,,18000,2,0
904735,1,1,1,1,1,1,12,4,40,2,,17000,2,0
904740,1,1,1,1,1,1,12,1,40,2,,16000,2,0
904743,2,1,1,1,1,1,12,2,40,2,,15600,2,0
904754,1,1,1,2,1,1,12,3,6,2,,7200,2,0
904754,2,1,1,1,1,1,12,4,50,2,,22800,2,0
904755,1,1,1,1,1,1,12,2,40,2,,21600,2,0
904760,1,1,1,1,1,1,12,2,40,2,,18000,2,0
904761,1,1,1,1,1,1,12,6,40,2,,19800,2,0
904774,2,1,1,2,2,1,12,1,20,2,,6000,2,0
904798,2,1,1,2,2,1,12,1,40,2,,7500,2,0
904803,1,1,1,1,1,1,12,6,50,2,,26000,2,0
904804,1,1,1,1,1,1,12,3,30,2,,22000,2,0
904805,1,1,1,1,1,1,12,8,50,2,,75000,2,0
904807,2,1,1,1,1,1,12,1,40,2,,22000,2,0
904808,1,1,1,2,2,1,12,1,24,2,,6500,2,0
904808,3,1,1,1,1,1,12,8,36,2,,13900,2,0
904835,1,1,1,1,1,1,12,4,40,2,,20000,2,0
904835,2,2,1,1,1,1,12,7,36,2,,24000,2,0
904838,3,1,1,1,1,1,12,1,40,2,,20000,2,0
904841,1,1,1,1,1,1,12,7,38,2,,28000,1,1500
904841,3,1,1,1,1,1,12,2,40,2,,19500,2,0
904845,3,1,1,1,1,1,12,7,45,2,,22000,2,0
904848,2,2,2,1,1,3,,8,20,2,,19000,2,0
904849,3,1,1,2,2,3,,1,12,2,,3000,2,0
904854,2,1,1,1,1,1,12,8,50,1,2,22000,2,0
904855,1,1,1,1,2,1,12,7,10,2,,13000,2,0
904877,2,1,1,1,1,1,12,2,40,2,,13000,2,0
904885,1,1,1,1,1,1,12,5,40,2,,22100,2,0
904886,2,2,1,1,1,1,12,2,40,2,,18200,2,0
904902,1,1,1,1,1,1,12,6,40,2,,18000,2,0
904902,2,1,1,2,1,1,12,7,28,2,,13000,2,0
904904,1,1,1,1,2,2,4,4,40,2,,4000,2,0
904907,2,1,1,2,2,1,12,2,38,2,,3000,2,0
904921,1,1,1,1,1,1,12,8,24,2,,17000,2,0
904931,1,1,1,2,1,1,12,7,25,2,,9500,2,0
904940,3,2,1,1,1,1,12,1,50,2,,7000,2,0
904944,1,1,1,1,1,1,12,7,45,2,,35000,1,
904945,1,1,1,1,1,1,12,8,40,2,,24000,1,200
904949,1,1,1,2,2,1,12,2,24,2,,10900,2,0
904952,1,1,1,2,1,1,12,2,30,2,,11000,2,0
904954,1,1,1,2,2,2,7,1,20,2,,9300,2,0
904955,1,1,1,1,1,1,12,3,40,2,,40000,2,0
904956,1,1,1,1,1,1,12,1,44,2,,13000,2,0
904956,2,2,1,2,1,1,12,1,15,1,1,4000,2,0
904956,3,1,1,2,2,1,12,1,15,2,,4000,2,0
904966,1,1,1,1,1,1,12,8,36,2,,21000,2,0
904967,1,1,1,1,1,1,12,8,36,2,,18200,2,0
904969,1,1,1,1,2,2,5,3,60,2,,3250,2,0
904969,2,2,1,1,2,2,4,1,50,2,,3200,2,0
904969,3,2,1,1,2,1,12,2,50,2,,9600,2,0
904973,1,1,2,2,2,1,12,1,20,2,,5000,1,1200
905004,1,1,1,1,1,1,12,1,50,2,,9500,2,0
905019,1,1,1,1,1,1,12,5,40,2,,15500,1,800
905019,2,1,1,1,1,1,12,4,40,2,,17400,2,0
905028,1,1,1,1,1,1,12,8,36,2,,19500,2,0
905032,1,1,1,1,1,1,12,1,40,2,,17000,2,0
905065,3,1,1,1,1,1,12,5,40,2,,16000,2,0
905069,1,1,1,1,1,1,12,5,40,1,8,25000,2,0
905073,3,1,1,1,1,1,12,5,36,2,,22000,2,0
905076,1,1,1,1,1,1,12,5,38,2,,20000,2,0
905085,4,1,1,1,1,1,12,1,40,2,,15000,2,0
905088,1,1,1,1,1,1,12,5,40,2,,23000,2,0
905088,2,1,1,1,1,1,12,3,36,2,,18000,2,0
905089,2,1,1,1,1,1,12,5,40,2,,23000,2,0
905089,3,1,1,1,1,1,12,6,36,1,8,22000,2,0
905089,4,1,1,1,2,2,6,2,30,2,,6500,2,0
905113,1,1,1,1,1,1,12,6,40,1,8,27000,1,
905113,2,1,1,1,2,2,8,7,30,2,,8000,2,0
905122,3,3,1,1,1,1,12,1,40,2,,16000,2,0
905131,2,1,1,1,1,1,12,2,40,2,,15600,2,0
905131,3,1,1,1,1,1,12,2,40,2,,17000,2,0
905136,1,1,1,1,1,1,12,7,40,1,5,22000,2,0
905136,2,2,1,1,2,1,12,6,40,2,,13000,2,0
905136,3,2,1,1,2,2,6,1,40,2,,6000,2,0
905137,1,1,1,1,1,1,12,6,40,2,,25000,1,
905137,2,2,1,2,1,1,12,6,18,1,1,11000,2,0
905140,1,1,1,2,1,1,12,2,20,2,,10000,2,0
905146,1,1,1,2,2,1,12,2,10,2,,4000,2,0
905148,1,1,1,1,1,1,12,7,40,2,,20000,1,
905148,5,1,1,1,2,2,3,2,40,2,,3000,2,0
905151,1,1,1,1,1,1,12,1,40,2,,11000,2,0
905156,1,1,1,1,1,1,12,2,40,2,,17000,2,0
905156,1,1,2,2,1,2,6,2,16,2,,4000,2,0
905156,2,1,1,1,1,1,12,6,40,1,5,23500,2,0
905171,3,1,1,1,1,1,12,8,30,2,,17000,2,0
905189,1,1,1,1,1,1,12,8,36,2,,23000,2,0
905189,2,1,1,1,1,1,12,4,38,2,,23000,2,0
905189,4,1,1,2,3,3,,1,20,2,,3500,2,0
905189,5,1,2,2,3,3,,2,20,2,,500,2,0
905217,1,1,1,2,2,1,12,5,20,2,,9940,2,0
905217,2,1,1,2,1,1,12,4,24,2,,15600,2,0
905220,1,1,1,1,1,1,12,7,40,2,,19500,2,0
905220,2,1,1,2,1,1,12,2,30,2,,11700,2,0
905241,1,1,1,1,1,1,12,1,40,2,,11300,2,0
905248,1,1,1,2,1,1,12,5,12,2,,5760,2,0
905271,2,1,1,1,1,1,12,8,36,2,,16000,2,0
905276,1,1,1,1,1,1,12,2,36,1,4,14000,2,0
905278,1,1,1,1,1,1,12,2,39,2,,22000,2,0
905284,2,1,1,1,2,1,12,2,40,2,,9300,2,0
905284,3,1,1,1,2,1,12,2,40,2,,9000,2,0
905285,1,1,1,1,1,1,12,5,39,1,7,18200,2,0
905285,2,1,1,1,1,1,12,8,36,2,,18000,2,0
905285,3,1,1,1,1,1,12,1,36,2,,9600,2,0
905297,1,1,1,1,1,1,12,7,43,1,5,27800,1,1300
905297,2,2,1,2,1,2,7,2,9,2,,1400,2,0
905311,1,1,1,2,3,3,,1,15,2,,3600,2,0
905328,2,1,1,1,2,1,12,8,30,2,,17000,2,0
905344,2,1,1,1,1,1,12,2,40,2,,20000,2,0
905390,2,1,1,1,1,2,6,2,40,1,2,7800,1,
905397,1,1,1,1,1,1,12,7,36,2,,17500,2,0
905415,1,1,1,1,2,1,12,1,50,2,,13000,2,0
905434,1,1,1,2,2,2,4,2,30,2,,5000,2,0
905444,1,1,1,1,1,1,12,8,32,2,,23000,2,0
905446,1,1,1,2,2,1,12,1,25,2,,13000,2,0
905451,2,1,1,1,1,1,12,7,40,2,,17000,2,0
905462,1,1,1,1,1,1,12,7,40,2,,24000,1,1500
905472,2,1,1,1,1,1,12,7,40,2,,24000,2,0
905472,3,1,1,1,1,1,12,7,40,1,2,17000,2,0
905475,1,1,1,1,1,1,12,4,40,2,,15000,2,0
905484,1,1,1,1,1,1,12,2,40,2,,16000,2,0
905484,2,1,1,1,1,1,12,2,40,2,,13000,2,0
905497,1,1,1,1,1,1,12,8,40,2,,24000,2,0
905497,2,1,1,1,1,1,12,4,40,2,,18000,2,0
905510,1,1,1,1,1,1,12,1,40,1,0,11700,2,0
905517,1,1,1,1,2,2,5,2,40,2,,7000,2,0
905517,2,2,1,1,1,1,12,8,36,2,,20000,2,0
905522,3,1,1,1,1,1,12,8,36,2,,20000,1,1000
905531,1,1,1,1,1,1,12,8,40,1,2,22000,2,0
905531,2,2,1,1,1,1,12,5,40,1,2,22000,2,0
905595,1,1,1,1,1,1,12,3,40,2,,17000,2,0
905595,2,2,1,2,1,1,12,5,21,1,8,10000,2,0
905604,1,1,1,1,2,1,12,6,40,1,2,19000,2,0
905611,1,1,1,1,1,1,12,6,40,2,,23000,2,0
905621,3,1,1,1,1,1,12,3,40,2,,16400,2,0
905624,1,1,1,1,1,1,12,8,36,2,,,2,0
905624,2,2,1,1,1,1,12,1,40,2,,18200,2,0
905627,2,1,1,1,2,1,12,4,40,2,,16900,2,0
905633,2,2,1,1,1,1,12,2,40,2,,20000,2,0
905633,3,3,1,1,2,1,12,5,40,2,,17500,2,0
905635,1,1,1,1,1,1,12,7,40,2,,22400,2,0
905635,2,1,1,1,1,1,12,2,40,2,,18000,2,0
905637,1,1,1,1,1,1,12,5,40,2,,24000,2,0
905637,2,2,1,1,1,1,12,5,40,2,,19400,2,0
905640,1,1,1,1,1,1,12,2,55,2,,25000,2,0
905640,2,2,1,1,1,1,12,3,40,2,,16000,2,0
905641,2,1,1,1,1,1,12,7,40,2,,21000,2,0
905646,2,2,1,1,1,1,12,2,40,2,,19300,2,0
905652,1,1,1,1,1,1,12,2,40,1,6,22800,2,0
905662,1,1,1,1,1,1,12,6,40,2,,16000,2,0
905663,2,1,1,1,1,1,12,8,40,2,,17000,2,0
905722,1,1,1,1,1,1,12,4,40,2,,22360,1,5000
905724,1,1,1,1,1,1,12,6,40,2,,16510,1,2000
905726,1,1,1,1,1,1,12,8,40,1,0,18760,1,3500
905729,1,1,1,1,1,1,12,5,40,1,0,14300,2,0
905729,2,1,1,1,1,1,12,5,40,1,0,13000,1,1500
905768,3,1,1,1,1,1,12,6,40,2,,15600,2,0
905776,2,1,1,1,1,1,12,6,40,2,,20000,2,0
905777,2,1,1,1,1,1,12,2,40,2,,15600,2,0
905777,3,1,1,1,1,1,12,2,40,2,,16000,2,0
905781,2,1,1,1,1,2,8,3,40,2,,14600,2,0
905781,4,1,1,1,1,1,12,1,40,2,,11700,2,0
905790,1,1,1,1,1,1,12,6,40,2,,21000,2,0
905796,2,1,1,1,1,1,12,3,40,2,,15000,2,0
905851,1,1,1,1,1,1,12,4,40,2,,16510,2,0
905852,1,1,1,1,1,1,12,2,40,2,,19500,2,0
905858,1,1,1,1,1,1,12,8,40,2,,17940,1,1750
905859,1,1,1,1,1,1,12,2,40,2,,14170,2,0
905859,2,2,1,1,1,1,12,1,40,2,,12740,2,0
905861,1,1,1,1,1,1,12,8,40,2,,18850,2,0
905913,2,1,1,1,1,1,12,3,48,2,,16600,2,0
905925,5,5,1,1,1,1,12,2,48,2,,16000,2,0
905970,1,1,1,1,1,1,12,8,38,2,,18000,2,0
905974,2,1,1,1,1,1,12,6,48,1,4,19000,2,0
905979,1,1,1,1,1,1,12,5,44,2,,20000,2,0
905979,2,1,1,1,1,1,12,3,40,2,,19000,2,0
905988,1,1,1,1,1,1,12,8,40,2,,25000,2,0
905988,2,1,1,1,1,1,12,8,40,2,,23000,2,0
905996,1,1,1,1,1,1,12,2,40,2,,21000,2,0
906014,1,1,1,1,1,1,12,3,40,2,,18000,2,0
906019,1,1,1,1,1,1,12,3,36,2,,17000,2,0
906019,2,1,1,1,1,1,12,3,40,2,,19000,2,0
906025,1,1,1,1,1,1,12,3,30,2,,12000,2,0
906025,2,2,1,1,1,1,12,3,30,2,,12000,2,0
906037,2,1,1,1,1,1,12,2,40,2,,20000,2,0
906038,1,1,1,1,1,1,12,2,40,2,,20000,2,0
906038,2,1,1,1,1,1,12,2,40,2,,20000,2,0
906046,2,1,1,1,1,1,12,2,45,2,,23000,2,0
906080,1,1,1,2,1,1,12,1,20,1,0,12180,2,0
906090,1,1,1,1,2,3,,1,15,2,,4000,2,0
906094,1,1,1,2,1,1,12,1,25,2,,7500,2,0
906116,1,1,1,2,1,1,12,6,31,2,,18000,2,0
906117,3,3,1,1,1,2,5,4,30,2,,10000,2,0
906117,4,3,1,2,1,2,3,1,24,2,,3000,2,0
906117,6,3,1,1,2,2,6,2,40,2,,5400,2,0
906141,2,2,1,2,1,1,12,8,40,2,,18000,2,0
906149,1,1,1,1,2,3,,1,40,2,,600,2,0
906149,3,3,1,2,1,2,9,1,15,2,,4000,2,0
906149,4,3,1,1,1,1,12,1,25,2,,12000,2,0
906152,1,1,1,2,1,1,12,2,24,2,,11500,2,0
906152,3,1,1,1,1,1,12,2,40,2,,21000,2,0
906163,1,1,1,1,1,1,12,1,40,1,5,18000,2,0
906164,1,1,1,1,1,1,12,8,48,1,12,25000,2,0
906164,2,1,1,1,1,1,12,2,20,2,,13000,2,0
906182,1,1,1,1,1,1,12,6,44,1,2,15000,2,0
906182,3,1,1,1,1,1,12,6,44,1,6,25000,2,0
906187,1,1,1,1,1,1,12,6,44,1,4,19000,2,0
906190,1,1,1,1,1,1,12,4,40,2,,23000,2,0
906192,1,1,1,1,1,1,12,6,40,2,,21000,2,0
906192,2,1,1,1,1,1,12,2,44,1,3,10400,2,0
906194,1,1,1,1,1,1,12,1,48,1,10,14000,2,0
906195,2,1,1,2,3,3,,6,10,1,0,300,2,0
906200,2,1,1,1,1,1,12,2,48,1,10,19000,2,0
906208,1,1,1,1,1,1,12,2,48,2,,23000,2,0
906210,1,1,1,1,1,1,12,1,40,2,,21000,2,0
906210,2,1,1,1,1,1,12,4,58,1,10,31000,2,0
906215,2,1,1,1,2,1,12,1,40,2,,12000,2,0
906262,1,1,1,1,3,1,12,4,48,2,,15000,2,0
906283,2,1,1,1,1,1,12,2,40,1,2,17000,2,0
906293,1,1,1,1,1,1,12,3,48,1,8,17000,2,0
906293,2,2,1,1,2,1,12,5,40,2,,14100,2,0
906329,1,1,1,1,1,1,12,4,40,2,,18000,2,0
906338,1,1,1,2,1,1,12,8,27,2,,16516,2,0
906343,1,1,1,1,1,1,12,2,40,1,6,24000,2,0
906344,1,1,1,1,1,1,12,6,40,1,2,18800,2,0
906354,1,1,1,1,1,1,12,2,40,2,,17000,2,0
906364,1,1,1,1,2,2,6,6,42,2,,24000,2,0
906365,1,1,1,1,1,1,12,6,36,1,6,18000,2,0
906367,1,1,1,1,2,2,5,4,50,2,,22000,2,0
906367,3,2,1,1,1,1,12,1,45,1,5,9600,2,0
906415,1,1,1,1,1,1,12,8,36,2,,20500,2,0
906430,1,1,1,1,1,1,12,8,30,2,,17000,2,0
906433,1,1,1,1,1,1,12,7,38,2,,11000,2,0
906438,2,1,1,1,1,2,4,6,40,1,4,5000,2,0
906438,2,1,1,1,1,2,6,2,40,1,3,7200,2,0
906447,1,1,1,1,1,1,12,8,35,2,,20000,2,0
906466,2,1,1,1,2,1,12,2,39,2,,14000,2,0
906472,1,1,1,1,2,1,12,2,35,2,,8000,2,0
906479,2,1,1,1,2,2,11,1,24,2,,9000,2,0
906532,1,1,1,1,1,1,12,8,38,1,2,28000,2,0
906532,3,1,1,1,1,1,12,4,40,2,,16900,2,0
906535,1,1,1,2,1,1,12,2,9,2,,5100,2,0
906538,1,1,1,1,1,1,12,6,40,2,,31600,2,0
906538,2,1,1,1,1,1,12,8,18,2,,20000,2,0
906545,1,1,1,1,1,1,12,7,40,1,10,24000,1,380
906545,2,1,1,1,1,1,12,6,35,2,,11000,2,0
906555,1,1,1,1,1,1,12,1,35,2,,11000,2,0
906557,1,1,1,1,1,1,12,1,40,2,,15000,2,0
906566,2,1,1,1,1,1,12,4,40,2,,5000,2,0
906598,1,1,1,1,1,1,12,4,40,2,,15700,1,825
906631,1,1,1,1,1,1,12,8,24,2,,20000,2,0
906631,2,1,1,1,1,1,12,5,40,1,10,25000,2,0
906632,1,1,1,1,1,1,12,7,40,2,,19500,2,0
906632,3,1,1,1,2,1,12,2,40,2,,14300,2,0
906645,2,1,1,2,2,2,8,2,40,2,,7000,2,0
906647,1,1,1,1,2,1,12,1,60,2,,10500,2,0
906689,1,1,1,1,1,1,12,2,40,2,,18000,2,0
906690,1,1,1,1,1,1,12,8,40,2,,15000,2,0
906690,2,1,1,1,2,1,12,1,40,2,,10000,2,0
906690,3,1,1,1,1,1,12,2,40,2,,17000,2,0
906697,1,1,1,1,2,1,12,6,40,1,2,17000,2,0
906706,2,1,1,1,1,1,12,2,40,2,,19000,2,0
906720,2,1,1,1,1,1,12,3,40,2,,15000,2,0
906721,1,1,1,1,1,1,12,1,36,2,,15000,2,0
906723,1,1,1,1,1,2,8,7,36,2,,10000,1,400
906736,1,1,1,1,1,1,12,7,38,1,2,29000,1,1800
906736,2,2,1,2,1,1,12,7,30,2,,28000,1,600
906776,3,1,1,1,2,1,12,2,40,2,,10500,2,0
906780,1,1,1,1,1,1,12,3,15,2,,12000,2,0
906780,3,1,1,1,2,1,12,2,20,2,,10000,2,0
906780,4,1,1,1,2,1,12,2,20,2,,12000,2,0
906843,1,1,1,1,2,2,10,8,24,2,,12000,2,0
906843,2,1,1,1,1,1,12,7,37,2,,28000,2,0
906849,1,1,1,1,1,1,12,5,40,2,,25000,2,0
906880,1,1,1,1,1,1,12,7,45,2,,37800,1,1540
906880,2,2,1,2,1,1,12,7,25,2,,18200,1,1350
906882,1,1,1,1,1,1,12,7,55,2,,90000,2,0
906882,3,1,1,1,1,1,12,7,45,2,,21000,2,0
906885,2,1,1,1,1,1,12,8,40,2,,12000,2,0
906885,3,1,1,2,1,1,12,2,30,2,,9000,2,0
906887,1,1,1,1,1,1,12,8,45,2,,35000,2,0
906887,2,1,1,1,1,1,12,8,32,2,,22000,2,0
906887,3,1,1,1,2,1,12,7,40,2,,19000,1,1700
906888,2,1,1,1,1,1,12,8,36,2,,15600,2,0
906891,1,1,1,1,1,1,12,8,38,2,,16500,1,1400
906892,1,1,1,1,1,1,12,7,45,1,5,28000,1,800
906892,3,1,1,1,1,1,12,2,40,2,,13000,2,0
906894,1,1,1,1,1,1,12,8,22,2,,22000,2,0
906898,2,2,1,2,1,1,12,2,30,1,2,13000,2,0
906900,1,1,1,1,1,1,12,4,44,1,4,22000,2,0
906900,2,2,1,2,1,1,12,8,16,2,,14000,2,0
906910,2,1,1,1,1,1,12,8,37,2,,20000,2,0
906911,1,1,1,1,1,1,12,7,40,2,,20000,1,1600
906912,2,1,1,2,2,2,9,8,13,2,,7500,2,0
906921,1,1,1,2,1,2,5,1,20,2,,3000,2,0
906921,2,1,1,1,1,1,12,2,40,1,2,26000,2,0
906946,2,2,1,1,1,1,12,4,24,2,,16000,2,0
906946,3,1,1,1,1,1,12,6,40,1,8,18000,2,0
906948,1,1,1,1,1,1,12,6,40,2,,14400,2,0
906957,2,1,1,1,1,1,12,7,40,2,,22000,1,2000
906959,1,1,1,1,1,1,12,8,40,2,,19500,2,0
906989,2,1,1,1,1,1,12,1,40,2,,18000,2,0
906993,2,1,1,1,1,1,12,2,40,2,,22000,2,0
906993,3,1,1,1,1,1,12,2,40,2,,22000,2,0
907015,1,1,1,1,1,1,12,1,40,2,,13000,2,0
907021,2,1,1,1,1,1,12,1,40,2,,19000,2,0
907078,1,1,1,1,1,1,12,8,35,2,,18200,2,0
907082,1,1,1,1,1,1,12,7,40,2,,19500,2,0
907087,1,1,1,1,1,1,12,8,36,1,0,20150,1,
907189,3,1,1,1,1,2,6,2,40,2,,4800,2,0
907199,1,1,1,1,1,1,12,6,38,2,,17000,1,700
907212,1,1,1,1,1,1,12,2,50,2,,19600,2,0
907212,2,1,1,1,2,2,5,6,40,2,,5600,2,0
907267,2,1,1,1,2,1,12,5,40,2,,16000,2,0
907282,1,1,1,1,1,1,12,2,37,2,,20000,2,0
907288,3,1,1,1,1,1,12,8,30,2,,18000,2,0
907288,4,1,1,1,2,1,12,8,24,2,,16000,2,0
907294,2,2,1,1,1,1,12,2,40,2,,8200,2,0
907299,1,1,1,1,1,1,12,6,40,1,6,26000,2,0
907308,1,1,1,1,1,1,12,5,40,2,,15000,2,0
907308,2,1,1,1,1,1,12,5,36,2,,14000,2,0
907314,1,1,1,1,1,1,12,4,24,2,,13000,2,0
907314,2,1,1,1,1,1,12,5,40,2,,16000,2,0
907355,1,1,1,1,1,1,12,6,36,2,,19000,2,0
907355,3,1,1,1,1,1,12,1,50,2,,10800,2,0
907370,2,1,1,1,1,1,12,6,40,2,,20000,2,0
907375,1,1,1,1,1,1,12,1,30,2,,9600,2,0
907384,1,1,1,1,1,1,12,2,50,2,,20000,2,0
907389,1,1,1,1,1,1,12,4,24,2,,11000,2,0
907434,1,1,1,1,1,1,12,2,40,2,,17000,2,0
907434,2,1,1,1,1,1,12,8,30,2,,20000,2,0
907437,1,1,1,1,1,1,12,8,26,2,,23400,2,0
907439,3,1,1,1,3,2,6,2,36,2,,3000,2,0
907440,1,1,1,2,2,1,12,7,30,2,,10000,2,0
907440,2,1,1,1,1,1,12,2,45,2,,15000,2,0
907441,1,1,1,1,1,1,12,7,45,2,,28000,1,1000
907441,2,2,1,1,1,1,12,8,35,2,,21000,2,0
907443,1,1,1,2,1,1,12,3,20,2,,9500,2,0
907443,2,1,1,1,1,1,12,6,45,1,2,19600,1,
907445,1,1,1,1,1,1,12,8,36,2,,20000,1,1000
907445,2,1,1,1,1,1,12,6,36,2,,20000,2,0
907447,1,1,1,1,1,2,8,2,40,2,,13000,2,0
907448,1,1,1,1,1,1,12,8,28,2,,19000,2,0
907455,1,1,1,1,1,1,12,4,40,2,,21000,2,0
907461,2,1,1,2,1,2,9,1,20,2,,6000,2,0
907474,1,1,1,2,1,1,12,2,33,2,,12000,2,0
907484,1,1,1,2,1,1,12,5,24,2,,6000,2,0
907494,1,1,1,1,1,2,6,5,40,2,,5200,2,0
907494,2,2,1,1,1,1,12,8,40,2,,16900,2,0
907494,3,1,1,1,2,1,12,2,40,2,,14400,2,0
907498,2,1,1,1,1,1,12,8,30,2,,22000,2,0
907505,2,2,1,1,1,1,12,4,36,2,,17000,2,0
907539,1,1,1,1,1,1,12,7,36,1,5,21000,2,0
907539,2,1,1,2,1,1,12,7,24,2,,13500,2,0
907548,2,1,1,1,1,1,12,7,40,2,,20000,1,2600
907548,3,3,1,1,1,2,10,6,60,2,,18000,2,0
907557,1,1,1,1,1,1,12,7,43,2,,28000,2,0
907557,2,2,1,2,1,1,12,3,20,2,,10000,2,0
907560,1,1,1,1,1,1,12,6,40,2,,24000,2,0
907560,2,1,1,2,1,1,12,2,20,1,6,8000,2,0
907570,1,1,1,1,1,1,12,6,40,1,5,21000,2,0
907570,2,2,1,1,1,1,12,1,38,2,,21000,2,0
907572,1,1,1,1,1,1,12,4,30,2,,22000,2,0
907572,2,2,1,2,2,1,12,4,16,2,,7000,2,0
907575,2,2,1,1,1,1,12,3,40,2,,18200,2,0
907576,3,1,1,2,1,1,12,1,30,2,,11000,2,0
907576,4,1,1,1,1,1,12,1,40,1,2,11700,2,0
907577,2,1,1,2,1,1,12,2,30,2,,15000,2,0
907580,2,2,1,1,1,1,12,4,35,2,,15000,2,0
907585,1,1,1,1,1,1,12,3,40,1,6,16000,2,0
907596,1,1,1,1,1,1,12,8,40,1,5,32500,2,0
907615,2,1,1,1,1,1,12,3,40,2,,19200,2,0
907622,1,1,1,1,1,1,12,4,40,2,,17400,2,0
907626,1,1,1,1,1,1,12,6,40,2,,15400,2,0
907626,3,1,1,1,1,1,12,2,45,2,,12350,2,0
907637,1,1,1,1,1,1,12,2,40,1,4,16000,2,0
907637,2,1,1,1,1,1,12,4,38,1,3,15000,2,0
907644,1,1,1,1,1,1,12,4,50,2,,21600,2,0
907667,1,1,1,2,1,1,12,8,16,2,,7200,2,0
907667,2,1,1,1,1,1,12,5,40,2,,22200,2,0
907673,1,1,1,1,1,1,12,2,40,1,6,13000,2,0
907689,3,1,1,1,1,1,12,5,40,2,,16000,2,0
