nquest,nord,INTPER,entepen,tipopen,decor,tpens,mesipen,arret,quotape,tarret
892929,1,1,1,1,2008,1400,12,2,75,0
892931,1,1,1,1,1992,1150,12,2,75,0
892935,1,1,1,5,2000,1000,12,2,,0
892948,1,1,1,1,1993,1000,12,2,70,0
892948,2,1,1,1,2005,500,12,2,70,0
892971,1,1,1,1,2002,1110,13,2,75,0
892972,2,1,1,1,1985,400,13,2,60,0
892972,2,1,1,5,2012,500,13,2,,0
892976,1,1,1,1,1989,400,13,2,50,0
892976,2,1,1,1,1994,900,13,2,70,0
892979,1,1,1,1,2002,849,13,2,95,0
892979,2,1,1,1,2000,1100,13,2,90,0
892980,1,1,1,5,1973,730,13,2,,0
892980,1,1,2,1,1986,138,13,2,20,0
892983,1,1,1,1,1996,620,13,2,60,0
892985,1,1,1,1,1992,670,13,2,50,0
892985,2,1,1,1,2002,470,13,2,50,0
892991,1,1,2,1,2014,2000,4,2,90,0
892992,1,1,1,1,1990,470,13,2,50,0
892992,1,1,1,4,1991,160,12,2,,0
892992,2,1,1,1,2000,1100,13,2,80,0
892995,1,1,1,1,2013,2170,13,2,80,0
893023,1,1,2,1,1990,3000,13,2,90,0
893033,1,1,1,1,2001,628,13,2,100,0
893036,1,1,1,1,2000,1100,13,2,80,0
893044,2,1,1,3,1997,270,12,2,,0
893062,1,1,1,1,2004,1340,13,2,80,0
893076,1,1,1,5,2000,560,13,2,,0
893077,1,1,1,4,2007,279,13,2,,0
893077,2,1,1,1,2007,1000,13,2,90,0
893081,1,1,1,5,1997,250,12,2,,0
893081,1,1,3,2,1993,430,13,2,,0
893133,1,1,1,1,2003,1400,13,2,100,0
893141,1,1,2,1,2013,2000,13,2,100,0
893172,1,1,1,1,2000,1490,13,2,80,0
893172,2,1,1,1,2001,240,13,2,50,0
893173,1,1,1,1,1999,1200,13,2,80,0
893180,1,1,1,1,2001,800,13,2,50,0
893181,1,1,2,1,2006,2200,13,2,70,0
893181,2,2,1,4,2013,276,13,2,,0
893192,2,1,1,1,2011,700,13,2,50,0
893192,2,1,1,3,2011,1100,13,2,,0
893201,6,1,6,3,2011,90,12,2,,0
893214,2,2,1,4,2009,,12,2,,0
893224,1,1,1,5,2000,700,13,2,,0
893225,1,1,1,1,2000,1100,13,2,70,0
893225,1,1,1,1,2004,500,13,2,40,0
893226,1,1,1,1,2002,1100,13,2,70,0
893226,2,2,1,1,2003,500,13,2,50,0
893227,1,1,1,1,2007,1100,13,2,80,0
893227,1,1,4,3,1976,300,12,2,,0
893230,1,1,1,1,1995,550,13,2,60,0
893230,2,1,1,1,1992,650,13,2,60,0
893232,1,1,1,1,1980,500,13,2,50,0
893232,2,1,1,1,1980,600,13,2,50,0
893233,1,1,1,5,2008,1100,13,2,,0
893236,1,1,1,1,2007,2000,13,2,70,0
893236,2,2,1,1,2006,1250,13,2,80,0
893237,2,1,1,1,1990,500,13,2,50,0
893237,3,1,1,5,2002,800,13,2,,0
893240,1,1,1,1,1990,850,13,2,60,0
893240,2,1,1,1,1992,1000,13,2,70,0
893252,3,1,1,2,2010,420,13,2,,0
893271,1,1,1,5,1969,600,13,2,,0
893287,1,1,1,1,2010,1400,13,2,100,0
893288,2,1,1,5,2001,1000,13,2,,0
893290,2,1,1,1,2013,1200,13,2,90,0
893308,1,1,1,1,2005,1400,13,2,80,0
893320,1,1,1,1,1993,400,13,2,80,0
893320,1,1,1,5,2008,400,13,2,,0
893323,1,1,6,1,1996,1500,13,2,90,0
893323,2,1,2,1,2014,1300,13,2,80,0
893325,1,1,1,1,1989,480,13,2,50,0
893325,1,1,5,1,1989,,12,2,10,0
893325,1,1,6,1,1989,600,12,2,80,0
893325,2,2,1,1,1998,505,13,2,60,0
893330,2,1,1,3,1997,270,13,2,,0
893330,2,1,1,5,1997,500,13,2,,0
893331,1,1,1,3,2012,1250,13,2,,0
893372,1,1,1,1,1993,940,13,2,60,0
893372,2,1,1,1,2008,600,13,2,45,0
893373,1,1,1,1,1996,1250,13,2,70,0
893373,2,2,1,1,1998,250,13,2,40,0
893373,2,2,1,3,1985,250,13,2,,0
893382,3,3,1,4,2010,490,12,2,,0
893384,1,1,1,1,2005,1500,13,2,80,0
893384,2,2,1,1,2003,950,13,2,80,0
893391,1,1,1,1,2014,1300,13,2,80,0
893393,1,1,1,1,1999,950,13,2,60,0
893393,2,1,6,1,2012,180,13,2,20,0
893398,2,1,1,1,1992,650,13,2,80,0
893398,2,1,1,5,2006,350,13,2,,0
893435,2,2,1,1,2012,1200,13,2,80,0
893439,1,1,1,1,2000,980,13,2,40,0
893444,1,1,1,5,2002,800,13,2,,0
893445,1,1,1,1,2009,2780,13,2,80,0
893449,2,2,1,1,2002,1230,13,2,80,0
893459,1,1,1,1,2000,1600,13,2,70,0
893462,1,1,1,5,2007,550,13,2,,0
893462,2,2,1,1,1996,1100,13,2,80,0
893472,1,1,1,2,1996,590,13,2,,0
893478,1,1,1,2,2000,500,12,2,,0
893481,1,1,1,2,2005,420,13,2,,0
893556,2,1,1,1,2005,2100,13,2,90,0
893576,1,1,1,5,1995,938,13,2,,0
893581,1,1,1,1,1995,1486,12,2,80,0
893581,2,2,2,1,1999,1630,12,2,80,0
893582,1,1,1,5,1998,1100,13,2,,0
893590,1,1,2,1,2014,800,1,2,60,0
893590,2,1,1,1,2011,1000,12,2,60,0
893593,1,1,1,1,1995,630,12,2,50,0
893594,1,1,1,5,1985,623,12,2,,0
893595,1,1,1,1,2014,1200,1,2,80,0
893596,1,1,1,1,1997,3200,12,2,80,0
893623,1,1,1,1,2007,900,13,2,60,0
893623,2,2,1,1,2007,500,13,2,70,0
893631,1,1,1,1,2012,700,13,2,60,0
893631,2,1,1,3,2012,280,13,2,,0
893634,1,1,1,1,1985,680,13,2,70,0
893634,1,1,1,5,2013,1300,13,2,,0
893649,1,1,1,1,1992,875,13,2,80,0
893649,2,1,1,1,2010,480,13,2,50,0
893671,1,1,1,1,1999,1550,13,2,85,0
893672,1,1,1,1,1990,600,13,2,90,0
893672,2,2,1,1,2000,400,13,2,20,0
893673,2,1,1,1,1989,1200,13,2,95,0
893673,2,1,1,5,1999,600,13,2,,0
893674,2,2,1,1,2000,1100,12,2,75,0
893678,1,1,1,1,2002,900,13,2,80,0
893720,1,1,1,1,1983,880,13,2,70,0
893721,1,1,1,1,2008,2300,13,2,100,0
893721,2,1,1,1,2010,1580,13,2,100,0
893728,1,1,1,1,2009,1100,13,2,100,0
893738,1,1,1,1,1996,430,13,2,50,0
893738,2,2,1,1,2002,2016,13,2,80,0
893739,1,1,1,1,1999,400,13,2,60,0
893739,1,1,1,5,2002,450,13,2,,0
893748,1,1,1,1,1990,900,13,2,90,0
893748,1,1,1,5,1962,150,13,2,,0
893770,1,1,1,5,2001,940,13,2,,0
893773,1,1,1,1,1995,380,13,2,30,0
893774,1,1,1,1,2013,2575,13,2,91,0
893775,1,1,1,1,2004,970,13,2,80,0
893779,1,1,1,1,2005,1050,13,2,80,0
893780,1,1,1,5,2005,1500,13,2,,0
893820,2,1,1,4,2010,480,12,2,,0
893824,1,1,1,3,1985,1150,13,2,,0
893826,1,1,1,1,2001,1590,13,2,85,0
893879,1,1,1,1,1995,1210,13,2,70,0
893891,1,1,1,1,2007,890,13,2,50,0
893895,2,2,1,1,1997,1030,13,2,70,0
893897,4,1,1,3,2009,500,12,2,,0
893921,1,1,3,1,2012,1000,13,2,80,0
893922,1,1,1,5,2005,584,13,2,,0
893934,1,1,1,5,2000,575,13,2,,0
893938,1,1,1,1,1998,680,13,2,100,0
893973,1,1,1,1,1988,1200,13,2,100,0
893973,2,3,1,2,1999,500,13,2,,0
893973,2,3,1,4,2004,500,12,2,,0
893974,1,1,1,1,1987,1200,13,2,90,0
893975,1,1,1,1,1989,1000,13,2,80,0
893975,1,1,1,5,1992,400,13,2,,0
893977,1,1,1,1,1998,1500,13,2,90,0
893982,1,1,1,1,2004,1600,13,2,95,0
893982,2,2,1,1,2002,1500,13,2,90,0
893987,1,1,1,5,2010,1100,13,2,,0
893990,1,1,1,4,2014,280,1,2,,0
894072,1,1,1,2,1991,600,13,2,,0
894073,2,2,1,3,1973,500,13,2,,0
894074,1,1,1,1,1988,480,13,2,50,0
894074,1,1,1,5,2006,239,13,2,,0
894074,3,5,1,1,1990,699,13,2,50,0
894074,4,5,1,1,2013,940,13,2,70,0
894074,5,5,1,1,2010,1321,13,2,80,0
894082,1,1,1,1,2009,840,13,2,70,0
894082,4,1,1,4,2003,200,13,2,,0
894090,1,1,1,5,2014,600,13,2,,0
894093,1,1,1,5,1976,610,13,2,,0
894122,1,1,1,1,1981,1350,13,2,90,0
894126,1,1,1,1,2007,1690,13,2,100,0
894133,1,1,1,1,1999,1950,13,2,90,0
894133,2,2,1,1,2008,1300,13,2,80,0
894134,1,1,1,3,2012,300,13,2,,0
894139,3,1,1,5,1995,1000,13,2,,0
894149,1,1,1,1,2000,2100,13,2,95,0
894149,2,1,1,1,1995,2500,13,2,90,0
894175,1,1,1,1,2008,950,13,2,70,0
894187,1,1,1,1,2002,1200,13,2,60,0
894224,1,1,1,1,2008,920,13,2,90,0
894227,1,1,1,1,1991,590,13,2,80,0
894227,2,2,1,4,1992,510,13,2,,0
894230,1,1,1,1,1987,680,13,2,60,0
894234,1,1,1,1,2005,2200,13,2,90,0
894235,2,1,1,4,2010,780,13,2,,0
894239,1,1,1,1,1995,1280,13,2,80,0
894239,2,1,1,1,1997,600,13,2,85,0
894254,1,1,1,4,2011,297,12,2,,0
894282,1,1,1,1,2009,770,13,2,75,0
894296,1,1,1,5,1992,800,13,2,,0
894297,2,1,1,5,2011,970,13,2,,0
894300,2,2,1,1,2003,900,13,2,65,0
894300,2,2,1,3,2005,270,13,2,,0
894300,3,1,1,3,1996,750,13,2,,0
894304,1,1,1,5,2010,1500,13,2,,0
894323,1,1,1,1,2001,1100,13,2,75,0
894324,1,1,1,1,1997,290,13,2,45,0
894324,2,2,1,1,1992,920,13,2,75,0
894325,1,1,1,1,1987,890,13,2,70,0
894325,2,2,1,1,1998,420,13,2,55,0
894326,1,1,1,1,2002,1365,13,2,80,0
894326,1,1,1,1,2010,220,13,2,40,0
894329,1,1,1,5,2005,1340,13,2,,0
894330,1,1,1,1,2007,1200,13,2,75,0
894330,2,1,1,1,2004,1000,13,2,75,0
894331,1,1,1,1,1996,1080,13,2,60,0
894332,1,1,1,1,1990,790,13,2,80,0
894332,2,1,1,1,1985,750,13,2,80,0
894341,1,1,1,1,2010,1370,13,2,80,0
894341,2,1,1,1,2010,1390,13,2,80,0
894379,1,1,1,1,2008,1270,13,2,100,0
894379,1,1,5,1,2008,400,13,2,50,0
894426,1,1,1,1,2003,1300,12,2,90,0
894430,2,1,1,1,2000,1700,12,2,80,0
894436,2,1,1,5,1992,450,12,2,,0
894438,1,1,1,1,2006,550,12,2,70,0
894438,2,1,1,1,2006,550,12,2,70,0
894440,1,1,1,1,2004,1100,12,2,80,0
894447,2,1,1,1,2010,900,12,2,90,0
894447,3,1,1,1,2008,490,12,2,50,0
894450,1,1,1,1,2008,540,12,2,90,0
894450,2,1,1,1,2000,900,12,2,90,0
894471,2,1,1,1,2010,1800,13,2,100,0
894476,1,1,1,1,2005,1500,13,2,70,0
894476,2,2,1,1,2010,930,13,2,80,0
894478,1,1,2,1,2003,2000,13,2,100,0
894479,1,1,1,1,2008,650,13,2,60,0
894479,2,1,1,1,2008,1050,13,2,70,0
894485,1,1,1,1,2000,1000,13,2,60,0
894485,2,2,1,4,2010,340,13,2,,0
894488,1,1,1,1,2009,1650,13,2,97,0
894488,2,2,1,1,2011,1300,13,2,89,0
894500,1,1,1,1,2004,3000,13,2,80,0
894500,2,2,1,1,2007,1500,13,2,90,0
894504,1,1,1,1,1998,1180,13,2,87,0
894504,1,1,1,5,2007,520,13,2,,0
894524,1,1,1,1,2006,1400,13,1,80,2800
894542,1,1,1,1,1988,530,13,2,60,0
894542,1,1,1,5,1988,340,13,2,,0
894547,1,1,1,1,1989,540,13,2,50,0
894547,1,1,1,1,1992,250,13,2,40,0
894548,1,1,1,1,1994,1200,13,2,80,0
894548,2,2,1,1,1992,500,13,2,60,0
894561,1,1,1,1,2004,790,13,2,80,0
894571,1,1,2,1,2001,1480,13,2,80,0
894574,1,1,1,1,2007,1150,13,2,80,0
894580,1,1,1,1,2003,980,13,2,80,0
894581,1,1,1,1,1975,1100,13,2,80,0
894583,1,1,1,1,1991,1100,13,2,80,0
894583,2,2,2,1,1992,1100,13,2,80,0
894586,1,1,1,1,1993,540,13,2,40,0
894586,2,2,1,1,2003,850,13,2,50,0
894587,1,1,1,1,1997,970,13,2,80,0
894587,1,1,1,5,2010,550,13,2,,0
894621,1,1,1,1,1996,850,13,2,80,0
894621,2,1,1,7,2000,500,13,2,,0
894622,1,1,1,1,1997,800,13,2,70,0
894622,2,2,1,1,2005,600,13,2,70,0
894625,1,1,1,1,1992,700,13,2,80,0
894625,1,1,1,5,2005,250,13,2,,0
894629,1,1,1,5,1985,670,13,2,,0
894630,2,1,1,1,2010,1500,13,2,80,0
894636,1,1,1,1,2009,1000,13,2,80,0
894671,1,1,1,1,1980,1200,13,2,80,0
894673,1,1,1,1,1977,490,13,2,80,0
894673,2,1,1,1,1983,1200,13,2,90,0
894674,1,1,1,1,1992,500,13,2,80,0
894674,1,1,1,5,1995,420,13,2,,0
894676,1,1,1,1,1996,900,13,2,70,0
894676,2,2,1,1,2001,800,13,2,70,0
894677,1,1,1,1,1988,1500,13,2,90,0
894684,2,1,1,1,1995,1300,13,2,70,0
894687,1,1,1,1,1979,535,13,2,80,0
894687,1,1,1,4,2011,300,13,2,,0
894687,1,1,1,5,2009,550,13,2,,0
894689,1,1,1,1,2011,1200,13,2,70,0
894692,1,1,1,1,2007,1100,13,2,60,0
894693,1,1,1,1,2003,1200,13,2,75,0
894693,2,2,1,1,2011,1281,13,2,75,0
894723,1,1,1,1,2007,1800,13,2,80,0
894725,1,1,1,1,1991,650,13,2,60,0
894725,1,1,1,5,2012,500,13,2,,0
894734,2,1,1,5,2007,650,13,2,,0
894785,2,1,1,1,2004,850,13,2,100,0
894790,1,1,1,1,1993,500,13,2,50,0
894790,2,1,1,1,2002,600,13,2,60,0
894791,1,1,1,3,2008,1400,13,2,,0
894792,1,1,4,3,1988,105,12,2,,0
894795,1,1,1,3,2007,430,13,2,,0
894795,2,1,1,3,2013,400,13,2,,0
894796,1,1,2,1,1997,1300,13,2,95,0
894800,1,1,2,1,2001,1500,13,2,80,0
894800,2,1,1,1,1994,1350,13,2,90,0
894821,1,1,1,1,1992,950,13,2,80,0
894821,2,2,1,1,1998,1600,13,2,80,0
894821,3,1,1,5,1975,800,13,2,,0
894823,1,1,1,1,1996,1370,13,2,70,0
894826,1,1,1,5,1998,590,13,2,,0
894828,1,1,1,1,1990,1600,13,2,70,0
894828,2,2,1,2,1995,420,13,2,,0
894829,1,1,1,1,2002,1400,13,2,80,0
894831,1,1,1,1,2005,1600,13,2,90,0
894832,1,1,1,3,1982,620,13,2,,0
894875,1,1,1,1,2002,1900,13,2,105,0
894875,2,2,1,1,1994,389,14,2,30,0
894887,5,1,1,5,1990,500,13,2,,0
894890,1,1,1,4,2013,689,13,2,,0
894918,1,1,2,5,2000,600,13,2,,0
894923,2,1,6,1,2012,,13,2,50,0
894924,2,1,1,1,2014,1800,13,2,80,0
894931,1,1,1,1,1995,800,13,2,80,0
894931,1,1,1,5,2011,400,13,2,,0
894943,1,1,1,1,2004,600,13,2,80,0
894943,2,1,1,2,2010,450,13,2,,0
894943,2,1,1,3,2007,300,13,2,,0
894946,2,2,1,1,1997,700,13,2,90,0
894946,2,2,1,5,1987,350,13,2,,0
894951,3,1,1,2,2005,520,13,2,,0
894984,1,1,1,1,2002,2300,13,2,80,0
894984,3,1,1,3,1986,660,13,2,,0
894985,1,1,1,1,1998,1100,13,2,100,0
894987,1,1,1,1,2008,4300,13,2,60,0
894991,1,1,1,3,1999,950,13,2,,0
894994,1,1,1,1,2010,1500,13,2,50,0
894994,1,1,6,1,2011,329,13,2,10,0
895022,1,1,1,1,2014,900,12,2,90,0
895022,2,2,1,1,2013,800,12,2,70,0
895023,1,1,1,1,2002,1500,13,2,90,0
895026,1,1,1,1,2011,870,13,2,30,0
895028,1,1,1,1,2008,1000,12,2,75,0
895031,1,1,1,1,2000,1400,12,2,90,0
895032,1,1,1,1,2004,1600,12,2,100,0
895032,2,2,1,1,2009,1200,12,2,100,0
895040,1,1,1,1,1997,1200,13,2,70,0
895044,1,1,1,5,2010,1500,12,2,,0
895045,1,1,2,7,2014,90,12,2,,0
895073,2,1,1,1,1982,1100,13,2,75,0
895073,3,1,1,5,1991,700,13,2,,0
895076,1,1,1,5,1998,800,13,2,,0
895079,1,1,1,5,1992,1000,13,2,,0
895086,1,1,1,5,2005,980,13,2,,0
895120,1,1,1,1,2010,1000,13,2,70,0
895122,1,1,1,1,2011,499,13,2,40,0
895122,2,1,1,1,2007,700,13,2,60,0
895124,1,1,1,1,2012,600,13,2,40,0
895130,1,1,1,1,2002,900,13,2,60,0
895132,1,1,1,1,1990,800,13,2,50,0
895134,1,1,1,1,2007,750,13,2,40,0
895138,2,1,1,1,1995,600,13,2,50,0
895171,1,1,1,5,1995,620,13,2,,0
895173,1,1,1,1,1977,630,13,2,85,0
895173,2,1,1,3,1990,230,13,2,,0
895174,1,1,1,1,1999,1400,13,2,80,0
895174,1,1,1,5,2012,320,13,2,,0
895181,1,1,1,1,1985,1040,13,2,80,0
895181,1,1,1,5,2012,450,13,2,,0
895183,1,1,1,1,1990,1200,13,2,90,0
895183,2,1,1,1,2010,700,13,2,90,0
895184,1,1,1,1,2005,1550,13,2,75,0
895184,2,1,1,1,2009,280,13,2,75,0
895189,1,1,1,1,1985,270,13,2,70,0
895189,1,1,1,5,1997,700,13,2,,0
895192,1,1,1,1,1999,1200,13,2,80,0
895192,2,2,1,1,1992,580,13,2,75,0
895197,1,1,1,1,1996,1400,13,2,85,0
895197,1,1,1,5,2009,600,13,2,,0
895204,1,1,1,1,1985,700,13,2,90,0
895204,1,1,1,5,2005,380,13,2,,0
895209,1,1,1,1,2001,800,13,2,65,0
895209,2,1,1,1,2000,580,13,2,60,0
895210,1,1,1,1,2000,800,13,2,70,0
895210,2,2,1,2,2000,300,13,2,,0
895220,2,1,5,1,2001,2600,13,2,90,0
895222,1,1,1,1,1991,300,13,2,20,0
895222,1,1,1,5,2006,1800,13,2,,0
895234,1,1,2,1,1996,1400,13,2,80,0
895234,1,1,2,5,2014,730,13,1,,2000
895238,1,1,1,1,1998,600,13,2,70,0
895238,1,1,1,5,1980,300,13,2,,0
895276,1,1,1,1,2011,1050,13,2,80,0
895324,1,1,1,2,2000,500,13,2,,0
895376,1,1,1,1,2002,1200,13,2,100,0
895377,1,1,1,5,1971,750,13,2,,0
895377,2,1,1,2,1985,480,12,2,,0
895377,2,1,1,3,1971,470,13,2,,0
895377,3,3,1,1,1998,1250,13,2,70,0
895382,1,1,1,1,1999,650,13,2,70,0
895382,2,2,1,4,2000,300,13,2,,0
895384,1,1,1,1,1981,700,13,2,30,0
895384,1,1,4,4,1992,280,12,2,,0
895384,2,1,1,1,1989,780,13,2,30,0
895384,2,1,1,2,2014,280,12,2,,0
895384,2,1,4,3,1990,300,12,2,,0
895384,3,3,1,4,2008,287,13,2,,0
895395,2,1,1,1,1992,1000,13,2,80,0
895395,2,1,1,5,1992,400,12,2,,0
895423,1,1,1,1,1994,730,13,2,50,0
895423,2,1,1,1,2000,540,13,2,50,0
895426,1,1,1,1,1995,800,13,2,50,0
895427,1,1,1,1,1992,600,13,2,40,0
895427,2,1,1,1,1991,300,13,2,60,0
895428,1,1,1,1,1996,1000,13,2,80,0
895428,1,1,1,5,1978,140,13,2,,0
895430,1,1,2,1,2010,1800,13,2,80,0
895430,2,1,1,1,2012,1300,13,2,70,0
895433,1,1,1,1,1995,530,13,2,50,0
895433,1,1,1,5,1991,350,13,2,,0
895436,2,1,1,1,2003,1100,13,2,50,0
895437,2,1,1,1,1993,450,13,2,60,0
895437,2,1,1,5,2007,250,13,2,,0
895458,1,1,1,1,2003,1700,13,2,90,0
895479,1,1,1,1,1997,1920,13,2,85,0
895479,2,2,1,1,2005,388,13,2,50,0
895505,1,1,1,1,2013,1470,13,2,100,0
895522,1,1,1,1,1992,500,13,2,80,0
895522,1,1,1,5,2001,350,12,2,,0
895527,1,1,1,1,1998,1400,13,2,76,0
895527,2,2,1,1,2007,1200,13,2,80,0
895528,1,1,1,1,2003,1600,13,2,95,0
895535,1,1,1,1,2005,1500,13,2,80,0
895540,1,1,1,1,1993,700,13,2,70,0
895540,1,1,1,5,2006,400,13,2,,0
895541,1,1,1,2,2000,400,13,2,,0
895541,1,1,1,5,2011,500,13,2,,0
895544,1,1,1,1,2005,1350,13,2,80,0
895573,1,1,1,5,1990,650,13,2,,0
895579,2,1,1,1,2006,750,13,2,60,0
895623,1,1,1,1,1972,1250,13,2,80,0
895623,2,2,1,1,1984,350,13,2,50,0
895632,1,1,1,1,2014,1820,4,2,95,0
895632,2,2,2,4,2000,1050,13,2,,0
895675,1,1,1,5,1998,750,12,2,,0
895677,1,1,1,1,2008,920,12,2,50,0
895686,1,1,1,1,2011,1200,12,2,80,0
895688,1,1,1,3,2011,940,12,2,,0
895688,2,2,1,3,2000,270,12,2,,0
895690,1,1,1,1,2005,1700,12,2,95,0
895725,1,1,1,1,2000,3300,13,2,90,0
895742,1,1,1,1,2010,1730,13,2,85,0
895746,1,1,1,1,2000,750,13,2,75,0
895746,1,1,1,5,2006,410,13,2,,0
895757,1,1,1,1,2013,1100,13,2,85,0
895774,1,1,1,1,1999,1300,13,2,80,0
895774,3,3,1,1,1975,1600,13,2,80,0
895777,1,1,1,1,1995,1100,13,2,70,0
895781,1,1,1,1,1996,1300,13,2,80,0
895781,2,1,1,1,1999,850,13,2,80,0
895781,3,1,1,7,1988,500,13,2,,0
895791,1,1,1,1,2003,2000,13,2,70,0
895791,2,1,1,1,2000,1000,13,2,70,0
895830,1,1,2,1,1996,1500,13,2,80,0
895833,1,1,1,1,1990,1100,13,2,60,0
895835,1,1,2,1,2010,1800,13,2,80,0
895836,2,1,1,1,1987,1300,12,2,60,0
895837,1,1,1,5,2010,1100,12,2,,0
895839,1,1,1,5,1980,800,13,2,,0
895846,1,1,1,1,2010,1100,13,2,50,0
895872,1,1,1,1,1980,1500,13,2,90,0
895873,1,1,1,1,1990,850,13,2,80,0
895875,1,1,1,5,1978,1200,13,2,,0
895876,1,1,1,5,2013,650,13,2,,0
895877,1,1,1,1,1986,450,13,2,60,0
895877,2,1,1,1,1992,400,13,2,50,0
895878,1,1,1,3,1988,200,13,2,,0
895878,1,1,1,5,1995,500,13,2,,0
895879,1,1,1,5,2000,950,13,2,,0
895882,1,1,1,1,1997,900,13,2,70,0
895882,2,1,1,1,1981,900,13,2,70,0
895885,1,1,1,1,1998,700,13,2,60,0
895885,2,1,1,1,1994,850,13,2,60,0
895886,1,1,1,1,2004,1200,13,2,70,0
895889,2,1,1,1,2005,1200,13,2,70,0
895924,1,1,1,1,2002,1500,13,2,80,0
895924,1,1,1,5,2005,300,13,2,,0
895926,1,1,1,1,1998,750,13,2,40,0
895929,1,1,1,5,2011,560,13,2,,0
895938,1,1,1,5,1995,750,13,2,,0
895942,1,1,1,1,2011,1800,13,2,80,0
895976,1,1,1,5,2008,1000,13,2,,0
895978,1,1,1,2,2010,570,13,2,,0
895979,2,1,1,1,2013,1300,13,2,80,0
895982,1,1,1,1,2007,1200,13,2,,0
895984,2,1,1,1,2010,570,13,2,30,0
895990,1,1,1,5,2012,570,13,2,,0
895994,1,1,1,3,1990,500,13,2,,0
895995,5,1,1,4,2000,600,13,2,,0
896036,1,1,1,1,2009,4700,13,2,70,0
896074,1,1,1,1,2007,730,13,2,75,0
896074,1,1,1,5,2013,720,13,2,,0
896079,1,1,1,1,2010,1700,13,2,80,0
896081,1,1,1,1,1994,2400,13,2,80,0
896084,1,1,1,1,2002,2400,13,2,70,0
896086,2,1,1,1,2005,1600,13,2,65,0
896087,2,1,1,1,1990,1600,13,2,80,0
896087,2,1,1,4,2010,600,12,2,,0
896091,1,1,1,1,2001,1813,13,2,50,0
896091,2,1,1,1,2004,835,13,2,50,0
896123,1,1,1,1,2010,1800,13,2,90,0
896124,1,1,1,1,2008,370,13,2,50,0
896124,2,1,1,1,1999,470,13,2,50,0
896127,1,1,1,1,2009,1900,13,2,90,0
896129,2,1,1,2,2014,456,13,2,,0
896130,1,1,1,1,2010,1444,13,2,90,0
896174,1,1,1,1,2007,470,12,2,70,0
896174,2,2,1,1,2008,470,12,2,50,0
896174,2,2,1,3,2008,500,12,2,,0
896174,2,2,1,4,2008,500,12,2,,0
896177,1,1,1,1,2010,900,13,2,80,0
896186,1,1,1,1,2005,1300,12,2,100,0
896186,1,1,1,5,2007,500,12,2,,0
896188,3,1,1,1,1991,800,13,2,80,0
896224,2,1,1,1,1994,450,12,2,80,0
896224,4,4,1,1,1987,550,12,2,80,0
896226,1,1,1,1,2005,470,12,2,50,0
896226,2,1,1,2,2011,350,12,2,,0
896227,1,1,1,1,2014,920,3,2,70,0
896277,2,1,1,3,2004,900,13,2,,0
896277,3,1,1,5,2013,180,13,2,,0
896278,1,1,1,1,2009,810,13,2,60,0
896278,2,2,1,1,2007,653,13,2,60,0
896279,1,1,1,1,2003,1250,13,2,60,0
896279,2,1,2,1,1994,1000,13,2,80,0
896282,1,1,1,1,1988,860,13,2,70,0
896282,2,2,1,1,1989,660,13,2,70,0
896285,1,1,2,5,2012,954,13,2,,0
896287,2,2,1,1,1985,1000,13,2,75,0
896291,1,1,1,1,2004,2000,13,2,90,0
896291,2,2,1,1,2006,1395,13,2,90,0
896292,1,1,1,1,1998,800,13,2,50,0
896292,1,1,1,5,2011,300,13,2,,0
896323,1,1,1,1,2002,780,13,2,60,0
896326,1,1,1,1,1996,1600,13,2,75,0
896326,2,2,1,1,1993,1150,13,2,70,0
896330,1,1,1,1,1991,1200,13,2,70,0
896335,1,1,1,1,2002,940,13,2,70,0
896335,2,1,1,1,2004,1100,13,2,85,0
896338,1,1,1,1,1983,980,13,2,90,0
896338,1,1,1,5,1994,240,12,2,,0
896341,1,1,1,1,2001,1000,13,2,70,0
896341,2,1,1,1,2002,1350,13,2,70,0
896347,2,1,1,1,1995,1500,13,2,80,0
896349,1,1,1,1,1991,1400,13,2,101,0
896349,1,1,2,3,1986,200,13,2,,0
896353,1,1,1,1,2004,1960,13,2,60,0
896353,2,1,2,1,2006,970,13,2,40,0
896355,1,1,1,5,2005,800,13,2,,0
896360,1,1,1,1,1999,3000,13,2,95,0
896360,2,2,2,1,1995,1800,13,2,100,0
896361,1,1,1,1,1996,600,13,2,60,0
896361,2,1,1,1,1995,450,13,2,60,0
896364,1,1,1,5,2007,750,13,2,,0
896365,1,1,1,5,2000,900,13,2,,0
896365,1,1,2,1,1992,880,13,2,70,0
896366,2,2,1,2,1997,500,13,2,,0
896368,2,1,1,5,2000,680,13,2,,0
896373,1,1,1,1,1997,500,13,2,70,0
896373,2,2,1,1,1992,900,13,2,70,0
896376,1,1,1,1,2002,600,13,2,60,0
896378,1,1,1,1,1994,1400,13,2,90,0
896378,1,1,1,5,1990,150,12,2,,0
896379,1,1,1,5,2010,840,13,2,,0
896387,1,1,1,1,1978,1280,13,2,90,0
896392,1,1,1,1,2007,1930,13,2,101,0
896392,2,1,1,1,1986,870,13,2,80,0
896401,1,1,1,1,2003,1100,13,2,90,0
896404,1,1,1,1,1998,1600,13,2,50,0
896404,2,2,1,1,2008,1700,13,2,80,0
896406,1,1,1,1,2010,380,13,2,50,0
896406,2,1,1,1,2009,1800,13,2,80,0
896407,1,1,1,1,2012,1100,13,2,70,0
