AREA5,ACOM,SESSO,ETA,NCOMP,D3d,D1d,D2d,D1,D2,D3,D4,D6,D7,D8,D9,D10,D11,D12,D13,D14,D15,D16,D17,MODOINT,D5_1,D5_2,D5_3,D5_4,D5_5,D5_6,PESO,ID
1,5,2,88,1,3,7,,4,2,3,1,3,3,4,4,4,3,1,3,2,2,2,2,2,0,1,0,1,0,0,22102.56,20813
2,5,2,55,2,4,4,4,5,1,2,1,3,4,2,2,2,2,1,3,4,2,1,6,2,0,1,1,0,0,0,8664.069,20814
1,5,1,37,2,4,6,,5,1,3,1,4,4,4,4,4,3,1,4,2,3,1,5,2,1,1,0,0,0,0,5584.381,20815
5,3,1,71,2,3,7,,4,2,3,1,3,2,4,4,4,2,2,1,2,2,3,5,2,1,1,0,0,0,0,24066.43,20816
5,5,1,54,1,4,1,9,5,1,2,1,4,4,3,1,4,3,1,4,2,1,1,1,2,0,1,0,1,0,0,13952.14,20817
1,5,2,72,2,5,5,98,5,1,2,1,4,5,1,2,3,3,1,4,5,3,2,1,2,0,1,0,1,0,0,10550.31,20818
3,4,2,66,2,4,98,,4,4,2,3,4,3,4,4,4,3,2,3,1,1,1,5,2,0,1,0,1,0,0,13868.37,20819
1,4,1,23,5,4,8,,4,2,3,2,4,3,2,3,4,1,2,4,5,2,1,5,2,1,0,0,1,0,0,22471.34,20820
5,5,1,35,3,4,8,,5,1,1,1,5,2,4,1,4,3,2,4,5,3,1,1,2,0,1,0,0,1,0,23527.14,20821
2,5,1,24,4,4,1,5,1,4,5,5,3,4,2,3,4,1,1,3,4,2,3,6,2,1,0,0,1,0,0,11042.29,20822
5,5,1,47,4,4,1,2,4,1,2,1,3,3,4,4,3,2,2,3,2,2,1,7,2,1,0,0,0,0,0,13952.14,20823
2,3,1,67,1,4,7,,4,2,3,2,3,4,3,4,4,3,2,3,2,1,2,5,2,0,0,0,1,0,0,13866.62,20824
3,1,1,67,3,4,3,98,4,2,4,4,3,4,2,4,4,3,1,4,2,1,2,1,2,,,,,,,7245.339,20825
3,4,2,59,4,4,6,,5,6,3,1,3,3,1,4,4,3,2,1,2,2,1,2,2,0,1,1,0,0,0,4871.694,20826
1,4,1,65,2,4,5,4,1,1,4,5,3,3,3,4,4,3,2,1,2,1,2,5,2,0,0,0,0,1,0,10041.67,20827
1,5,2,71,1,4,7,,5,2,3,1,3,5,3,4,4,3,1,4,2,2,1,1,2,0,1,1,0,0,0,13220.34,20828
2,4,2,63,1,4,1,9,5,1,1,4,5,4,1,3,4,3,2,2,2,1,2,1,2,,,,,,,8664.069,20829
2,5,2,70,3,5,4,8,5,1,3,3,4,3,1,3,4,3,1,4,4,2,1,2,2,1,0,1,0,0,0,6683.784,20830
2,4,2,62,2,4,7,,4,2,1,2,3,3,3,4,4,2,2,4,3,2,2,5,2,1,1,0,0,0,0,18788.68,20831
2,5,1,37,3,6,6,,5,1,3,6,3,3,3,4,3,3,1,2,2,2,2,5,2,,,,,,,6225.867,20832
5,4,1,46,3,4,6,,5,2,3,2,3,3,4,4,4,3,2,4,2,2,2,5,2,0,0,1,1,0,0,6871.948,20833
1,2,2,62,2,4,3,98,4,2,3,2,3,4,2,4,3,3,1,3,2,2,1,6,2,0,1,0,1,0,0,8759.278,20834
1,5,1,48,2,4,1,4,4,2,3,2,3,3,1,4,4,3,2,4,2,1,2,1,2,0,1,0,0,0,0,13474.22,20835
2,2,2,61,3,4,3,9,5,1,2,2,4,4,2,1,3,2,2,1,2,2,1,5,2,0,0,0,1,1,0,8664.069,20836
1,1,1,53,2,3,1,2,5,1,6,1,3,4,2,4,4,2,1,4,5,2,1,5,2,1,0,0,1,0,0,22527.02,20837
5,5,1,27,2,4,5,9,5,2,4,4,2,3,2,2,4,3,2,1,2,1,1,2,2,,,,,,,17825.08,20838
3,4,1,63,4,3,7,,3,1,3,2,4,2,1,2,3,3,1,1,3,2,1,5,2,0,1,0,1,0,0,37346.16,20839
1,5,2,55,2,4,98,,5,2,3,1,3,6,4,4,3,3,2,4,2,1,2,2,2,0,1,0,1,0,0,17825.35,20840
1,2,2,82,1,2,7,,4,4,3,2,3,6,3,4,4,3,1,3,2,1,2,4,2,1,1,0,0,0,0,22102.56,20841
2,5,1,59,3,4,5,7,5,1,6,1,5,2,2,3,1,1,2,1,5,3,1,5,2,0,0,0,0,0,1,14233.37,20842
1,5,1,46,2,4,7,,5,1,2,1,3,4,2,3,4,2,1,4,4,2,3,6,2,1,1,0,0,0,0,29055.81,20843
1,4,1,32,3,6,1,98,5,2,3,3,3,4,2,4,3,1,1,3,3,2,1,5,2,0,1,0,1,0,0,12286.46,20844
1,4,1,66,1,4,7,,5,2,2,2,3,4,4,4,4,3,1,1,2,2,2,1,2,0,1,0,1,0,0,13991.54,20845
3,5,1,35,2,4,6,,5,1,2,1,3,4,4,4,4,3,2,1,2,2,2,1,2,0,1,1,0,0,0,6295.245,20846
1,2,1,71,3,4,7,,2,3,2,2,3,4,2,4,4,3,2,4,2,1,2,1,2,0,1,0,1,0,0,13991.54,20847
2,3,1,28,1,4,1,9,5,2,2,1,2,5,3,4,3,2,1,3,2,1,1,1,2,0,1,0,0,0,0,11042.29,20848
2,3,2,60,3,4,3,4,5,1,4,1,3,4,2,2,4,2,1,3,3,2,1,6,2,1,1,0,0,0,0,8664.069,20849
5,3,1,56,3,7,1,9,5,2,3,1,3,4,3,4,4,3,1,4,2,2,1,2,2,0,1,0,0,1,0,10666.98,20850
3,4,2,81,1,3,7,,4,1,4,1,3,4,1,4,4,3,1,4,2,1,1,4,2,0,0,1,1,0,0,24671.78,20851
5,5,1,38,3,4,6,,5,2,3,6,3,5,4,4,4,3,1,1,2,2,1,2,2,,,,,,,5747.954,20852
3,5,2,75,2,4,7,,5,1,2,2,3,3,3,4,4,2,2,4,2,2,2,1,2,0,0,0,0,0,1,14757.07,20853
2,4,2,61,1,4,1,9,5,1,1,1,4,3,1,4,4,3,1,1,2,2,3,1,2,0,1,0,0,0,0,8664.069,20854
3,4,1,71,2,4,7,,4,4,4,3,4,5,1,4,3,3,2,4,5,3,3,7,2,1,0,0,0,0,0,15562.42,20855
2,3,2,78,1,1,7,,5,1,4,1,3,4,1,4,4,3,2,1,2,1,1,5,2,1,0,0,1,0,0,21894.05,20856
2,5,2,68,1,4,7,,5,1,2,1,3,3,3,4,4,3,1,3,2,2,2,5,2,0,1,0,1,0,0,13095.62,20857
2,5,1,48,3,4,5,4,5,1,4,1,4,4,1,1,4,3,1,4,4,2,2,3,2,0,1,0,0,0,0,20764.47,20858
1,4,1,22,5,4,2,98,5,1,1,1,5,3,2,2,2,1,1,2,4,3,1,1,2,0,1,0,1,0,0,11042.29,20859
1,5,1,73,2,3,7,,4,2,4,2,3,4,4,4,3,2,1,4,3,2,1,1,2,0,1,0,1,0,0,23391.91,20860
1,2,1,52,2,4,6,,2,3,4,3,3,4,4,4,4,3,1,4,1,1,1,1,2,0,1,0,0,1,0,6671.175,20861
5,3,1,52,4,5,4,9,5,1,1,2,5,1,3,3,3,1,2,2,3,2,1,5,2,0,0,1,1,0,0,15247.6,20862
1,1,1,69,2,4,5,7,4,2,3,3,4,3,2,3,2,1,2,2,4,3,1,6,2,0,1,0,1,0,0,10041.67,20863
5,5,1,33,1,5,5,7,5,1,2,2,3,3,2,2,4,3,2,2,3,2,1,5,2,0,1,0,1,0,0,19771.32,20864
5,5,1,21,4,4,6,,5,1,1,1,6,6,3,4,4,2,1,4,2,1,2,1,2,0,0,0,0,0,1,5658.948,20865
5,2,1,69,3,4,7,,2,1,1,3,4,4,4,2,4,3,2,2,2,2,2,5,2,0,1,0,1,0,0,14394.99,20866
1,4,1,57,4,3,7,,5,1,3,2,4,4,1,1,4,2,1,4,2,2,1,1,2,0,1,1,0,0,0,33501.81,20867
1,2,2,61,2,4,1,4,5,1,2,1,3,3,1,4,4,1,2,4,4,3,1,6,2,0,1,0,1,0,0,8759.278,20868
1,1,2,62,2,4,7,,5,2,3,4,3,5,4,4,4,3,1,4,2,1,2,1,2,,,,,,,18967.62,20869
1,2,1,72,2,4,7,,5,5,5,5,6,4,3,3,3,2,2,3,5,2,1,1,2,0,0,0,0,1,0,13991.54,20870
3,4,2,71,2,3,7,,5,1,2,2,4,5,4,4,4,3,1,4,4,3,1,5,2,0,1,0,0,1,0,24671.78,20871
5,3,2,61,2,4,98,,5,2,4,4,2,3,4,4,4,2,1,4,2,1,1,1,2,,,,,,,18369.23,20872
1,4,1,51,3,4,1,98,3,1,2,1,5,4,2,3,4,1,2,4,5,2,1,5,2,0,0,0,1,0,0,13474.22,20873
3,4,1,50,2,4,1,98,5,1,2,1,5,1,1,2,1,1,2,1,5,3,1,5,2,0,0,1,1,0,0,14993.42,20874
1,1,1,55,3,4,5,3,5,1,4,4,3,4,2,2,1,1,1,2,4,2,1,6,2,,,,,,,14381.63,20875
1,4,1,50,4,4,1,6,5,2,3,1,3,4,3,4,3,2,1,4,2,2,1,1,2,0,1,0,1,0,0,13474.22,20876
2,5,1,79,2,4,7,,5,1,2,1,4,5,1,4,2,1,1,4,5,3,1,5,2,1,1,0,0,0,0,13866.62,20877
3,3,2,60,1,3,1,2,5,1,4,2,3,4,4,4,4,2,1,4,2,1,1,1,2,0,1,0,0,0,0,16391.35,20878
2,5,1,55,3,3,1,98,5,5,3,1,3,5,3,4,3,2,1,4,2,1,2,3,2,1,1,0,0,0,0,15279,20879
2,5,2,59,2,4,3,4,5,1,3,2,4,4,2,3,4,1,2,2,2,2,1,5,2,1,0,0,1,0,0,8664.069,20880
1,5,2,71,1,6,7,,5,1,2,1,5,3,4,4,4,3,2,3,2,3,1,5,2,0,1,0,1,0,0,14598.75,20881
2,3,2,55,4,4,5,7,5,2,4,5,4,5,2,3,2,1,2,2,5,2,1,5,2,0,1,1,0,0,0,13493.82,20882
1,1,2,68,2,4,5,98,5,2,2,2,6,1,1,1,1,1,2,1,3,2,1,5,2,1,0,0,0,0,0,9508.477,20883
1,3,1,54,4,3,1,4,4,1,3,2,4,4,2,2,2,3,2,3,4,2,2,6,2,0,1,1,0,0,0,22527.02,20884
2,4,2,63,2,6,7,,5,5,2,2,3,2,4,4,4,3,2,4,2,2,1,1,2,0,1,0,1,0,0,20901,20885
2,3,1,44,4,5,98,,5,1,3,1,4,4,2,2,4,3,2,1,3,2,1,1,2,1,1,0,0,0,0,25483.3,20886
1,3,2,67,2,3,7,,5,1,2,1,4,4,4,4,4,2,1,4,3,2,1,1,2,0,1,0,1,0,0,22102.56,20887
1,4,2,79,1,4,7,,5,1,3,2,4,4,4,4,4,3,1,4,2,1,1,1,2,0,1,0,1,0,0,13220.34,20888
1,2,2,67,2,3,98,,5,5,2,4,4,4,2,2,4,3,1,4,4,3,1,5,2,,,,,,,20771.5,20889
3,4,1,21,3,4,8,,5,1,4,1,3,3,1,2,2,2,1,2,3,2,1,5,2,1,0,0,0,1,0,25099.21,20890
3,5,2,67,3,3,1,9,5,5,3,2,5,3,1,3,1,1,2,3,4,3,1,5,2,1,0,0,0,1,0,11399.98,20891
3,3,2,58,1,4,1,9,5,2,3,3,3,2,3,4,3,2,2,2,2,2,1,5,2,0,0,0,1,0,0,9804.251,20892
1,5,2,65,1,4,5,7,4,1,2,1,4,5,1,1,4,3,1,4,3,3,2,1,2,0,1,0,1,0,0,9508.477,20893
2,2,1,46,4,3,1,2,4,2,1,2,4,3,1,2,1,1,2,1,4,2,1,5,2,0,1,1,0,0,0,22289.89,20894
1,4,1,53,3,5,6,,5,1,3,5,4,5,1,1,4,3,2,2,4,3,1,5,2,1,0,1,0,0,0,7365.548,20895
1,3,1,43,2,3,5,7,5,2,3,5,3,2,1,3,1,1,2,1,5,3,1,1,2,0,1,0,1,0,0,29369.02,20896
3,3,2,78,2,4,7,,5,1,3,1,4,5,1,2,4,3,2,4,4,3,1,1,2,1,0,1,0,0,0,14757.07,20897
3,4,2,64,3,4,3,3,2,2,2,1,4,3,2,2,1,1,1,3,4,2,2,3,2,0,1,0,0,0,0,9804.251,20898
1,3,1,44,1,4,1,2,4,5,2,2,4,3,3,4,4,2,1,4,3,1,1,6,2,0,1,1,0,0,0,11279.15,20899
3,4,2,56,2,3,6,,4,2,2,2,3,2,1,4,3,3,2,3,2,1,1,5,2,0,1,0,1,0,0,8144.796,20900
1,2,1,60,1,4,6,,5,1,2,3,5,4,2,3,1,1,2,2,5,2,1,5,2,0,1,0,1,0,0,4600.843,20901
3,2,1,71,1,4,7,,4,2,4,3,4,4,3,4,4,2,1,4,2,3,2,3,2,0,0,0,1,1,0,15562.42,20902
2,1,1,37,2,3,6,,2,6,4,4,3,2,4,4,4,3,2,1,2,1,2,2,2,,,,,,,9250.655,20903
5,4,1,29,4,5,8,,5,1,5,1,4,5,4,1,3,3,2,4,3,1,2,2,2,0,1,0,1,0,0,25584.07,20904
1,5,1,35,2,6,1,9,4,6,6,6,6,6,3,4,3,2,2,4,2,1,2,2,2,,,,,,,12624.43,20905
3,4,1,71,2,3,7,,4,2,3,2,3,3,3,4,4,3,2,4,2,2,1,1,2,1,1,0,0,0,0,26018.21,20906
5,5,2,63,1,4,98,,6,2,4,6,3,3,2,1,2,3,2,3,2,2,1,1,2,,,,,,,18369.23,20907
2,1,1,55,3,4,1,9,5,1,2,2,5,3,1,2,3,1,1,3,4,1,1,5,2,0,0,1,1,0,0,9138.915,20908
5,2,1,30,2,4,5,3,6,2,6,6,3,3,2,2,1,1,2,2,2,1,1,5,2,,,,,,,17825.08,20909
1,3,1,57,3,4,5,98,5,1,4,1,5,3,2,3,2,1,2,2,5,3,1,5,2,0,1,0,1,0,0,14381.63,20910
1,2,1,31,3,4,6,,5,5,2,1,4,4,1,2,4,2,1,1,4,2,1,1,2,0,1,0,1,0,0,5490.01,20911
5,4,2,70,3,5,7,,4,2,3,2,3,3,3,1,4,1,2,4,3,2,1,1,2,0,1,0,1,0,0,15010.96,20912
2,5,1,31,1,4,2,98,4,1,3,2,4,3,2,3,3,3,2,3,2,2,1,5,2,1,0,1,0,0,0,11042.29,20913
5,4,2,72,4,4,7,,2,4,2,2,4,5,1,1,4,2,1,4,4,2,2,1,2,0,1,0,1,0,0,13628.56,20914
2,1,1,66,2,3,7,,5,1,3,1,5,1,4,4,1,1,1,4,3,3,1,5,2,0,0,0,1,1,0,23183.05,20915
3,5,2,69,2,4,98,,5,1,4,1,3,3,4,4,4,3,1,1,2,2,1,2,2,0,0,1,1,0,0,13868.37,20916
5,5,1,76,4,4,7,,5,1,3,2,5,3,2,3,4,1,2,3,4,2,1,5,2,1,1,0,0,0,0,14394.99,20917
1,3,1,73,2,6,7,,5,2,2,1,3,5,4,4,4,3,1,4,2,1,1,2,2,0,1,0,1,0,0,15487.03,20918
5,1,1,66,2,4,1,98,4,1,4,3,4,3,3,1,3,2,2,4,3,2,1,1,2,0,1,0,0,0,0,6668.809,20919
1,5,1,55,3,3,3,4,2,3,3,4,3,4,3,4,3,3,2,3,2,2,2,2,2,,,,,,,15438.15,20920
1,4,1,70,2,4,7,,4,2,4,3,3,4,3,4,4,3,1,4,2,1,2,2,2,1,0,0,1,0,0,13991.54,20921
5,5,1,58,3,4,1,9,2,1,2,1,4,3,2,2,2,1,1,3,4,2,2,1,2,1,0,0,0,0,0,9547.545,20922
3,4,2,56,2,4,3,8,4,2,4,4,3,4,3,1,4,2,2,2,4,2,1,5,2,,,,,,,9804.251,20923
3,5,2,70,4,4,1,9,2,2,2,2,5,5,2,1,1,1,2,1,3,2,1,1,2,0,1,0,1,0,0,6818.738,20924
2,3,2,55,3,3,6,,5,1,2,1,5,3,1,1,3,1,2,2,5,2,1,5,2,0,1,0,1,0,0,7212.17,20925
1,3,1,57,3,4,1,4,5,1,2,2,4,4,2,1,4,2,2,3,3,2,1,5,2,0,1,0,1,0,0,9234.112,20926
1,4,2,73,1,7,5,4,5,1,4,4,5,6,1,3,4,3,2,2,4,2,1,5,2,,,,,,,10550.31,20927
1,1,2,80,5,4,5,6,5,1,3,1,4,4,2,3,4,3,1,4,4,2,1,2,2,0,0,0,1,1,0,9508.477,20928
5,5,1,42,2,3,7,,4,1,1,1,3,4,4,4,4,3,2,1,2,1,2,2,2,0,1,0,1,0,0,41854.68,20929
1,5,1,21,5,4,6,,2,1,3,2,2,4,2,4,3,2,1,3,3,1,2,6,2,1,0,0,0,0,0,5490.01,20930
1,4,1,40,3,4,4,4,3,2,1,1,4,4,2,3,2,1,2,3,3,3,2,5,2,0,1,0,1,0,0,11279.15,20931
5,5,2,65,2,6,7,,1,3,3,5,4,4,2,3,1,1,2,3,4,3,2,2,2,1,0,0,0,0,0,15010.96,20932
1,5,2,63,4,4,1,98,5,1,2,2,3,4,1,2,4,2,2,3,3,2,2,3,2,1,1,0,0,0,0,8759.278,20933
1,5,1,28,3,4,5,4,5,1,6,6,6,3,1,1,3,3,2,1,3,2,2,3,2,,,,,,,17197.77,20934
5,3,1,43,4,4,1,4,5,1,4,2,3,3,1,2,4,3,2,3,3,1,1,5,2,1,0,1,0,0,0,11670.09,20935
3,5,1,58,2,4,3,4,3,3,3,2,3,2,3,3,3,2,1,2,4,3,2,3,2,1,0,0,0,0,0,10399.85,20936
5,2,1,53,1,5,5,6,5,1,2,1,4,3,4,2,4,3,2,3,4,2,1,5,2,0,1,1,0,0,0,23747.31,20937
3,1,1,65,2,6,1,2,5,1,3,5,4,3,1,4,3,2,1,3,3,2,1,5,2,0,1,0,1,0,0,7981.159,20938
1,1,2,55,2,4,3,2,5,1,2,1,3,3,3,2,4,2,1,1,3,2,2,1,2,1,1,0,0,0,0,8759.278,20939
3,5,1,73,2,4,7,,4,2,2,1,3,5,3,4,4,3,1,4,2,1,1,2,2,0,1,0,0,1,0,15562.42,20940
5,1,1,18,4,4,8,,2,2,2,1,3,3,3,4,4,2,2,2,2,1,1,1,2,0,1,0,1,0,0,23162.83,20941
5,5,2,67,4,5,4,6,1,1,3,2,3,3,2,3,1,1,1,2,3,2,1,4,2,0,0,1,1,0,0,6910.073,20942
1,3,1,55,4,6,5,7,5,5,2,2,1,4,2,2,3,2,1,1,3,2,1,3,2,0,1,0,1,0,0,16114.44,20943
3,2,1,39,5,4,6,,4,4,5,4,4,6,2,4,1,1,1,3,4,3,3,4,2,,,,,,,6295.245,20944
3,3,1,30,3,3,6,,2,3,4,1,3,4,1,3,3,1,2,2,2,2,1,5,2,1,1,0,0,0,0,10251.9,20945
1,3,1,39,3,4,1,2,2,2,3,2,4,3,2,2,2,1,2,3,3,2,2,1,2,1,0,0,0,0,0,11279.15,20946
5,4,1,73,4,4,5,4,5,1,4,4,4,5,2,3,4,3,2,4,4,2,1,1,2,,,,,,,10386.31,20947
1,4,2,74,2,3,98,,5,1,3,2,3,3,4,4,4,3,1,4,2,2,2,5,2,0,1,0,1,0,0,20771.5,20948
5,3,2,71,2,4,6,,4,5,4,1,4,2,2,4,4,3,2,3,3,2,1,1,2,0,1,0,1,0,0,3129.1,20949
5,3,1,42,4,4,1,7,2,1,4,1,3,6,3,4,3,2,1,4,2,1,2,1,2,0,1,0,1,0,0,11670.09,20950
1,2,1,23,4,4,8,,5,1,4,2,6,4,1,1,3,2,1,3,3,1,1,1,2,1,0,1,0,0,0,22471.34,20951
5,5,1,20,2,4,8,,4,2,3,4,3,6,1,2,4,3,1,4,2,1,3,2,2,,,,,,,23162.83,20952
1,3,1,67,3,4,7,,4,2,2,4,4,4,1,4,4,2,1,4,2,2,1,1,2,,,,,,,13991.54,20953
1,1,2,71,2,4,7,,6,6,3,6,4,2,2,1,4,3,2,2,3,1,1,1,2,,,,,,,13220.34,20954
1,3,1,42,3,3,6,,5,1,3,1,3,4,1,4,4,3,2,3,2,1,1,5,2,1,1,0,0,0,0,9336.309,20955
1,3,1,68,2,4,7,,5,1,3,1,3,4,2,4,4,3,1,4,2,2,1,1,2,0,1,0,1,0,0,13991.54,20956
1,4,1,46,3,3,7,,2,3,2,2,3,2,4,4,4,1,1,2,2,2,2,5,2,0,1,0,0,0,0,48577.28,20957
3,4,2,77,4,5,1,2,5,1,3,1,3,4,3,1,3,2,1,3,3,2,3,1,2,0,1,0,1,0,0,7491.175,20958
1,1,2,66,2,2,98,,4,2,4,4,4,4,2,4,4,2,1,3,2,2,1,5,2,,,,,,,20771.5,20959
1,2,1,51,3,4,6,,4,4,3,2,4,3,2,2,4,3,1,4,3,2,1,5,2,0,1,0,1,0,0,6671.175,20960
1,1,1,76,2,4,7,,5,2,3,6,5,3,4,4,4,2,2,4,3,2,1,5,2,,,,,,,13991.54,20961
3,5,2,55,2,7,1,9,5,1,1,2,3,4,3,4,4,3,1,4,2,1,1,1,2,0,1,0,1,0,0,10871.41,20962
1,1,1,35,3,4,6,,3,2,3,1,5,1,4,3,4,3,1,3,5,3,1,1,2,0,1,0,1,0,0,5584.381,20963
5,5,1,75,2,4,7,,4,1,4,2,3,5,4,4,4,3,1,4,2,1,2,3,2,1,0,1,0,0,0,14394.99,20964
1,1,1,43,2,4,2,3,5,1,2,1,4,5,2,2,1,1,1,3,5,3,1,1,2,0,1,1,0,0,0,11279.15,20965
1,5,1,61,3,4,7,,5,5,3,1,4,3,3,4,3,3,2,1,2,1,2,1,2,0,1,1,0,0,0,20038.63,20966
3,4,1,51,4,4,1,1,6,3,2,1,3,4,4,3,4,3,2,1,4,2,1,5,2,0,1,1,0,0,0,14993.42,20967
3,3,1,38,3,4,6,,3,2,2,2,3,5,2,1,4,2,2,2,2,1,1,7,2,0,1,1,0,0,0,6295.245,20968
3,4,1,53,3,3,1,2,4,1,2,2,3,3,3,4,4,3,2,1,2,2,3,5,2,0,1,1,0,0,0,25066.92,20969
3,4,1,38,4,4,5,3,1,1,1,1,5,1,1,2,1,1,2,4,3,3,1,1,2,0,1,0,1,0,0,19640.29,20970
3,5,1,38,2,4,6,,5,2,2,2,5,3,2,3,2,1,2,3,4,3,1,5,2,0,1,0,1,0,0,6295.245,20971
3,5,1,40,4,6,4,3,2,3,4,3,4,3,2,4,4,1,1,3,4,1,2,2,2,0,0,0,0,1,0,14147.56,20972
3,4,1,57,3,4,3,9,2,3,3,1,4,4,1,1,4,3,1,3,3,2,1,1,2,1,0,1,0,0,0,10399.85,20973
5,5,1,75,2,2,7,,5,2,3,4,3,4,4,4,3,2,1,4,2,1,2,1,2,,,,,,,24066.43,20974
3,3,1,40,4,3,1,98,5,1,3,6,3,5,2,2,4,2,1,4,3,2,1,5,2,,,,,,,21083.13,20975
3,3,1,64,3,3,7,,4,5,3,3,5,3,1,2,1,1,2,2,4,3,1,5,2,0,1,0,0,1,0,37346.16,20976
3,2,1,53,2,4,7,,4,1,2,1,5,3,4,2,4,1,1,2,5,3,1,1,2,0,1,0,1,0,0,32599.37,20977
3,4,1,71,2,4,7,,5,1,2,1,3,4,1,1,4,3,2,4,3,1,1,1,2,1,1,0,0,0,0,15562.42,20978
3,5,1,48,2,4,4,4,5,4,3,4,5,4,2,3,4,3,2,2,4,2,1,1,2,,,,,,,14993.42,20979
2,2,1,37,4,3,1,2,2,1,4,5,5,4,1,1,1,1,1,1,3,2,1,5,2,0,1,0,0,0,0,18658.67,20980
1,4,2,22,2,3,6,,4,2,3,5,4,4,2,2,4,3,1,4,2,1,2,3,2,0,0,0,1,0,0,8734.216,20981
1,4,1,23,1,4,6,,4,5,4,3,5,3,1,3,4,1,2,1,4,3,1,6,2,0,0,1,0,0,0,5490.01,20982
1,1,2,69,2,4,98,,5,2,3,4,4,3,1,2,4,1,2,2,3,2,1,5,2,,,,,,,12424.18,20983
2,3,2,71,1,4,7,,5,2,3,1,3,3,4,4,4,3,2,4,2,1,2,1,2,0,1,0,0,1,0,13095.62,20984
3,2,1,21,4,5,8,,1,3,3,4,2,6,3,1,3,2,1,4,1,1,2,3,2,,,,,,,27912.92,20985
3,5,2,35,2,4,6,,5,1,3,2,4,4,2,1,4,3,1,4,4,1,1,1,2,0,1,0,1,0,0,6191.721,20986
4,4,1,35,3,4,4,9,4,2,1,1,3,3,1,3,4,2,1,3,2,2,1,1,2,0,0,1,1,0,0,11316.45,20987
3,5,1,67,3,4,5,98,5,1,4,4,5,3,2,3,4,3,2,2,4,3,1,1,2,,,,,,,11284.23,20988
2,3,2,65,3,3,7,,5,1,3,1,3,4,1,1,4,3,1,4,3,1,2,1,2,0,1,0,1,0,0,21894.05,20989
1,4,2,68,2,4,7,,5,1,3,4,4,3,2,2,4,3,2,3,5,2,1,5,2,,,,,,,13220.34,20990
5,4,2,32,6,4,6,,5,1,2,2,6,3,2,2,4,3,1,3,4,2,2,1,2,0,1,1,0,0,0,5394.895,20991
2,2,1,21,4,4,8,,5,2,3,3,4,5,1,1,4,2,1,3,4,1,1,2,2,0,1,0,1,0,0,22259.35,20992
5,5,2,28,3,6,5,9,5,1,1,4,3,4,1,1,4,2,1,3,5,2,1,6,2,,,,,,,18715.54,20993
3,4,2,66,3,6,7,,4,2,3,1,3,2,2,1,1,2,2,2,3,2,1,1,2,0,1,0,1,0,0,16191.03,20994
2,5,1,65,3,4,7,,5,1,2,1,4,3,1,4,4,2,1,4,4,2,1,2,2,0,1,1,0,0,0,13866.62,20995
4,4,2,47,1,4,1,9,4,2,3,1,3,4,2,1,4,3,1,4,3,2,1,7,2,0,1,0,1,0,0,13208.58,20996
3,1,1,39,2,4,6,,4,2,3,3,2,4,2,4,3,3,1,3,2,2,2,6,2,0,0,1,1,0,0,6295.245,20997
2,5,2,63,1,4,3,4,5,1,3,1,5,3,2,1,1,1,2,1,3,3,1,6,2,0,1,0,0,0,0,8664.069,20998
5,2,1,52,4,4,4,3,5,1,3,1,5,4,1,3,4,3,2,1,5,3,1,5,2,0,1,0,1,0,0,13952.14,20999
2,3,1,69,4,4,7,,5,1,2,1,5,4,3,1,4,3,1,3,4,2,1,1,2,0,1,0,1,0,0,13866.62,21000
3,5,2,81,1,4,7,,4,2,2,4,3,5,3,4,3,3,2,1,2,1,2,1,3,,,,,,,10331.34,30070
5,4,1,50,4,3,5,98,5,1,1,2,3,4,1,2,1,2,2,3,4,2,1,5,3,0,1,0,0,0,0,22014.82,30098
5,1,1,41,1,4,1,5,3,2,2,2,3,3,2,1,4,3,2,2,3,2,1,1,3,0,1,1,0,0,0,12242.37,30133
5,1,2,45,1,3,6,,4,6,6,6,6,2,4,5,4,3,2,4,5,3,3,7,3,,,,,,,13234.51,30155
4,2,2,82,1,1,98,,6,6,6,6,4,6,4,4,4,3,1,1,2,1,3,2,3,,,,,,,34167.1,30183
2,5,1,87,1,4,7,,5,1,2,1,3,4,4,4,4,3,2,4,2,1,2,1,3,0,1,0,1,0,0,4625.155,30201
3,3,2,68,2,3,7,,4,6,4,1,3,3,1,1,3,2,1,3,2,2,1,5,3,0,1,0,1,0,0,22729.3,30256
4,4,1,58,2,4,5,7,5,1,2,2,5,3,2,2,4,1,2,2,4,3,1,5,3,0,1,0,1,0,0,9740.299,30351
4,4,1,73,3,4,7,,4,2,3,2,3,6,3,4,4,3,1,4,2,1,2,1,3,0,1,0,0,0,0,3218.499,30460
1,4,1,69,1,6,7,,4,2,3,2,4,4,2,3,4,3,1,4,3,1,1,1,3,0,1,1,0,0,0,3576.628,30503
1,4,2,77,1,6,7,,4,5,2,2,4,4,4,4,4,3,1,4,3,2,1,1,3,0,1,1,0,0,0,10118.03,30575
1,3,1,81,3,2,7,,4,4,4,1,3,3,1,1,3,2,1,4,3,2,2,1,3,0,1,0,0,0,0,6970.368,30654
1,2,1,74,2,3,7,,5,1,2,1,4,5,4,1,3,3,1,4,1,1,1,1,3,0,1,0,1,0,0,7702.723,30758
1,5,2,73,1,4,7,,5,1,3,1,3,2,1,4,4,3,1,4,2,2,2,1,3,0,1,1,0,0,0,9687.634,30875
