NUTS3,SEX,AGE,TIME,VALUE EMP
ITD33,1,Y20-64,2020,80.900743
ITD33,2,Y20-64,2019,71.288007
ITD33,2,Y20-64,2020,65.564247
ITD34,1,Y20-64,2019,79.282622
ITD34,1,Y20-64,2020,80.993999
ITD34,2,Y20-64,2019,62.79293
ITD34,2,Y20-64,2020,62.72642
ITD35,1,Y20-64,2019,81.471615
ITD35,1,Y20-64,2020,81.538841
ITD35,2,Y20-64,2019,61.253769
ITD35,2,Y20-64,2020,61.18062
ITD36,1,Y20-64,2019,83.077911
ITD36,1,Y20-64,2020,80.101154
ITD36,2,Y20-64,2019,61.31047
ITD36,2,Y20-64,2020,58.534149
ITD37,1,Y20-64,2019,79.946843
ITD37,1,Y20-64,2020,80.068291
ITD37,2,Y20-64,2019,59.072184
ITD37,2,Y20-64,2020,52.483261
ITD4,1,Y20-64,2019,79.937801
ITD4,1,Y20-64,2020,80.871438
ITD4,2,Y20-64,2019,62.680524
ITD4,2,Y20-64,2020,63.007841
ITD41,1,Y20-64,2019,86.029743
ITD41,1,Y20-64,2020,84.812883
ITD41,2,Y20-64,2019,60.268762
ITD41,2,Y20-64,2020,61.061639
ITD42,1,Y20-64,2019,78.827504
ITD42,1,Y20-64,2020,78.951921
ITD42,2,Y20-64,2019,61.761706
ITD42,2,Y20-64,2020,62.613698
ITD43,1,Y20-64,2019,78.169437
ITD43,1,Y20-64,2020,80.338155
ITD43,2,Y20-64,2019,59.639803
ITD43,2,Y20-64,2020,56.32499
ITD44,1,Y20-64,2019,75.153282
ITD44,1,Y20-64,2020,80.06069
ITD44,2,Y20-64,2019,69.811321
ITD44,2,Y20-64,2020,70.484763
ITD5,1,Y20-64,2019,82.309622
ITD5,1,Y20-64,2020,81.227841
ITD5,2,Y20-64,2019,68.540607
ITD5,2,Y20-64,2020,66.392543
ITD51,1,Y20-64,2019,82.497554
ITD51,1,Y20-64,2020,83.837353
ITD51,2,Y20-64,2019,66.602501
ITD51,2,Y20-64,2020,64.236401
ITD52,1,Y20-64,2019,80.971926
ITD52,1,Y20-64,2020,79.048353
ITD52,2,Y20-64,2019,66.23237
ITD52,2,Y20-64,2020,64.669832
ITD53,1,Y20-64,2019,83.400289
ITD53,1,Y20-64,2020,81.419309
ITD53,2,Y20-64,2019,67.004815
ITD53,2,Y20-64,2020,65.919587
ITD54,1,Y20-64,2019,81.336313
ITD54,1,Y20-64,2020,80.444795
ITD54,2,Y20-64,2019,68.304613
ITD54,2,Y20-64,2020,65.784324
ITD55,1,Y20-64,2019,83.590452
ITD55,1,Y20-64,2020,82.535054
ITD55,2,Y20-64,2019,73.120629
ITD55,2,Y20-64,2020,70.806529
ITD56,1,Y20-64,2019,80.059906
ITD56,1,Y20-64,2020,80.813421
ITD56,2,Y20-64,2019,66.181914
ITD56,2,Y20-64,2020,67.072325
ITD57,1,Y20-64,2019,83.570924
ITD57,1,Y20-64,2020,80.218983
ITD57,2,Y20-64,2019,67.961037
ITD57,2,Y20-64,2020,65.229326
ITD58,1,Y20-64,2019,81.952423
ITD58,1,Y20-64,2020,83.444737
ITD58,2,Y20-64,2019,71.177545
ITD58,2,Y20-64,2020,67.106868
ITD59,1,Y20-64,2019,81.755665
ITD59,1,Y20-64,2020,78.387503
ITD59,2,Y20-64,2019,62.626815
ITD59,2,Y20-64,2020,59.154459
ITE1,1,Y20-64,2019,78.818645
ITE1,1,Y20-64,2020,78.490045
ITE1,2,Y20-64,2019,64.759121
ITE1,2,Y20-64,2020,63.765779
ITE11,1,Y20-64,2019,75.47681
ITE11,1,Y20-64,2020,79.430545
ITE11,2,Y20-64,2019,60.728088
ITE11,2,Y20-64,2020,60.531534
ITE12,1,Y20-64,2019,73.665627
ITE12,1,Y20-64,2020,74.272927
ITE12,2,Y20-64,2019,58.32646
ITE12,2,Y20-64,2020,58.858452
ITE13,1,Y20-64,2019,78.489774
ITE13,1,Y20-64,2020,75.955342
ITE13,2,Y20-64,2019,58.426017
ITE13,2,Y20-64,2020,57.259456
ITE14,1,Y20-64,2019,81.179061
ITE14,1,Y20-64,2020,80.626854
ITE14,2,Y20-64,2019,70.045656
ITE14,2,Y20-64,2020,68.144683
ITE15,1,Y20-64,2019,79.652714
ITE15,1,Y20-64,2020,80.248286
ITE15,2,Y20-64,2019,66.579671
ITE15,2,Y20-64,2020,65.938191
ITE16,1,Y20-64,2019,77.952638
ITE16,1,Y20-64,2020,73.673601
ITE16,2,Y20-64,2019,57.519132
ITE16,2,Y20-64,2020,60.076555
ITE17,1,Y20-64,2019,79.247477
ITE17,1,Y20-64,2020,80.184756
ITE17,2,Y20-64,2019,66.322459
ITE17,2,Y20-64,2020,63.844242
ITE18,1,Y20-64,2019,78.473215
ITE18,1,Y20-64,2020,76.942203
ITE18,2,Y20-64,2019,66.328638
ITE18,2,Y20-64,2020,66.472688
ITE19,1,Y20-64,2019,81.339823
ITE19,1,Y20-64,2020,82.837759
ITE19,2,Y20-64,2019,66.488634
ITE19,2,Y20-64,2020,64.28396
ITE1A,1,Y20-64,2019,77.759087
ITE1A,1,Y20-64,2020,77.960192
ITE1A,2,Y20-64,2019,64.985986
ITE1A,2,Y20-64,2020,62.006865
ITE2,1,Y20-64,2019,76.757865
ITE2,1,Y20-64,2020,75.817358
ITE2,2,Y20-64,2019,62.040913
ITE2,2,Y20-64,2020,61.097043
ITE21,1,Y20-64,2019,77.43593
ITE21,1,Y20-64,2020,76.915008
ITE21,2,Y20-64,2019,63.669074
ITE21,2,Y20-64,2020,63.136212
ITE22,1,Y20-64,2019,74.694351
ITE22,1,Y20-64,2020,72.484482
ITE22,2,Y20-64,2019,57.331269
ITE22,2,Y20-64,2020,55.25293
ITE3,1,Y20-64,2019,77.873216
ITE3,1,Y20-64,2020,77.46529
ITE3,2,Y20-64,2019,61.747817
ITE3,2,Y20-64,2020,60.432046
ITE31,1,Y20-64,2019,80.602637
ITE31,1,Y20-64,2020,78.506686
ITE31,2,Y20-64,2019,61.869899
ITE31,2,Y20-64,2020,64.802483
ITE32,1,Y20-64,2019,75.31505
ITE32,1,Y20-64,2020,77.19511
ITE32,2,Y20-64,2019,63.77706
ITE32,2,Y20-64,2020,60.602361
ITE33,1,Y20-64,2019,79.140143
ITE33,1,Y20-64,2020,78.733663
ITE33,2,Y20-64,2019,60.695957
ITE33,2,Y20-64,2020,60.822693
ITE34,1,Y20-64,2019,75.534323
ITE34,1,Y20-64,2020,75.153567
ITE34,2,Y20-64,2019,56.615673
ITE34,2,Y20-64,2020,52.590092
ITE4,1,Y20-64,2019,74.26659
ITE4,1,Y20-64,2020,73.914516
ITE4,2,Y20-64,2019,57.38912
ITE4,2,Y20-64,2020,55.785949
ITE41,1,Y20-64,2019,69.160574
ITE41,1,Y20-64,2020,71.810858
ITE41,2,Y20-64,2019,48.277484
ITE41,2,Y20-64,2020,47.963933
ITE42,1,Y20-64,2019,72.327666
ITE42,1,Y20-64,2020,72.950618
ITE42,2,Y20-64,2019,54.090909
ITE42,2,Y20-64,2020,52.284803
ITE43,1,Y20-64,2019,76.224715
ITE43,1,Y20-64,2020,75.006704
ITE43,2,Y20-64,2019,61.836002
ITE43,2,Y20-64,2020,59.555567
ITE44,1,Y20-64,2019,71.928681
ITE44,1,Y20-64,2020,70.855592
ITE44,2,Y20-64,2019,44.596065
ITE44,2,Y20-64,2020,46.028513
ITF61,1,Y55-64,2019,56.179169
ITF61,1,Y55-64,2020,62.627642
ITF42,1,Y55-64,2019,70.494138
ITF42,1,Y55-64,2020,72.111165
IT109,2,Y20-64,2019,64.019
IT109,2,Y20-64,2020,59.506022
ITF44,2,Y15-29,2019,22.962722
ITF44,2,Y15-29,2020,17.299059
ITG14,2,Y15-24,2019,3.820515
ITG14,2,Y15-24,2020,1.353981
ITG27,2,Y20-64,2019,55.68398
ITG27,2,Y20-64,2020,56.615644
ITF22,2,Y_GE15,2019,30.46136
ITF22,2,Y_GE15,2020,29.016937
ITC4B,1,Y_GE15,2019,61.281433
ITC4B,1,Y_GE15,2020,60.550565
ITC20,2,Y15-29,2019,35.072362
ITC20,2,Y15-29,2020,31.856662
ITC17,1,Y_GE15,2019,58.865209
ITC17,1,Y_GE15,2020,57.053898
ITF2,2,Y15-64,2019,43.173913
ITF2,2,Y15-64,2020,43.030625
ITG18,2,Y15-29,2019,19.305692
ITG18,2,Y15-29,2020,21.399083
ITC1,1,Y18-29,2019,50.541241
ITC1,1,Y18-29,2020,49.555556
ITF35,1,Y15-29,2019,27.07405
ITF35,1,Y15-29,2020,27.087179
ITG1,1,Y55-64,2019,55.413585
ITG1,1,Y55-64,2020,56.790184
IT111,2,Y_GE15,2019,29.782352
IT111,2,Y_GE15,2020,28.425982
ITC32,1,Y_GE15,2019,52.569029
ITC32,1,Y_GE15,2020,50.560142
IT110,1,Y15-64,2019,58.307881
IT110,1,Y15-64,2020,57.515512
ITC44,1,Y18-29,2019,72.041731
ITC44,1,Y18-29,2020,66.732183
ITE19,2,Y15-29,2019,28.884039
ITE19,2,Y15-29,2020,28.831615
ITF32,2,Y45-54,2019,44.163498
ITF32,2,Y45-54,2020,35.311414
ITG15,2,Y55-64,2019,23.889525
ITG15,2,Y55-64,2020,24.553209
ITC13,2,Y18-29,2019,45.074691
ITC13,2,Y18-29,2020,47.488584
ITG25,2,Y15-64,2019,49.090223
ITG25,2,Y15-64,2020,40.86016
ITG27,1,Y20-64,2019,62.637388
ITG27,1,Y20-64,2020,65.796331
ITF6,2,Y18-29,2019,17.646189
ITF6,2,Y18-29,2020,15.726834
ITG28,1,Y55-64,2019,59.001412
ITG28,1,Y55-64,2020,61.924423
ITE13,2,Y15-29,2019,29.166012
ITE13,2,Y15-29,2020,22.4146
ITF61,2,Y45-54,2019,38.002594
ITF61,2,Y45-54,2020,31.068575
ITF13,2,Y35-44,2019,57.763146
ITF13,2,Y35-44,2020,60.526202
ITF14,1,Y45-54,2019,88.106461
ITF14,1,Y45-54,2020,87.016831
ITD2,2,Y_GE15,2019,45.959206
ITD2,2,Y_GE15,2020,45.555938
ITC33,1,Y18-29,2019,40.839208
ITC33,1,Y18-29,2020,37.783156
ITF35,2,Y55-64,2019,29.735361
ITF35,2,Y55-64,2020,34.694072
ITE44,2,Y15-29,2019,22.539683
ITE44,2,Y15-29,2020,19.816375
IT109,1,Y20-64,2019,79.554891
IT109,1,Y20-64,2020,76.573028
ITF34,2,Y15-24,2019,18.059287
ITF34,2,Y15-24,2020,16.551399
ITF64,2,Y15-64,2019,29.213549
ITF64,2,Y15-64,2020,27.01254
ITG15,1,Y15-29,2019,25.172656
ITG15,1,Y15-29,2020,31.141036
ITF43,2,Y35-44,2019,39.513362
ITF43,2,Y35-44,2020,39.913209
ITD3,1,Y18-29,2019,57.650882
ITD3,1,Y18-29,2020,54.464499
ITF34,2,Y25-34,2019,42.072064
ITF34,2,Y25-34,2020,35.657129
ITG1,1,Y25-34,2019,50.811673
ITG1,1,Y25-34,2020,49.658033
ITF51,2,Y_GE15,2019,26.379247
ITF51,2,Y_GE15,2020,26.990699
ITG2,1,Y45-54,2019,71.949406
ITG2,1,Y45-54,2020,72.002756
ITG12,1,Y45-54,2019,68.799805
ITG12,1,Y45-54,2020,72.519374
ITD35,2,Y18-29,2019,37.236707
ITD35,2,Y18-29,2020,48.648957
ITC34,1,Y18-29,2019,43.354457
ITC34,1,Y18-29,2020,40.652447
ITF42,1,Y25-34,2019,63.48632
ITF42,1,Y25-34,2020,63.981979
ITE21,1,Y18-29,2019,50.864464
ITE21,1,Y18-29,2020,43.356065
ITC47,1,Y15-29,2019,47.521979
ITC47,1,Y15-29,2020,48.646188
ITE18,2,Y15-29,2019,29.629792
ITE18,2,Y15-29,2020,29.037213
ITF12,2,Y35-44,2019,57.564686
ITF12,2,Y35-44,2020,56.915615
ITG14,2,Y25-34,2019,29.553144
ITG14,2,Y25-34,2020,27.977387
ITC3,2,Y15-29,2019,28.100831
ITC3,2,Y15-29,2020,25.712876
ITE1,2,Y18-29,2019,41.583952
ITE1,2,Y18-29,2020,36.159498
ITG16,2,Y_GE15,2019,19.953014
ITG16,2,Y_GE15,2020,20.233801
ITF31,2,Y18-29,2019,19.386338
ITF31,2,Y18-29,2020,17.462198
ITF2,1,Y45-54,2019,85.662217
ITF2,1,Y45-54,2020,82.679477
ITG27,2,Y_GE15,2019,39.158074
ITG27,2,Y_GE15,2020,38.730058
ITF14,1,Y18-29,2019,49.404228
ITF14,1,Y18-29,2020,42.977493
ITF51,1,Y20-64,2019,67.921192
ITF51,1,Y20-64,2020,68.917611
ITD5,2,Y15-29,2019,35.454336
ITD5,2,Y15-29,2020,31.793571
ITF52,2,Y35-44,2019,52.004802
ITF52,2,Y35-44,2020,46.763602
ITE15,1,Y_GE15,2019,59.590278
ITE15,1,Y_GE15,2020,61.369324
ITD4,1,Y15-29,2019,41.932247
ITD4,1,Y15-29,2020,43.360847
ITG14,1,Y35-44,2019,71.392447
ITG14,1,Y35-44,2020,69.850557
ITF22,2,Y20-64,2019,45.938968
ITF22,2,Y20-64,2020,43.8487
ITF2,1,Y18-29,2019,35.355152
ITF2,1,Y18-29,2020,35.476226
ITD41,1,Y15-29,2019,51.225656
ITD41,1,Y15-29,2020,54.276507
ITG25,1,Y45-54,2019,74.942189
ITG25,1,Y45-54,2020,74.35542
ITG19,1,Y25-34,2019,58.504237
ITG19,1,Y25-34,2020,56.183265
ITE45,1,Y_GE15,2019,47.648154
ITE45,1,Y_GE15,2020,50.052086
ITF12,1,Y15-64,2019,69.937102
ITF12,1,Y15-64,2020,68.467683
ITG12,1,Y18-29,2019,22.16948
ITG12,1,Y18-29,2020,22.358348
ITE41,1,Y15-29,2019,32.857639
ITE41,1,Y15-29,2020,31.16655
ITG2,1,Y18-29,2019,35.776453
ITG2,1,Y18-29,2020,34.70603
ITF13,1,Y15-64,2019,68.206924
ITF13,1,Y15-64,2020,69.368791
ITF31,2,Y45-54,2019,34.050406
ITF31,2,Y45-54,2020,35.016204
ITE11,2,Y18-29,2019,48.662605
ITE11,2,Y18-29,2020,31.855484
ITF52,1,Y15-64,2019,64.434821
ITF52,1,Y15-64,2020,62.835437
ITG13,1,Y35-44,2019,65.290937
ITG13,1,Y35-44,2020,62.28757
ITD44,2,Y15-29,2019,33.466657
ITD44,2,Y15-29,2020,37.133393
ITE14,1,Y_GE15,2019,58.263823
ITE14,1,Y_GE15,2020,57.635304
ITG12,2,Y15-64,2019,29.205488
ITG12,2,Y15-64,2020,29.207652
ITG2,2,Y15-64,2019,47.310853
ITG2,2,Y15-64,2020,45.090023
ITC12,2,Y18-29,2019,34.036999
ITC12,2,Y18-29,2020,41.225821
ITF45,2,Y25-34,2019,29.963624
ITF45,2,Y25-34,2020,38.480586
ITF52,1,Y20-64,2019,70.976299
ITF52,1,Y20-64,2020,67.763618
ITF61,2,Y18-29,2019,18.273354
ITF61,2,Y18-29,2020,16.616069
ITF12,2,Y20-64,2019,53.98998
ITF12,2,Y20-64,2020,53.404031
ITG25,1,Y18-29,2019,41.01809
ITG25,1,Y18-29,2020,36.190018
ITC48,2,Y18-29,2019,45.000168
ITC48,2,Y18-29,2020,40.465308
ITD33,2,Y_GE15,2019,46.67196
ITD33,2,Y_GE15,2020,42.412626
ITF52,2,Y20-64,2019,43.898757
ITF52,2,Y20-64,2020,42.582858
ITE45,2,Y25-34,2019,34.215137
ITE45,2,Y25-34,2020,34.143097
ITF64,1,Y18-29,2019,33.789836
ITF64,1,Y18-29,2020,14.385581
ITF33,1,Y55-64,2019,59.48564
ITF33,1,Y55-64,2020,58.00187
ITG11,1,Y25-34,2019,49.228571
ITG11,1,Y25-34,2020,48.883135
ITF34,2,Y55-64,2019,43.008855
ITF34,2,Y55-64,2020,44.345109
IT110,1,Y20-64,2019,64.388727
IT110,1,Y20-64,2020,63.148684
ITD34,2,Y18-29,2019,54.781841
ITD34,2,Y18-29,2020,50.295421
ITF63,2,Y15-64,2019,35.372689
ITF63,2,Y15-64,2020,34.632072
ITD54,2,Y_GE15,2019,46.111292
ITD54,2,Y_GE15,2020,44.72026
ITD43,2,Y_GE15,2019,37.867659
ITD43,2,Y_GE15,2020,36.481651
ITC4A,1,Y_GE15,2019,59.532831
ITC4A,1,Y_GE15,2020,56.205445
ITF62,1,Y55-64,2019,53.759595
ITF62,1,Y55-64,2020,47.269829
ITG13,2,Y15-24,2019,6.800191
ITG13,2,Y15-24,2020,10.228509
ITF12,1,Y20-64,2019,74.957208
ITF12,1,Y20-64,2020,72.737662
ITG16,2,Y20-64,2019,28.618468
ITG16,2,Y20-64,2020,29.525
ITG16,2,Y35-44,2019,41.430686
ITG16,2,Y35-44,2020,31.407407
ITF12,2,Y_GE15,2019,36.930992
ITF12,2,Y_GE15,2020,36.244715
ITF32,1,Y25-34,2019,49.213817
ITF32,1,Y25-34,2020,37.525556
IT110,2,Y20-64,2019,30.388633
IT110,2,Y20-64,2020,29.484486
IT110,2,Y35-44,2019,33.607709
IT110,2,Y35-44,2020,31.698895
ITF45,1,Y_GE15,2019,43.726871
ITF45,1,Y_GE15,2020,43.109393
ITC46,1,Y15-29,2019,49.66575
ITC46,1,Y15-29,2020,47.057164
ITG19,1,Y55-64,2019,53.078619
ITG19,1,Y55-64,2020,49.329581
ITF32,2,Y18-29,2019,20.333207
ITF32,2,Y18-29,2020,11.830332
ITF33,1,Y25-34,2019,49.707421
ITF33,1,Y25-34,2020,44.709781
ITF45,2,Y15-24,2019,7.843813
ITF45,2,Y15-24,2020,8.548894
ITG11,1,Y55-64,2019,49.735802
ITG11,1,Y55-64,2020,53.103425
ITG17,2,Y15-29,2019,14.721322
ITG17,2,Y15-29,2020,12.038378
ITC11,1,Y18-29,2019,46.042227
ITC11,1,Y18-29,2020,44.14472
ITG13,1,Y15-24,2019,10.438839
ITG13,1,Y15-24,2020,15.321891
ITG14,2,Y55-64,2019,22.846481
ITG14,2,Y55-64,2020,27.667233
ITF61,1,Y25-34,2019,55.394303
ITF61,1,Y25-34,2020,51.324428
ITF34,1,Y_GE15,2019,50.75232
ITF34,1,Y_GE15,2020,47.269034
ITG13,2,Y25-34,2019,28.067584
ITG13,2,Y25-34,2020,27.727693
ITG16,1,Y20-64,2019,57.332612
ITG16,1,Y20-64,2020,61.834382
ITF43,2,Y15-29,2019,13.796543
ITF43,2,Y15-29,2020,9.509286
ITC31,1,Y_GE15,2019,50.736198
ITC31,1,Y_GE15,2020,48.343139
IT111,1,Y15-64,2019,60.129594
IT111,1,Y15-64,2020,56.978177
ITE31,2,Y_GE15,2019,41.034119
ITE31,2,Y_GE15,2020,42.665496
ITC18,1,Y15-29,2019,42.426933
ITC18,1,Y15-29,2020,40.99897
ITG13,1,Y_GE15,2019,39.229766
ITG13,1,Y_GE15,2020,40.391081
ITF52,2,Y_GE15,2019,30.165579
ITF52,2,Y_GE15,2020,28.737807
ITE43,2,Y18-29,2019,37.371118
ITE43,2,Y18-29,2020,32.136954
ITE45,2,Y15-24,2019,8.577243
ITE45,2,Y15-24,2020,10.260626
ITF6,2,Y45-54,2019,38.551469
ITF6,2,Y45-54,2020,34.301894
ITC45,1,Y18-29,2019,54.065501
ITC45,1,Y18-29,2020,46.378046
ITF45,1,Y15-24,2019,18.427267
ITF45,1,Y15-24,2020,17.035698
ITF41,2,Y45-54,2019,34.096383
ITF41,2,Y45-54,2020,26.371452
ITF13,2,Y15-29,2019,19.135074
ITF13,2,Y15-29,2020,18.227057
IT109,2,Y_GE15,2019,43.768097
IT109,2,Y_GE15,2020,39.491873
ITG28,1,Y25-34,2019,51.801411
ITG28,1,Y25-34,2020,63.112821
ITE4,1,Y_GE15,2019,55.194717
ITE4,1,Y_GE15,2020,54.651098
ITF63,1,Y45-54,2019,67.065279
ITF63,1,Y45-54,2020,72.914899
ITE34,1,Y18-29,2019,47.681467
ITE34,1,Y18-29,2020,51.867414
ITG18,1,Y15-24,2019,17.940256
ITG18,1,Y15-24,2020,27.309761
ITC49,2,Y18-29,2019,39.259759
ITC49,2,Y18-29,2020,41.460263
ITC2,1,Y15-29,2019,44.286184
ITC2,1,Y15-29,2020,39.041021
ITF41,2,Y18-29,2019,21.838645
ITF41,2,Y18-29,2020,18.028659
ITD56,2,Y15-29,2019,35.149455
ITD56,2,Y15-29,2020,41.237523
ITD42,2,Y18-29,2019,39.685586
ITD42,2,Y18-29,2020,40.313771
ITD59,1,Y18-29,2019,47.065881
ITD59,1,Y18-29,2020,46.383277
ITF62,1,Y25-34,2019,45.050215
ITF62,1,Y25-34,2020,43.188314
ITG14,1,Y_GE15,2019,42.941203
ITG14,1,Y_GE15,2020,41.871899
ITE2,1,Y_GE15,2019,54.670096
ITE2,1,Y_GE15,2020,53.590127
ITF43,1,Y15-64,2019,58.065439
ITF43,1,Y15-64,2020,61.001673
ITE31,2,Y18-29,2019,34.333534
ITE31,2,Y18-29,2020,35.39643
ITF44,1,Y15-24,2019,19.347414
ITF44,1,Y15-24,2020,28.005333
ITD2,2,Y15-29,2019,36.909086
ITD2,2,Y15-29,2020,35.933823
IT110,2,Y_GE15,2019,21.901471
IT110,2,Y_GE15,2020,21.07346
ITG16,1,Y15-64,2019,52.610664
ITG16,1,Y15-64,2020,57.083268
ITD52,1,Y_GE15,2019,60.234752
ITD52,1,Y_GE15,2020,59.990546
ITD55,2,Y15-29,2019,29.021683
ITD55,2,Y15-29,2020,29.533679
ITD51,1,Y_GE15,2019,59.931371
ITD51,1,Y_GE15,2020,60.483884
ITF32,1,Y55-64,2019,59.362454
ITF32,1,Y55-64,2020,66.563556
ITF45,1,Y35-44,2019,71.075527
ITF45,1,Y35-44,2020,71.456806
ITC20,2,Y_GE15,2019,46.361403
ITC20,2,Y_GE15,2020,45.448357
ITF51,2,Y20-64,2019,38.76021
ITF51,2,Y20-64,2020,39.594751
ITF64,1,Y45-54,2019,63.426064
ITF64,1,Y45-54,2020,64.072414
ITF14,2,Y15-64,2019,42.699462
ITF14,2,Y15-64,2020,41.747758
ITE1A,1,Y_GE15,2019,56.204207
ITE1A,1,Y_GE15,2020,57.983229
ITE16,1,Y15-29,2019,36.147651
ITE16,1,Y15-29,2020,33.181085
ITF63,1,Y18-29,2019,41.016893
ITF63,1,Y18-29,2020,30.642845
ITF34,1,Y35-44,2019,72.973184
ITF34,1,Y35-44,2020,72.360853
ITC41,2,Y_GE15,2019,43.231862
ITC41,2,Y_GE15,2020,40.91425
ITF5,2,Y35-44,2019,47.885673
ITF5,2,Y35-44,2020,48.781893
ITF63,1,Y25-34,2019,59.257517
ITF63,1,Y25-34,2020,52.441248
ITG28,2,Y45-54,2019,47.018684
ITG28,2,Y45-54,2020,52.640493
ITF44,1,Y_GE15,2019,47.872088
ITF44,1,Y_GE15,2020,46.457874
ITG17,1,Y35-44,2019,65.967703
ITG17,1,Y35-44,2020,67.423755
ITC32,2,Y15-29,2019,29.064969
ITC32,2,Y15-29,2020,27.545476
ITD42,1,Y15-29,2019,37.931227
ITD42,1,Y15-29,2020,39.834558
ITC4B,2,Y15-29,2019,35.285037
ITC4B,2,Y15-29,2020,30.143576
ITE32,1,Y18-29,2019,41.794523
ITE32,1,Y18-29,2020,45.052608
ITG1,2,Y45-54,2019,39.768092
ITG1,2,Y45-54,2020,38.345349
ITF11,2,Y_GE15,2019,35.257417
ITF11,2,Y_GE15,2020,34.980675
ITF43,1,Y15-24,2019,14.780942
ITF43,1,Y15-24,2020,15.529299
ITC17,2,Y15-29,2019,27.312619
ITC17,2,Y15-29,2020,28.744081
ITD57,1,Y18-29,2019,50.521617
ITD57,1,Y18-29,2020,48.223304
ITF21,2,Y35-44,2019,64.454703
ITF21,2,Y35-44,2020,70.395502
ITD34,1,Y15-29,2019,43.989552
ITD34,1,Y15-29,2020,48.291454
ITE1,1,Y15-29,2019,39.092626
ITE1,1,Y15-29,2020,38.333187
ITG18,2,Y25-34,2019,39.872333
ITG18,2,Y25-34,2020,45.766615
ITF11,1,Y45-54,2019,86.270458
ITF11,1,Y45-54,2020,84.98954
ITE12,1,Y18-29,2019,40.540662
ITE12,1,Y18-29,2020,42.113944
ITF14,1,Y25-34,2019,76.656657
ITF14,1,Y25-34,2020,76.34231
ITF42,2,Y45-54,2019,42.968211
ITF42,2,Y45-54,2020,49.078278
ITG18,1,Y_GE15,2019,51.758727
ITG18,1,Y_GE15,2020,52.984925
ITF22,1,Y45-54,2019,86.950882
ITF22,1,Y45-54,2020,84.445723
ITF13,1,Y15-24,2019,13.468261
ITF13,1,Y15-24,2020,18.390152
ITE3,2,Y_GE15,2019,40.880554
ITE3,2,Y_GE15,2020,39.784053
ITE43,1,Y15-29,2019,32.043098
ITE43,1,Y15-29,2020,30.7444
ITF32,2,Y15-64,2019,34.765379
ITF32,2,Y15-64,2020,28.306196
ITC34,2,Y_GE15,2019,38.26315
ITC34,2,Y_GE15,2020,36.765684
ITF42,2,Y15-64,2019,39.114988
ITF42,2,Y15-64,2020,39.612413
ITF31,1,Y15-29,2019,23.990881
ITF31,1,Y15-29,2020,22.621369
ITD56,1,Y_GE15,2019,57.428719
ITD56,1,Y_GE15,2020,56.572812
ITD52,2,Y15-29,2019,35.085932
ITD52,2,Y15-29,2020,30.364016
ITF33,1,Y18-29,2019,27.082309
ITF33,1,Y18-29,2020,24.581526
ITF51,1,Y45-54,2019,76.850751
ITF51,1,Y45-54,2020,79.079528
ITG27,1,Y45-54,2019,66.997486
ITG27,1,Y45-54,2020,72.160707
ITC47,2,Y18-29,2019,53.580389
ITC47,2,Y18-29,2020,42.187602
ITD55,1,Y_GE15,2019,60.731993
ITD55,1,Y_GE15,2020,59.985408
ITC11,2,Y_GE15,2019,41.952893
ITC11,2,Y_GE15,2020,40.34682
ITC45,2,Y_GE15,2019,47.359315
ITC45,2,Y_GE15,2020,46.635784
ITD41,2,Y18-29,2019,44.387033
ITD41,2,Y18-29,2020,45.013997
IT109,2,Y35-44,2019,72.145852
IT109,2,Y35-44,2020,65.784753
ITF11,1,Y20-64,2019,72.859438
ITF11,1,Y20-64,2020,73.496167
ITF65,2,Y18-29,2019,18.701463
ITF65,2,Y18-29,2020,14.710565
ITC46,2,Y18-29,2019,45.397828
ITC46,2,Y18-29,2020,46.754112
ITF12,1,Y15-24,2019,16.511839
ITF12,1,Y15-24,2020,24.088359
ITG28,2,Y15-64,2019,42.901417
ITG28,2,Y15-64,2020,45.136888
ITF5,1,Y15-64,2019,63.733836
ITF5,1,Y15-64,2020,63.360591
ITF11,1,Y15-64,2019,67.582824
ITF11,1,Y15-64,2020,67.52873
ITG17,2,Y25-34,2019,30.06455
ITG17,2,Y25-34,2020,27.910573
ITF45,2,Y55-64,2019,30.732663
ITF45,2,Y55-64,2020,28.446465
ITF4,1,Y55-64,2019,63.174602
ITF4,1,Y55-64,2020,65.913126
ITG18,2,Y15-24,2019,14.51787
ITG18,2,Y15-24,2020,16.911004
ITG25,1,Y25-34,2019,66.541049
ITG25,1,Y25-34,2020,67.3508
IT108,1,Y20-64,2019,83.086543
IT108,1,Y20-64,2020,80.307683
ITF13,1,Y_GE15,2019,53.554773
ITF13,1,Y_GE15,2020,54.700965
ITC3,1,Y_GE15,2019,52.755711
ITC3,1,Y_GE15,2020,51.86144
ITF44,2,Y25-34,2019,45.337086
ITF44,2,Y25-34,2020,31.824595
ITF21,2,Y20-64,2019,47.642309
ITF21,2,Y20-64,2020,51.860551
ITE13,1,Y_GE15,2019,56.254026
ITE13,1,Y_GE15,2020,55.065153
ITD4,2,Y18-29,2019,41.211572
ITD4,2,Y18-29,2020,41.174506
ITF61,2,Y15-64,2019,31.488035
ITF61,2,Y15-64,2020,29.200867
ITG11,1,Y18-29,2019,29.977848
ITG11,1,Y18-29,2020,36.062629
ITF44,2,Y15-24,2019,9.536095
ITF44,2,Y15-24,2020,7.676656
