ID,MESI,SESSO,TITOLO,ETA,NCOMP,NSESSOM,NSESSOF,NCOMP5,NCOMP613,NCOMP1417,NCOMP1844,NCOMP4554,NCOMP5564,NCOMP65,SITGEN,MLAV,PREZZIP,PREZZIF,NOCCOTT,NSMART,NOCCNOW,OCC,CONTR,SETT,PROBPERD,PROBLAV,PROBPERDF,MISURE_1,MISURE_2,MISURE_3,MISURE_4,MISURE_5,MISURE_6,MISURE_7,SMARTTEO,SMARTEFF,SMARTMOT,PROBIMPR,DIFFAFF,CONDGEN,VARRED,VARREDQ,VARREDM,VARREDMQ,DEBITI_1,DEBITI_2,DEBITI_3,DIFFDEB_1,DIFFDEB_2,DIFFDEB_3,DIFFDEB_4,DIFFDEB_5,DURMOR,FINEMOR,ATFIN,VARREDF,VARREDFA,VARREDFD,RISPAR,PRECAUZ,VARCONS,VARCONSQ,VARQUAL,VARQUAN,RICPRES,MOTPRES,NATALE,FREQATT_1,FREQATT_2,FREQATT_3,FREQATT_4,FREQATT_5,RIDMOT,ALTRIMOT_1,ALTRIMOT_2,ALTRIMOT_3,CONTAGI_1_1,CONTAGI_2_1,CONTAGI_3_1,CONTAGI_4_1,CONTAGI_5_1,CONTAGI_1_2,CONTAGI_2_2,CONTAGI_3_2,CONTAGI_4_2,CONTAGI_5_2,CONTAGI_1_3,CONTAGI_2_3,CONTAGI_3_3,CONTAGI_4_3,CONTAGI_5_3,CONTAGI_1_4,CONTAGI_2_4,CONTAGI_3_4,CONTAGI_4_4,CONTAGI_5_4,AREA5,ACOM,Y_MONTH,STACIV,DATAINT,PESO,PNASC
46132,3.0,1,4,64,3,2,1,0,0,0,1,0,2,0,3,3,2,1,2,0.0,2,4,,,,,0.0,2,1,2,2,2,2,2,,,,0,1.0,1,2,,2,,2,2,2,,,,,,,,2,2,,,2,0,3,2.0,2.0,1.0,6,,1,3,2,2,1,1,1.0,,,,2,2,2,2,1,2,2,2,1,1,2,1,1,1,1,1,2,1,1,1,1,3,7,3,22NOV2020,5404.2517268073,1
46138,1.0,1,3,72,2,1,1,0,0,0,0,0,0,2,3,2,2,3,0,,0,4,,,,,,2,2,2,2,2,2,2,,,,0,,3,2,,2,,1,2,2,0.0,0.0,0.0,0.0,1.0,,,2,2,,,2,2000,2,,,,6,,2,2,1,3,2,1,2.0,30.0,50.0,20.0,3,1,2,1,1,3,2,2,1,1,3,2,2,1,1,3,2,1,1,1,1,5,12,3,21NOV2020,14776.2504807274,1
46148,1.0,1,2,62,3,2,1,0,0,0,1,0,2,0,1,1,1,9,2,0.0,1,4,,,,,,2,2,2,2,2,2,2,,,,0,,2,2,,2,,2,2,2,,,,,,,,2,2,,,1,500,2,,,,6,,2,1,1,1,1,1,2.0,20.0,80.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,5,98,3,25NOV2020,24973.1058584735,1
46165,1.0,2,3,72,3,1,2,0,0,0,2,0,0,1,5,5,3,1,1,0.0,1,4,,,,,,2,2,2,2,2,2,2,,,,0,,4,2,,2,,2,2,2,,,,,,,,2,2,,,1,5000,2,,,,6,,1,3,3,3,3,3,,,,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,1,4,1,23NOV2020,5907.86420964984,1
46168,3.0,1,3,78,2,1,1,0,0,0,0,0,0,2,3,4,2,2,0,,1,4,,,,,,2,2,2,2,2,2,2,,,,0,,4,2,,2,,2,2,2,,,,,,,,1,2,,,2,1500,2,,,,6,,1,3,3,3,3,3,,,,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,11,2,24NOV2020,10601.0261498925,1
46228,4.0,2,3,82,3,1,2,0,0,0,0,2,0,1,5,4,4,2,2,0.0,2,1,1.0,9.0,0.0,,0.0,2,2,2,2,2,2,2,60.0,0.0,2.0,0,,4,2,,2,,2,2,2,,,,,,,,1,2,,,1,3500,2,,,,6,,1,2,1,3,1,1,2.0,30.0,30.0,40.0,2,2,2,2,2,3,1,3,2,2,3,1,3,3,3,3,3,3,3,3,3,5,18,4,21NOV2020,10433.3506960032,1
46252,4.0,2,3,60,1,0,1,0,0,0,0,0,1,0,5,5,2,2,1,0.0,1,2,,7.0,0.0,,,2,2,2,2,2,2,2,0.0,0.0,,0,2.0,4,3,2.0,3,2.0,2,2,1,0.0,0.0,0.0,0.0,1.0,,,1,3,,2.0,1,2000,3,2.0,3.0,1.0,6,,2,2,1,1,1,1,2.0,20.0,50.0,30.0,3,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,4,10,1,23NOV2020,18728.6922380203,1
46278,4.0,1,4,78,2,1,1,0,0,0,0,0,0,2,5,5,2,1,0,,0,4,,,,,,2,2,2,2,2,2,2,,,,0,,4,2,,2,,2,2,2,,,,,,,,2,2,,,1,10000,2,,,,6,,1,3,1,3,1,1,2.0,30.0,50.0,20.0,3,3,3,3,1,3,2,3,2,1,3,1,2,1,1,3,1,1,1,1,4,3,11,3,22NOV2020,6967.74885884601,1
46282,1.0,1,2,73,2,1,1,0,0,0,0,0,0,2,5,5,1,1,0,,1,4,,,,,0.0,2,2,2,2,2,2,2,,,,0,,2,2,,2,,2,2,2,,,,,,,,2,2,,,2,2000,2,,,,6,,4,1,1,1,1,1,1.0,,,,2,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,4,2,4,21NOV2020,38431.145081378,1
46299,4.0,2,3,53,1,0,1,0,0,0,0,1,0,0,5,5,2,2,1,0.0,1,1,4.0,9.0,0.0,,,1,2,2,2,2,2,2,0.0,0.0,,0,,2,3,2.0,3,2.0,2,2,2,,,,,,,,2,2,,,3,700,3,4.0,3.0,2.0,6,,3,2,1,2,1,1,1.0,,,,2,2,2,2,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,2,4,2,4,1,22NOV2020,20496.9042819163,1
46305,1.0,2,2,73,1,0,1,0,0,0,0,0,0,1,4,4,4,9,1,0.0,0,4,,,,,,2,2,2,2,2,2,2,,,,0,,3,2,,2,,2,2,2,,,,,,,,2,2,,,2,1200,3,2.0,3.0,1.0,6,,4,2,1,1,1,1,1.0,,,,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,98,4,22NOV2020,63204.0018773864,1
46316,,2,4,70,1,0,1,0,0,0,0,0,0,1,1,1,2,1,1,0.0,0,4,,,,,,2,2,2,2,2,2,2,,,,0,,4,2,,2,,2,2,2,,,,,,,,2,2,,,2,300,2,,,,6,,2,2,1,1,1,1,2.0,10.0,80.0,10.0,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,4,7,4,25NOV2020,25120.0205372257,1
46344,2.0,1,2,59,2,1,1,0,0,0,0,0,2,0,5,5,4,4,2,0.0,1,2,,3.0,2.0,,,1,2,2,2,2,2,2,0.0,0.0,,0,2.0,2,2,,3,2.0,2,2,2,,,,,,,,2,3,,2.0,2,900,2,,,,6,,4,2,1,2,2,1,1.0,,,,1,1,2,2,1,2,1,2,2,1,2,2,2,2,1,2,2,2,2,1,4,3,5,3,21NOV2020,27662.968031038,1
46353,2.0,1,2,75,2,1,1,0,0,0,0,0,0,2,4,4,2,1,0,,0,4,,,,,,2,2,2,2,2,2,2,,,,0,,2,3,2.0,2,,1,2,1,1.0,0.0,0.0,0.0,0.0,,,2,2,,,2,3000,3,2.0,2.0,1.0,1,1.0,2,2,1,1,1,1,1.0,,,,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,3,23NOV2020,31843.8410345129,1
46358,1.0,2,3,65,1,0,1,0,0,0,0,0,0,1,5,5,2,1,1,0.0,1,1,2.0,98.0,0.0,,,2,2,2,2,2,2,2,0.0,100.0,,0,,3,2,,2,,2,2,2,,,,,,,,2,2,,,2,0,2,,,,6,,4,2,1,2,1,1,1.0,,,,2,1,2,1,1,2,1,2,1,1,2,1,2,1,1,1,1,2,1,1,1,4,98,6,21NOV2020,24370.8630515365,1
46373,4.0,1,4,54,4,2,2,0,0,0,1,2,0,1,5,5,4,4,2,0.0,2,1,1.0,4.0,0.0,,0.0,2,2,2,2,2,2,2,25.0,50.0,,0,,6,2,,2,,2,2,2,,,,,,,,1,2,,,1,5000,2,,,,6,,1,3,2,2,2,2,2.0,0.0,100.0,0.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,2,18,3,21NOV2020,6062.86074349186,1
46379,2.0,1,3,51,3,1,2,0,0,0,2,1,0,0,9,9,9,9,1,0.0,1,1,1.0,5.0,0.0,,,2,2,2,2,2,2,2,0.0,0.0,,0,,1,3,4.0,3,3.0,1,1,2,1.0,0.0,0.0,0.0,0.0,,,2,2,,,1,2000,3,3.0,3.0,1.0,2,1.0,1,3,2,2,1,2,1.0,,,,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,1,1,1,1,1,2,5,9,3,21NOV2020,7619.74886285705,1
46394,3.0,1,4,69,5,4,1,0,0,1,2,0,1,1,3,5,2,1,2,0.0,1,4,,,,,,2,2,2,2,2,2,2,,,,0,,1,3,2.0,2,,2,2,2,,,,,,,,1,2,,,3,10000,1,,2.0,1.0,6,,1,3,1,1,1,1,1.0,,,,3,3,3,3,2,3,3,3,2,1,2,1,1,1,1,2,1,1,1,1,2,1,15,3,22NOV2020,6698.31359971021,1
47742,4.0,1,3,46,2,1,1,0,0,0,1,1,0,0,5,5,5,1,2,0.0,2,1,1.0,2.0,1.0,,100.0,2,2,2,2,2,2,2,0.0,0.0,,0,2.0,3,3,3.0,3,2.0,2,2,2,,,,,,,,2,3,,1.0,1,2500,3,2.0,2.0,1.0,6,,2,1,3,3,3,1,1.0,,,,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,98,2,26NOV2020,11540.6419907002,1
47915,,1,3,56,3,1,2,0,0,0,1,0,2,0,5,5,2,1,1,0.0,1,2,,3.0,50.0,,,2,2,2,2,2,2,2,0.0,0.0,,0,,2,3,2.0,3,3.0,1,2,2,1.0,0.0,0.0,0.0,0.0,,,2,3,,2.0,2,1500,3,2.0,3.0,2.0,6,,4,2,1,1,1,1,1.0,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,8,3,25NOV2020,8882.20468503792,1
47931,4.0,1,7,37,2,1,1,0,0,0,2,0,0,0,2,1,3,9,2,1.0,2,1,4.0,9.0,11.0,,7.0,2,2,2,2,2,2,2,66.0,5.0,4.0,0,,3,1,,1,,2,2,2,,,,,,,,1,1,3.0,,1,1600,2,,,,6,,7,3,2,2,2,2,2.0,60.0,20.0,20.0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,2,3,9,2,22NOV2020,7575.34336530106,1
47949,,2,2,82,3,1,2,0,0,0,0,2,0,1,4,4,2,1,2,1.0,2,4,,,,,0.0,2,2,2,2,2,2,2,,,,0,,3,3,1.0,3,1.0,2,2,1,0.0,0.0,0.0,0.0,1.0,,,1,1,1.0,,2,0,3,2.0,2.0,1.0,6,,1,1,1,2,1,1,1.0,,,,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2,3,1,4,23NOV2020,28374.4963025807,1
47999,1.0,1,5,65,5,4,1,0,0,0,3,0,1,1,1,3,2,2,5,5.0,5,1,1.0,4.0,0.0,,0.0,2,2,2,2,2,2,2,100.0,40.0,4.0,100,,3,2,,3,2.0,2,2,2,,,,,,,,1,2,,,2,2000,2,,,,6,,1,2,4,3,3,4,,,,,2,4,3,3,2,4,3,4,2,2,4,3,4,2,4,2,1,3,2,4,1,4,20,3,24NOV2020,3791.25808575297,1
48002,4.0,1,3,45,4,3,1,0,2,0,1,1,0,0,3,2,4,4,4,0.0,2,1,1.0,9.0,0.0,,0.0,2,2,2,2,2,2,2,0.0,0.0,,0,,6,2,,2,,2,2,2,,,,,,,,2,2,,,2,0,2,,,,6,,1,3,3,2,3,2,2.0,50.0,30.0,20.0,3,3,3,3,4,4,3,3,3,3,3,3,3,4,4,4,3,4,4,4,5,5,98,3,22NOV2020,15228.1961677563,1
48024,4.0,1,4,72,4,2,2,0,0,0,1,1,0,2,3,4,2,4,2,0.0,1,4,,,,,,2,2,2,2,2,2,2,,,,0,,5,3,1.0,2,,2,2,2,,,,,,,,2,2,,,2,3000,3,1.0,2.0,2.0,6,,2,2,1,2,1,1,2.0,25.0,35.0,40.0,4,1,3,1,1,1,1,2,1,1,2,1,2,1,2,4,2,4,1,1,4,2,11,3,21NOV2020,4073.64345423264,1
48033,3.0,1,3,60,3,2,1,0,0,0,1,0,2,0,5,5,4,1,1,0.0,1,4,,,,,,1,2,2,2,2,2,2,,,,0,,3,2,,1,,2,2,1,0.0,0.0,0.0,0.0,1.0,,,1,2,,,1,20000,2,,,,6,,1,2,1,2,1,2,2.0,60.0,30.0,10.0,4,3,3,3,4,4,3,3,2,4,2,1,2,1,2,2,1,1,1,1,1,4,10,3,21NOV2020,8222.25451882183,1
48261,4.0,2,7,43,2,1,1,0,0,0,1,1,0,0,5,4,2,2,2,2.0,2,2,,98.0,10.0,,50.0,2,2,2,2,2,2,1,90.0,99.0,,20,,6,3,3.0,3,3.0,1,1,2,0.0,0.0,1.0,0.0,0.0,3.0,2.0,1,1,2.0,,1,10000,3,3.0,3.0,2.0,6,,1,2,2,2,2,2,2.0,20.0,80.0,0.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,3,3,20,3,21NOV2020,6720.52907119186,1
48588,4.0,1,4,74,2,1,1,0,0,0,1,0,0,1,5,5,3,1,1,0.0,1,4,,,,,,2,2,2,2,2,2,2,,,,0,,6,2,,2,,2,2,2,,,,,,,,1,2,,,1,1500,2,,,,6,,2,2,1,2,1,1,2.0,30.0,70.0,0.0,3,2,2,1,1,2,1,1,1,1,2,1,1,1,1,2,1,1,1,1,3,5,10,4,24NOV2020,6120.6907683052,1
50834,3.0,1,7,38,2,1,1,0,0,0,2,0,0,0,2,2,2,1,2,0.0,2,1,1.0,2.0,20.0,,50.0,2,2,2,2,2,2,2,10.0,0.0,1.0,0,,5,2,,2,,2,2,1,0.0,0.0,0.0,0.0,1.0,,,1,2,,,1,10000,3,3.0,2.0,1.0,6,,3,2,2,2,1,1,2.0,30.0,30.0,40.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,18,3,22NOV2020,7178.71686898422,1
50839,3.0,1,4,72,4,1,3,0,0,0,2,0,0,2,2,2,4,4,0,,0,4,,,,,,2,2,2,2,2,2,2,,,,0,,4,2,,2,,2,2,1,0.0,0.0,0.0,0.0,1.0,,,2,2,,,1,5000,2,,,,6,,1,3,3,2,2,2,2.0,30.0,50.0,20.0,3,3,2,2,2,3,2,2,2,2,3,2,2,2,2,3,2,1,1,2,5,2,98,3,22NOV2020,2974.21195111879,1
50860,4.0,1,3,72,2,1,1,0,0,0,0,0,0,2,4,5,2,1,0,,0,4,,,,,,2,2,2,2,2,2,2,,,,0,,4,2,,2,,2,2,2,,,,,,,,1,2,,,2,2000,2,,,,6,,1,3,3,1,1,1,2.0,30.0,60.0,10.0,3,3,3,3,5,3,4,4,3,3,3,3,1,1,1,1,1,1,1,1,1,5,98,3,21NOV2020,11685.3458464969,1
52961,,1,3,48,3,2,1,0,1,0,0,2,0,0,5,5,2,1,1,0.0,1,1,1.0,4.0,0.0,,,2,2,2,2,2,2,2,0.0,0.0,,0,,3,2,,2,,2,2,2,,,,,,,,1,1,2.0,,1,1500,3,3.0,2.0,1.0,6,,1,2,1,1,1,1,2.0,25.0,25.0,50.0,2,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,4,11,3,22NOV2020,10308.5128603618,1
52985,2.0,1,3,57,4,1,3,0,0,1,1,1,1,0,5,5,3,4,1,0.0,1,1,2.0,1.0,0.0,,,2,1,2,2,2,2,2,0.0,0.0,,0,,2,3,4.0,3,4.0,2,1,2,1.0,0.0,0.0,0.0,0.0,,,2,3,,4.0,3,7000,3,4.0,3.0,2.0,6,,1,1,1,1,1,1,1.0,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,98,3,22NOV2020,5592.39643089946,1
52999,3.0,1,2,68,5,3,2,0,0,0,3,0,1,1,3,3,4,3,3,1.0,1,4,,,,,,2,2,2,2,2,2,2,,,,0,,2,3,1.0,2,,2,2,2,,,,,,,,2,2,,,2,0,2,,,,6,,7,1,1,1,1,1,1.0,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,98,3,21NOV2020,12852.9955846189,1
53000,2.0,1,3,47,2,1,1,0,0,1,0,1,0,0,2,2,4,4,1,0.0,1,1,1.0,2.0,0.0,,,2,2,2,2,2,2,2,50.0,20.0,1.0,0,1.0,5,2,,2,,1,2,2,0.0,0.0,0.0,0.0,1.0,,,2,2,,,2,10000,3,4.0,3.0,2.0,6,,4,3,2,3,1,2,1.0,,,,3,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,98,5,21NOV2020,15842.0333822145,1
53018,1.0,1,3,77,3,2,1,0,0,0,1,0,0,2,4,4,4,4,1,0.0,1,4,,,,,,2,2,2,2,2,2,2,,,,0,1.0,1,2,,2,,2,2,2,,,,,,,,2,2,,,1,1500,2,,,,6,,1,2,1,1,1,1,1.0,,,,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,7,3,21NOV2020,8759.81172934267,1
53057,4.0,1,1,71,3,2,1,0,0,0,1,0,0,2,2,2,2,3,1,0.0,1,4,,,,,,2,2,2,2,2,2,2,,,,0,,3,2,,2,,2,2,2,,,,,,,,1,2,,,2,2000,3,2.0,2.0,1.0,5,1.0,2,4,2,2,2,2,1.0,,,,2,2,2,2,2,2,2,2,2,2,4,2,1,1,1,2,4,1,4,1,4,2,9,3,22NOV2020,20552.6494007312,1
53092,4.0,2,3,75,2,1,1,0,0,0,0,0,1,1,5,5,2,2,1,0.0,1,4,,,,,,2,2,2,2,2,2,2,,,,0,,3,2,,2,,2,1,2,0.0,0.0,0.0,0.0,1.0,,,2,2,,,1,15000,3,3.0,2.0,1.0,6,,2,2,1,1,1,1,2.0,5.0,90.0,5.0,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,4,4,18,4,22NOV2020,12043.17737054,1
53207,1.0,1,4,66,3,2,1,0,0,0,1,0,0,2,1,2,2,2,1,0.0,1,4,,,,,,2,1,2,2,2,1,2,,,,0,,4,2,,2,,2,2,1,0.0,0.0,0.0,0.0,1.0,,,1,1,1.0,,1,3000,2,,,,6,,7,2,2,2,1,1,2.0,10.0,60.0,30.0,3,3,3,3,3,3,3,3,3,1,3,2,2,1,1,2,2,2,1,1,2,4,16,3,22NOV2020,7545.9395497642,1
54635,1.0,1,4,65,3,2,1,0,0,0,1,0,1,1,2,2,4,3,3,0.0,3,1,1.0,9.0,1.0,,0.0,2,2,2,2,2,2,2,0.0,0.0,,0,,4,2,,2,,2,2,2,,,,,,,,1,2,,,1,4500,2,,,,6,,1,3,1,1,1,1,2.0,40.0,30.0,30.0,3,4,5,4,4,4,4,4,3,3,3,2,2,2,2,2,2,2,2,2,1,4,98,3,22NOV2020,5195.81231211924,1
54742,4.0,1,4,80,1,1,0,0,0,0,0,0,0,1,2,3,3,2,1,1.0,0,4,,,,,,2,2,2,2,2,2,2,,,,0,,4,3,1.0,3,1.0,2,2,2,,,,,,,,1,2,,,2,50000,3,1.0,2.0,1.0,6,,2,3,1,3,1,1,1.0,,,,3,2,3,2,1,3,2,3,2,2,1,2,3,2,1,1,1,3,2,2,1,3,13,4,21NOV2020,15894.6601653698,1
54853,2.0,1,3,43,5,4,1,1,1,1,2,0,0,0,5,5,2,5,1,0.0,1,1,1.0,2.0,100.0,,,2,2,2,2,2,2,2,0.0,0.0,,0,,3,2,,2,,1,2,1,0.0,0.0,0.0,0.0,1.0,,,2,2,,,2,3000,3,4.0,2.0,2.0,6,,2,2,1,2,1,1,1.0,,,,2,1,2,2,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,5,14,3,21NOV2020,20193.1654624489,1
54855,3.0,1,4,64,4,2,2,0,0,0,2,0,2,0,4,4,3,1,3,0.0,3,4,,,,,50.0,2,2,2,2,1,2,2,,,,0,,4,2,,2,,2,2,2,,,,,,,,2,2,,,2,3500,2,,,,6,,1,3,2,1,2,1,1.0,,,,2,2,2,2,1,3,3,3,1,1,3,2,1,2,1,1,3,2,2,1,1,5,17,3,24NOV2020,4793.58064333723,1
54892,3.0,1,6,72,2,1,1,0,0,0,0,0,0,2,4,4,4,4,0,,0,4,,,,,,2,2,2,2,2,2,2,,,,0,,5,2,,2,,2,1,2,0.0,0.0,0.0,0.0,1.0,,,1,2,,,1,2000,2,,,,6,,1,3,3,3,1,1,2.0,20.0,30.0,50.0,3,3,3,3,4,2,2,2,2,2,1,1,1,1,1,1,1,3,1,1,3,4,17,3,21NOV2020,8465.53363738636,1
54964,4.0,1,3,48,3,2,1,0,1,0,1,1,0,0,4,5,3,1,1,0.0,1,2,,4.0,10.0,,,2,2,2,2,2,2,2,5.0,0.0,4.0,0,,4,3,3.0,3,4.0,2,2,2,,,,,,,,1,3,,1.0,3,100000,2,,,,6,,7,3,2,3,3,1,2.0,50.0,30.0,20.0,3,4,3,3,4,3,2,3,3,4,3,2,3,3,2,3,2,3,3,1,1,1,98,3,29NOV2020,12139.2058787041,1
54985,4.0,1,6,60,2,1,1,0,0,0,0,0,2,0,5,5,3,2,2,0.0,2,1,1.0,9.0,0.0,,0.0,2,2,2,2,2,2,2,0.0,0.0,,0,,5,2,,2,,2,2,2,,,,,,,,1,2,,,1,100000,2,,,,6,,1,3,1,3,1,1,2.0,80.0,15.0,5.0,3,3,3,3,2,2,2,2,2,1,2,1,2,1,1,2,1,2,1,1,2,2,21,3,21NOV2020,6730.56988426064,1
55181,,1,4,66,2,1,1,0,0,0,0,0,0,2,5,5,2,2,1,0.0,1,4,,,,,,2,2,2,2,1,2,2,,,,0,,5,2,,2,,2,2,2,,,,,,,,2,3,,2.0,2,50000,3,2.0,3.0,2.0,6,,7,3,1,3,3,3,2.0,25.0,25.0,50.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,1,1,1,1,2,2,16,3,21NOV2020,7673.11152068758,1
56933,,2,3,60,3,0,3,0,0,0,2,0,1,0,3,3,4,3,0,,2,3,,,,0.0,0.0,2,2,2,2,2,2,2,,,,3,,3,3,3.0,2,,2,2,2,,,,,,,,2,3,,3.0,3,1500,2,,,,5,4.0,5,3,3,3,3,4,,,,,3,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,5,1,5,4,25NOV2020,3323.37761312173,1
57015,4.0,1,3,65,4,3,1,0,0,0,2,0,0,2,2,2,2,2,2,0.0,2,4,,,,,0.0,2,2,2,2,2,2,2,,,,0,,2,2,,2,,1,1,1,1.0,0.0,0.0,0.0,0.0,,,2,2,,,2,2000,1,,3.0,2.0,1,4.0,2,2,2,1,1,1,1.0,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,9,3,23NOV2020,8631.82285804727,1
57096,4.0,2,3,69,1,0,1,0,0,0,0,0,0,1,4,4,2,9,0,,0,4,,,,,,2,2,2,2,2,2,2,,,,0,,4,2,,2,,2,2,2,,,,,,,,1,3,,1.0,2,15000,3,2.0,2.0,1.0,6,,1,2,2,2,1,1,1.0,,,,4,1,1,1,1,2,2,1,1,1,2,2,2,1,1,2,2,2,1,1,3,2,98,4,21NOV2020,34121.4923927684,1
57128,3.0,1,2,72,3,2,1,0,0,0,1,0,0,2,4,2,3,3,1,0.0,1,2,,5.0,80.0,,,2,1,2,2,2,2,2,30.0,30.0,,0,,3,2,,3,3.0,2,2,2,,,,,,,,2,2,,,2,1500,2,,,,2,2.0,3,2,2,2,2,2,2.0,30.0,50.0,20.0,3,3,3,3,3,3,4,4,4,4,3,3,2,2,2,2,2,2,2,2,4,3,10,1,21NOV2020,22717.9065579831,1
57321,4.0,1,4,55,1,1,0,0,0,0,0,0,1,0,1,2,3,2,0,,0,3,,,,0.0,,2,2,2,2,2,2,2,,,,0,,5,2,,2,,2,2,2,,,,,,,,1,2,,,2,900,2,,,,6,,1,3,3,2,2,2,2.0,55.0,30.0,15.0,3,4,3,4,4,3,3,3,3,3,2,2,2,2,3,3,2,2,2,3,2,3,98,1,23NOV2020,23279.7823616416,1
57322,2.0,1,4,43,3,2,1,0,1,0,2,0,0,0,2,2,3,3,3,0.0,1,6,,,,,,2,2,2,2,2,2,2,,,,0,,5,2,,2,,1,2,1,0.0,0.0,0.0,0.0,1.0,,,2,2,,,1,5000,2,,,,6,,3,3,2,1,2,1,2.0,20.0,20.0,60.0,3,2,1,1,1,3,2,2,1,1,3,1,1,1,1,3,1,1,1,1,2,3,8,3,24NOV2020,10128.7778262774,1
57347,2.0,1,7,49,4,3,1,0,1,1,0,2,0,0,2,2,2,2,1,0.0,1,1,1.0,9.0,0.0,,,2,2,2,2,2,2,2,0.0,0.0,,0,,3,3,1.0,3,1.0,2,2,1,0.0,0.0,0.0,1.0,0.0,,,2,2,,,2,10000,2,,,,6,,1,4,2,2,2,1,1.0,,,,4,4,3,3,2,3,3,3,3,2,3,4,3,3,2,3,4,4,4,4,5,3,12,3,22NOV2020,6820.62611220609,1
57425,4.0,2,3,83,2,1,1,0,0,0,0,0,1,1,2,3,2,1,1,0.0,1,6,,,,,,2,2,2,2,2,2,2,,,,0,,5,2,,2,,2,2,2,,,,,,,,1,2,,,1,0,2,,,,6,,2,2,1,2,1,1,2.0,10.0,80.0,10.0,2,1,2,1,1,3,1,2,1,1,3,1,2,1,1,2,1,2,1,1,3,4,98,6,21NOV2020,16833.3721078823,1
57452,1.0,1,3,81,4,1,3,0,0,0,1,1,0,2,1,1,1,1,4,0.0,1,4,,,,,,2,2,2,2,2,2,2,,,,0,,4,2,,2,,2,2,2,,,,,,,,2,3,,1.0,1,2,2,,,,6,,7,5,2,3,1,1,1.0,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,1,3,21NOV2020,5106.30245413192,1
57482,1.0,1,4,69,3,1,2,0,0,0,1,0,0,2,5,5,1,5,0,,1,1,1.0,9.0,0.0,,,2,2,2,2,2,2,2,4.0,18.0,,0,,3,3,4.0,3,4.0,2,2,2,,,,,,,,2,3,,4.0,1,30000,3,4.0,2.0,1.0,6,,2,1,1,1,1,1,1.0,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,4,4,13,3,24NOV2020,4875.67635682669,1
57625,4.0,1,4,64,4,2,2,0,0,0,2,0,2,0,2,2,3,2,2,0.0,1,4,,,,,,2,2,2,2,2,2,2,,,,0,,4,2,,2,,2,2,2,,,,,,,,1,2,,,1,1000,2,,,,6,,1,3,3,3,2,2,2.0,50.0,20.0,30.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,5,98,3,26NOV2020,6061.53271436105,1
57645,,1,6,78,2,1,1,0,0,0,0,0,0,2,4,5,2,1,0,,0,4,,,,,,2,2,2,2,2,2,2,,,,0,,4,2,,2,,2,2,2,,,,,,,,1,2,,,1,5000,2,,,,6,,1,2,1,2,1,1,2.0,20.0,50.0,30.0,2,1,2,1,1,3,1,1,1,1,3,1,2,1,1,3,1,1,1,1,4,3,98,3,23NOV2020,6056.08992553117,1
